section,level,zone,location_in_stadium,sections_from_home_plate,direction_from_home_plate,rows_in_section,entrance_row,aisle_and_walkway_locations,seat_numbering,seats_per_row,notes,confidence
212,Alaska Airlines Club Level (202-234),Alaska Airlines Club Level,"Sections on the first base side (Sections 204-214) are typically among the shadiest seats at Oracle Park, making them a strong choice for afternoon games."" and ""The Alaska Airlines Club Level makes up the entire 200 level at Oracle Park, including Sections 202-234.",1,toward first base / right field,A-K,K,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row K.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 211, with seat numbers counting up toward the edge facing section 213. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Top Pick for Outstanding Convenience Rows I-M"", ""Top Pick for Impressing a Guest"", ""Top Pick for Impressing a Guest"" (listed twice on the page), ""Head-on View (most shows)"", ""Club Level"", ""Afternoon Shade in Select Rows"", ""Rows A-K"". ""For baseball games, we recommend rows I-M for outstanding convenience"" / ""For baseball games, we recommend these seats for impressing a guest"" (listed twice) / ""Head-on view of the performance for end-stage concerts"" / ""Premium seating area as part of the Club Level"" / ""Rows E and above are shaded during most day games"". this page says ""Rows E and above are shaded during most day games"", whereas sections 202-211 in this batch all say ""Rows K and above are under cover"".","HIGH - zone, rows, location and seat direction stated by the source"
213,Alaska Airlines Club Level (202-234),Alaska Airlines Club Level,"""The Alaska Airlines Club Level makes up the entire 200 level at Oracle Park, including Sections 202-234."" and ""Sections on the first base side (Sections 204-214) are typically among the shadiest seats at Oracle Park, making them a strong choice for afternoon games."" Section Insights list ""Home Plate View""; Seating Notes read ""For baseball games, desirable view from behind home plate"".",0,behind home plate,A-K,K,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row K.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 212, with seat numbers counting up toward the edge facing section 214. This section is behind home plate, so seat 1 is on its first-base side.",not published,"Sun/shade : ""Rows F and above are shaded during most day games""; the zone review adds ""The View Level overhang above covers the back couple rows of each section, helping protect fans from direct sunlight."" INTERNAL INCONSISTENCY ON THIS PAGE, recorded unreconciled: the Row Numbers block says ""Rows in Section 213 are labeled A-K"" and ""An entrance to this section is located at Row K"", but the Section Insights and Seating Notes recommend ""rows I-M for outstanding convenience"" and the zone review says ""Row M is typically the last row in most sections"" - rows L and M are not listed as existing in this section. numbering_direction.summary - ""SECTION NUMBERS INCREASE FROM THE FIRST-BASE / RIGHT-FIELD-CORNER SIDE TOWARD THE THIRD-BASE / LEFT-FIELD SIDE"" and ""CLUB / 200 LEVEL: 202-234, foul pole to foul pole only (does not wrap the outfield)""; dugouts - home (Giants) dugout THIRD BASE side, visiting dugout FIRST BASE side, so this first-base-side section sits on the visitors' side; known_obstructions - the official netting statement covers ""Sections 101-135"" (lower bowl) only, so no netting is stated for this section, and the Club Level overhang flag on this page is a shade note rather than a stated view obstruction.","HIGH - zone, rows, location and seat direction stated by the source"
214,Alaska Airlines Club Level (202-234),Alaska Airlines Club Level,"""The Alaska Airlines Club Level makes up the entire 200 level at Oracle Park, including Sections 202-234."" and ""Sections on the first base side (Sections 204-214) are typically among the shadiest seats at Oracle Park, making them a strong choice for afternoon games."" Section Insights list ""Home Plate View""; Seating Notes read ""For baseball games, desirable view from behind home plate"".",0,behind home plate,A-I,I,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row I.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 213, with seat numbers counting up toward the edge facing section 215. This section is behind home plate, so seat 1 is on its first-base side.",not published,"Sun/shade : ""Rows G and above are shaded during most day games""; zone review: ""The View Level overhang above covers the back couple rows of each section, helping protect fans from direct sunlight."" This is the LAST section named in the RateYourSeats first-base-side range 204-214. INTERNAL INCONSISTENCY, recorded unreconciled: this page says ""Rows in Section 214 are labeled A-I"" while the same page's zone review says ""Row M is typically the last row in most sections."" numbering runs low = first base / right-field corner, high = third base / left field, and the 200 series runs foul pole to foul pole only; the visiting-team dugout is on the FIRST BASE side; the official netting statement covers ""Sections 101-135"" only, so no netting is stated for the Club Level.","HIGH - zone, rows, location and seat direction stated by the source"
215,Alaska Airlines Club Level (202-234),Alaska Airlines Club Level,"""The Alaska Airlines Club Level makes up the entire 200 level at Oracle Park, including Sections 202-234."" Section Insights list ""Home Plate View""; Seating Notes read ""For baseball games, desirable view from behind home plate"".",0,behind home plate,A-I,I,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row I.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 214, with seat numbers counting up toward the edge facing section 216. This section is behind home plate, so seat 1 is on its first-base side.",not published,"Fan Feedback : ""Houston Astros at San Francisco Giants - Jun 12, 2024"" (Sec 215 / Row E, Baseball) - a star rating with no review text. Sun/shade : ""Rows H and above are shaded during most day games""; zone review: ""The View Level overhang above covers the back couple rows of each section."" INTERNAL INCONSISTENCY, recorded unreconciled: ""Rows in Section 215 are labeled A-I"" vs the same page's ""Row M is typically the last row in most sections."" numbering low = first base / right field, high = third base / left field; the 200 series does not wrap the outfield; the official netting statement covers ""Sections 101-135"" only, so no netting is stated here. Giants official landmark (discovery.accessibility): phone-charging stations at ""Sections: 105, 115, 119 (Guest Services behind home plate), 125, 205, 215, 315"".","HIGH - zone, rows, location and seat direction stated by the source"
216,Alaska Airlines Club Level (202-234),Alaska Airlines Club Level,"""The Alaska Airlines Club Level makes up the entire 200 level at Oracle Park, including Sections 202-234."" Section Insights list ""Home Plate View""; Seating Notes read ""For baseball games, desirable view from behind home plate"".",0,behind home plate,A-I,I,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row I.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 215, with seat numbers counting up toward the edge facing section 217. This section is behind home plate, so seat 1 is on its first-base side.",not published,"Fan Feedback : ""Arizona Diamondbacks at San Francisco Giants - Sep 10, 2025 - Best seat in Oracle Park!"" (Sec 216 / Row A, Baseball). Sun/shade : ""Rows I and above are shaded during most late afternoon games""; zone review: ""The View Level overhang above covers the back couple rows of each section."" INTERNAL INCONSISTENCY, recorded unreconciled: ""Rows in Section 216 are labeled A-I"" vs ""Row M is typically the last row in most sections"" on the same page. numbering low = first base / right field, high = third base / left field; the 200 series runs foul pole to foul pole; the official netting statement covers ""Sections 101-135"" only, so no netting is stated for this section.","HIGH - zone, rows, location and seat direction stated by the source"
217,Alaska Airlines Club Level (202-234),Alaska Airlines Club Level,"""The Alaska Airlines Club Level makes up the entire 200 level at Oracle Park, including Sections 202-234."" Section Insights list ""Home Plate View""; Seating Notes read ""For baseball games, desirable view from behind home plate"".",0,behind home plate,A-I,I,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row I.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 216, with seat numbers counting up toward the edge facing section 218. This section is behind home plate, so seat 1 is on its first-base side.",not published,"Sun/shade : ""Rows I and above are shaded during most late afternoon games""; zone review: ""The View Level overhang above covers the back couple rows of each section."" Row range A-I and entrance Row I match discovery.row_seat_conventions (""Section 217 'Rows in Section 217 are labeled A-I', entrance at Row I""). INTERNAL INCONSISTENCY, recorded unreconciled: ""Rows in Section 217 are labeled A-I"" vs the same page's ""Row M is typically the last row in most sections."" the Giants (home) dugout is on the THIRD BASE side and the visitors' on the FIRST BASE side; the official netting statement covers ""Sections 101-135"" only. Giants official landmark (discovery.accessibility): ""The Nursing Room, presented by UCSF Health is located behind home plate on the Club Level (3rd level).""","HIGH - zone, rows, location and seat direction stated by the source"
218,Alaska Airlines Club Level (202-234),Alaska Airlines Club Level,"""The Alaska Airlines Club Level makes up the entire 200 level at Oracle Park, including Sections 202-234."" Section Insights list ""Home Plate View""; Seating Notes read ""For baseball games, desirable view from behind home plate"".",0,behind home plate,A-K,K,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row K.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 217, with seat numbers counting up toward the edge facing section 219. This section is behind home plate, so seat 1 is on its first-base side.",not published,"Sun/shade : ""Rows K and above are shaded during most late afternoon games""; zone review: ""The View Level overhang above covers the back couple rows of each section."" INTERNAL INCONSISTENCY, recorded unreconciled: the Row Numbers block says ""Rows in Section 218 are labeled A-K"" with the entrance at Row K, while the Section Insights and Seating Notes recommend ""rows I-M for outstanding convenience"" and the zone review says ""Row M is typically the last row in most sections"" - rows L and M are not listed as existing here. This is the HIGHEST-numbered Club Level section observed with the home-plate insight (219 does not have it). numbering low = first base / right field, high = third base / left field; the official netting statement covers ""Sections 101-135"" only.","HIGH - zone, rows, location and seat direction stated by the source"
219,Alaska Airlines Club Level (202-234),Alaska Airlines Club Level,"""The Alaska Airlines Club Level makes up the entire 200 level at Oracle Park, including Sections 202-234.""",1,toward third base / left field,A-K,K,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row K.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 218, with seat numbers counting up toward the edge facing section 220. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Fan Feedback : ""Best seat in the house! - Last night (4/30/2014) I had what I consider the best seat in the house. I use a cane to get around and seat 5 Row K..Section 219 allowed me to use the various food choices....the refreshments at the bar...the restrooms...-the elevator up and down...the great view of the field ...and best of all a seat with no one sitting directly in front of me!!! When I am looking for other seats for a game I hope that this seat is available because I am now spoiled!!!"" (Sec 219 / Row K, Baseball); ""Nobody in front and close to everything! - Last night (4/30/2014) I had what I consider the best seat in the house. I use a cane to get around and Section 219 Row K Seat 5 allowed me to use the various food choices....the refreshments at the bar...the restrooms...the elevator up and down...the great view of the field...and best of all a seat with no one sitting directly in front of me!!!""","HIGH - zone, rows, location and seat direction stated by the source"
220,Alaska Airlines Club Level (202-234),Alaska Airlines Club Level,"""The Alaska Airlines Club Level makes up the entire 200 level at Oracle Park, including Sections 202-234."" and, for the football configuration only, ""For football games hosted at Oracle Park, Sections 220-232 are considered some of the best options due to their sideline views.""",2,toward third base / left field,A-M,M,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row M.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 219, with seat numbers counting up toward the edge facing section 221. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Fan Feedback : ""St. Louis Cardinals at San Francisco Giants - Sep 23, 2025"" (Sec 220 / Row E, Baseball) - a star rating with no review text. Cover/overhang : Section Insight ""Rows K & Above - Covered"" and Seating Note ""Rows K and above are under cover""; zone review: ""The View Level overhang above covers the back couple rows of each section, helping protect fans from direct sunlight."" NOTE the flag here reads ""Covered"" / ""under cover"", not the ""shaded during most day games"" wording used on 213-219. This section's A-M range and Row M entrance match the zone statements ""Row A is the first row in each Club Level section"" and ""Row M is typically the last row in most sections"" with no inconsistency.","HIGH - zone, rows, location and seat direction stated by the source"
221,Alaska Airlines Club Level (202-234),Alaska Airlines Club Level,"""The Alaska Airlines Club Level makes up the entire 200 level at Oracle Park, including Sections 202-234."" and, for the football configuration only, ""Club Level Sideline seating is made up of sections 221-231."" / ""For football games hosted at Oracle Park, Sections 220-232 are considered some of the best options due to their sideline views.""",3,toward third base / left field,A-M,M,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row M.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 220, with seat numbers counting up toward the edge facing section 222. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Fan Feedback : ""Arizona Diamondbacks at San Francisco Giants - May 14, 2025 - Great view of the ballpark and covered."" (Sec 221 / Row M, Baseball); ""Cleveland Guardians at San Francisco Giants - Sep 13, 2023 - Great seats."" (Sec 221 / Row F, Baseball). Cover/overhang : Section Insight ""Rows K & Above - Covered"" and Seating Note ""Rows K and above are under cover""; zone review: ""The View Level overhang above covers the back couple rows of each section."" The Row M review ""Great view of the ballpark and covered"" independently corroborates the cover flag. ""228 and 231 have 11 rows labeled A-K with row K being wheelchair accessible."" - this names 228 and 231, NOT 221; recorded because it is the only wheelchair-row statement served on this page.","HIGH - zone, rows, location and seat direction stated by the source"
222,Alaska Airlines Club Level (202-234),Alaska Airlines Club Level,"""The Alaska Airlines Club Level makes up the entire 200 level at Oracle Park, including Sections 202-234."" and, for the football configuration only, ""Club Level Sideline seating is made up of sections 221-231."" / ""For football games hosted at Oracle Park, Sections 220-232 are considered some of the best options due to their sideline views.""",4,toward third base / left field,A-M,M,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row M.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 221, with seat numbers counting up toward the edge facing section 223. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows A through L have 16 seats; Row M has 13 seats,"""How many seats are in Section CL222 Row C? Are seats 9 and 10 in the middle of the section or on an aisle?"" - ""Club level 222 has rows A through M. Rows A through L have 16 seats, which seat 1 is the right-most seat when looking at the field. Seat 16 would then be on the far left of the section. Row M has 13 seats which are numbered the same way as A through L. Seats 9 and 10 would then be in the middle of the section and not next to an aisle."" This is an INDEPENDENT seat-level confirmation of the park-wide seat-1 rule in discovery.seat1_side_verbatim (""lower number seats are on the right""); it agrees, no contradiction. Fan Feedback : ""Blackpink - Aug 22, 2023 - My friends and I enjoyed the Club Level so much!""","HIGH - zone, rows, location and seat direction stated by the source"
223,Alaska Airlines Club Level (202-234),Alaska Airlines Club Level,"""The Alaska Airlines Club Level makes up the entire 200 level at Oracle Park, including Sections 202-234."" and, for the football configuration only, ""Club Level Sideline seating is made up of sections 221-231."" / ""For football games hosted at Oracle Park, Sections 220-232 are considered some of the best options due to their sideline views.""",5,toward third base / left field,A-M,M,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row M.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 222, with seat numbers counting up toward the edge facing section 224. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Cover/overhang : Section Insight ""Rows K & Above - Covered"" and Seating Note ""Rows K and above are under cover""; zone review: ""The View Level overhang above covers the back couple rows of each section, helping protect fans from direct sunlight."" Only baseball recommendation carried: ""For baseball games, we recommend these seats for great views of the field"". numbering_direction.summary - numbering increases toward third base, so 223 sits on the third-base side of the observed 213-218 home-plate arc; the Giants (home) dugout is on the THIRD BASE side; the official netting statement covers ""Sections 101-135"" (lower bowl) only, so no netting is stated for the Club Level.","HIGH - zone, rows, location and seat direction stated by the source"
224,Alaska Airlines Club Level (202-234),Alaska Airlines Club Level,"""The Alaska Airlines Club Level makes up the entire 200 level at Oracle Park, including Sections 202-234."" and, for the football configuration only, ""Club Level Sideline seating is made up of sections 221-231."" / ""For football games hosted at Oracle Park, Sections 220-232 are considered some of the best options due to their sideline views.""",6,toward third base / left field,A-M,M,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row M.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 223, with seat numbers counting up toward the edge facing section 225. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Cover/overhang : Section Insight ""Rows K & Above - Covered"" and Seating Note ""Rows K and above are under cover""; zone review: ""The View Level overhang above covers the back couple rows of each section."" Only baseball recommendation carried: ""For baseball games, we recommend rows I-M for outstanding convenience"" - consistent here because the section does run to Row M. numbering increases toward third base; the Giants (home) dugout is on the THIRD BASE side; the official netting statement covers ""Sections 101-135"" only, so no netting is stated for the Club Level.","HIGH - zone, rows, location and seat direction stated by the source"
225,Alaska Airlines Club Level (202-234),Alaska Airlines Club Level,"""The Alaska Airlines Club Level makes up the entire 200 level at Oracle Park, including Sections 202-234."" and, for the football configuration only, ""Club Level Sideline seating is made up of sections 221-231."" / ""For football games hosted at Oracle Park, Sections 220-232 are considered some of the best options due to their sideline views."" This page also carries the Section Insight ""Midfield View"" with the Seating Note ""For football games, desirable view from near midfield"" - a FOOTBALL-configuration statement only, not a baseball one.",7,toward third base / left field,A-M,M,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row M.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 224, with seat numbers counting up toward the edge facing section 226. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Cover/overhang : Section Insight ""Rows K & Above - Covered"" and Seating Note ""Rows K and above are under cover""; zone review: ""The View Level overhang above covers the back couple rows of each section."" the ""Midfield View"" insight on this page is explicitly football-configuration and must NOT be read as a baseball geometry statement. numbering increases toward third base; the Giants (home) dugout is on the THIRD BASE side; the official netting statement covers ""Sections 101-135"" only, so no netting is stated for the Club Level.","HIGH - zone, rows, location and seat direction stated by the source"
226,Alaska Airlines Club Level (202-234),Alaska Airlines Club Level,"""The Alaska Airlines Club Level makes up the entire 200 level at Oracle Park, including Sections 202-234."" and, for the football configuration only, ""Club Level Sideline seating is made up of sections 221-231."" / ""For football games hosted at Oracle Park, Sections 220-232 are considered some of the best options due to their sideline views."" This page also carries the Section Insight ""Midfield View"" with the Seating Note ""For football games, desirable view from near midfield"" - a FOOTBALL-configuration statement only.",8,toward third base / left field,A-M,M,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row M.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 225, with seat numbers counting up toward the edge facing section 227. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Fan Feedback : ""St. Louis Cardinals at San Francisco Giants - Jul 6, 2019"" (Sec 226 / Row E, Baseball) - a star rating with no review text. Cover/overhang : Section Insight ""Rows K & Above - Covered"" and Seating Note ""Rows K and above are under cover""; zone review: ""The View Level overhang above covers the back couple rows of each section."" the ""Midfield View"" insight is football-configuration only. numbering increases toward third base; the Giants (home) dugout is on the THIRD BASE side; the official netting statement covers ""Sections 101-135"" only, so no netting is stated for the Club Level. Giants official landmark (discovery.accessibility): Club Level water fountains at ""Section 204, 213, 218, 226"".","HIGH - zone, rows, location and seat direction stated by the source"
227,Alaska Airlines Club Level (202-234),Alaska Airlines Club Level,"""The Alaska Airlines Club Level makes up the entire 200 level at Oracle Park, including Sections 202-234."" and, for the football configuration only, ""Club Level Sideline seating is made up of sections 221-231."" / ""For football games hosted at Oracle Park, Sections 220-232 are considered some of the best options due to their sideline views."" This page also carries the Section Insight ""Midfield View"" with the Seating Note ""For football games, desirable view from near midfield"" - a FOOTBALL-configuration statement only.",9,toward third base / left field,A-M,M,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row M.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 226, with seat numbers counting up toward the edge facing section 228. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Fan Feedback : no Fan Reviews block. The page does carry a Q&A (Verified Feb 2026): ""Does Section 227 get to take advantage of the club level eateries at AT&T Park?"" - ""Yes, all of the sections in the 200s (202-234) will have access to the Virgin America Club level concourse (located on the same level) which includes upscale food and beverage options available for purchase."" NOTE this Q&A and its image caption use the STALE sponsor and venue names ""Virgin America Club Level"" and ""AT&T Park""; the same page's 2026 review calls the same space the ""Alaska Airlines Club Level"" at ""Oracle Park"". Recorded unreconciled; discovery.venue already documents that RateYourSeats still serves legacy ""AT&T Park"" strings for this same building.","HIGH - zone, rows, location and seat direction stated by the source"
228,Alaska Airlines Club Level (202-234),Alaska Airlines Club Level,"The Alaska Airlines Club Level makes up the entire 200 level at Oracle Park, including Sections 202-234."" and ""One of the highlights of the club level is the Alaska Airlines Flight Deck, located down the left field line near Sections 228-230."" ""Club Level Sideline seating is made up of sections 221-231.",10,toward third base / left field,A-K,K,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row K.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 227, with seat numbers counting up toward the edge facing section 229. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Fan Feedback : ""Texas Rangers at San Francisco Giants - Apr 26, 2025 - Excellent view of the field and Jumbotron."" (Sec 228 / Row H, Baseball); ""Athletics at San Francisco Giants - May 18, 2025 - Great seats. Nice view - no obstruction."" (Sec 228 / Row A, Baseball). This is the FIRST of the three sections RateYourSeats places ""down the left field line"", which agrees with discovery.numbering_direction (high numbers = third base, then left field). Cover/overhang : Section Insight ""Rows K & Above - Covered"" and Seating Note ""Rows K and above are under cover""; zone review: ""The View Level overhang above covers the back couple rows of each section."" ACCESSIBLE ROW but FOOTBALL-configuration: ""228 and 231 have 11 rows labeled A-K with row K being wheelchair accessible."" - this names Section 228 specifically and matches the A-K range shown for baseball, but the statement itself appears only in the football review, so it is NOT recorded as a confirmed baseball accessible-row label. discovery.row_seat_conventions records the accessible-row label convention as","HIGH - zone, rows, location and seat direction stated by the source"
229,Alaska Airlines Club Level (202-234),Alaska Airlines Club Level,"The Alaska Airlines Club Level makes up the entire 200 level at Oracle Park, including Sections 202-234."" and ""One of the highlights of the club level is the Alaska Airlines Flight Deck, located down the left field line near Sections 228-230."" ""Club Level Sideline seating is made up of sections 221-231.",11,toward third base / left field,A-M,M,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row M.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 228, with seat numbers counting up toward the edge facing section 230. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Fan Feedback : ""Dead and Company - Jul 16, 2023 - Club Level 229 Row F Seats 15"" (Sec 229 / Row F, Concert); ""New York Mets at San Francisco Giants - Jul 20, 2019"" (Sec 229 / Row D, Baseball, no text); ""Dead and Company - Jul 16, 2023"" (Sec 229 / Row F, Concert, no text). The Row F review naming ""Seats 15"" shows at least 15 seats exist in Row F, but no source states a seat count for this section, so seats_per_row remains Cover/overhang : Section Insight ""Rows K & Above - Covered"" and Seating Note ""Rows K and above are under cover""; zone review: ""The View Level overhang above covers the back couple rows of each section."" This section is inside the stated Flight Deck range 228-230 ""down the left field line"", consistent with discovery.numbering_direction (high 200s = third base then left field).","HIGH - zone, rows, location and seat direction stated by the source"
230,Alaska Airlines Club Level (202-234),Alaska Airlines Club Level,"The Alaska Airlines Club Level makes up the entire 200 level at Oracle Park, including Sections 202-234."" and ""One of the highlights of the club level is the Alaska Airlines Flight Deck, located down the left field line near Sections 228-230."" ""Club Level Sideline seating is made up of sections 221-231."" / ""For football games hosted at Oracle Park, Sections 220-232 are considered some of the best options due to their sideline views.",12,toward third base / left field,A-M,M,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row M.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 229, with seat numbers counting up toward the edge facing section 231. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Cover/overhang : Section Insight ""Rows K & Above - Covered"" and Seating Note ""Rows K and above are under cover""; zone review: ""The View Level overhang above covers the back couple rows of each section."" Only baseball recommendation carried: ""For baseball games, we recommend these seats for kids and family"". This is the LAST of the three sections RateYourSeats places ""down the left field line"" at the Flight Deck. numbering_direction.summary - ""228-230 are 'down the left field line' at the Alaska Airlines Flight Deck"", which anchors the HIGH end of the 200 series on the left-field / third-base side; the Giants (home) dugout is on the THIRD BASE side; the official netting statement covers ""Sections 101-135"" only, so no netting is stated for the Club Level.","HIGH - zone, rows, location and seat direction stated by the source"
231,Alaska Airlines Club Level (202-234),Alaska Airlines Club Level,"""The Alaska Airlines Club Level makes up the entire 200 level at Oracle Park, including Sections 202-234."" and, for the football configuration only, ""Club Level Sideline seating is made up of sections 221-231."" / ""For football games hosted at Oracle Park, Sections 220-232 are considered some of the best options due to their sideline views."" Section 231 falls just past the stated Flight Deck range (228-230) ""down the left field line""; no source consulted names Section 231's own position.",13,toward third base / left field,A-K,K,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row K.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 230, with seat numbers counting up toward the edge facing section 232. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Cover/overhang : Section Insight ""Rows K & Above - Covered"" and Seating Note ""Rows K and above are under cover""; zone review: ""The View Level overhang above covers the back couple rows of each section."" ACCESSIBLE ROW but FOOTBALL-configuration: ""228 and 231 have 11 rows labeled A-K with row K being wheelchair accessible."" - this names Section 231 specifically and matches the A-K range shown for baseball, but it appears only in the football review, so it is NOT recorded as a confirmed baseball accessible-row label; discovery.row_seat_conventions records the accessible-row label convention as INTERNAL INCONSISTENCY, recorded unreconciled: ""Rows in Section 231 are labeled A-K"" vs the same page's ""Row M is typically the last row in most sections.""","HIGH - zone, rows, location and seat direction stated by the source"
232,Alaska Airlines Club Level (202-234),Alaska Airlines Club Level,"""The Alaska Airlines Club Level makes up the entire 200 level at Oracle Park, including Sections 202-234."" and, for the football configuration only, ""For football games hosted at Oracle Park, Sections 220-232 are considered some of the best options due to their sideline views."" A fan review on this page states ""These seats were in the second level right on the corner in left field."" (Sec 232 / Row 5).",14,toward third base / left field,A-M,M,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row M.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 231, with seat numbers counting up toward the edge facing section 233. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Fan Feedback : ""Great seats! - These were great seats, especially for the price... $60. Gives you access Virgin America club. Your own indoor bathrooms and food. Also access to the Virgin America Flight Deck. The Flight Deck gives you private access to an outdoor eating area that also has an outdoor bar. If I ever go back to AT&T Park, I'll look for these seat again. These seats were in the second level right on the corner in left field. Another great part, you have quick access out of the park after the game."" (Sec 232 / Row 5, Baseball). CONTRADICTION ON ROW LABELS, recorded unreconciled: this review is filed under ""Row 5"", a NUMBERED row, while the same page's Row Numbers block says ""Rows in Section 232 are labeled A-M"" and the zone review says ""Row A is the first row in each Club Level section.""","HIGH - zone, rows, location and seat direction stated by the source"
