section,level,zone,location_in_stadium,sections_from_home_plate,direction_from_home_plate,rows_in_section,entrance_row,aisle_and_walkway_locations,seat_numbering,seats_per_row,notes,confidence
114,100 Level (101-148),100 Level,not stated by the source,8,toward first base / right field,"1-36, A",A,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row A.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 113, with seat numbers counting up toward the edge facing section 115. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Primarily Lower Level: Most accessible seating is located at the back of select 100 level sections."" and Section 114 is listed under accessible seating locations as ""Sections 108-115"". ""Great view right by 1st baseman. In the background of 1st base camera shots. Sec 114 / Row 5""; and a review for ""Kansas City Royals at Toronto Blue Jays - Apr 29, 2024 Sec 114 / Row 32"". Both row attributions (5 and 32) fall inside the stated 1-36 range — no contradiction here, unlike 108/109/111/112.","MEDIUM - rows and zone confirmed, the source does not place this section"
115,100 Level (101-148),not named by the source,"The page states no side, no base, no dugout and no foul-territory phrasing for this section. The only placement-adjacent text is the site's accessible-seating listing, which groups ""Sections 108-115"" as an accessible seating location. ""Top Pick for Outstanding Convenience Rows 36-40"" and ""Rows 1-36, A"".",7,toward first base / right field,"1-36, A",A,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row A.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 114, with seat numbers counting up toward the edge facing section 116. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""For baseball games, we recommend rows 36-40 for outstanding convenience"". *** INTERNAL CONTRADICTION ON THE PAGE: this note and the matching Section Insights bullet recommend rows 36-40, but the same page states rows are labeled 1-36, A - so row 37, 38, 39 and 40 do not exist in Section 115 as the page itself labels it. This same mismatch recurs across this batch (117, 121, 126, 127, 129, 131) and looks like pre-renovation leftover copy attached to post-renovation row data. Do not reconcile. *** No netting line, no shade or overhang line, no obstructed-view warning and no fan review appear on this page. Page served section-specific content; no 404 and no redirect to a zone page.","MEDIUM - rows confirmed, ticket zone not named by the source"
116,100 Level (101-148),not named by the source,"""Sections 108-141 in foul territory closest to the field"" (under the ""Prime Lower Bowl Location"" heading). ""Sections 114-116 and 132-135 are among the best choices, offering: Better-than-expected angles to the stage"". The page does not itself say ""first base"" for Section 116.",6,toward first base / right field,"1-6, 7-40, 41D",41D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 41D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 115, with seat numbers counting up toward the edge facing section 117. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""For baseball games, we recommend rows 36-40 for outstanding convenience"" - here rows 36-40 DO exist, since the row line runs to 40 plus 41D. Fan review ""Great Sight lines to all bases and outfield. Nice season ticket holders. Only down side to the seats is that no foul balls come into the area."" Page served section-specific content; no 404 and no redirect.","MEDIUM - rows confirmed, ticket zone not named by the source"
117,100 Level (101-148),not named by the source,"The page names no side, no base, no dugout and no foul-territory phrasing for this section. ""Top Pick for Outstanding Convenience Rows 36-40"" and ""Rows 1-16, A"".",5,toward first base / right field,"1-16, A",A,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row A.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 116, with seat numbers counting up toward the edge facing section 118. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""For baseball games, we recommend rows 36-40 for outstanding convenience"". *** INTERNAL CONTRADICTION: rows 36-40 are recommended but the page states rows are labeled 1-16, A - rows 36-40 do not exist in Section 117 by the page's own labelling. I'm glad that we got tickets from you."" and ""Great Seats"". the Section 117 page itself did not surface a netting line on this fetch, but the neighbouring Section 118, 119, 121, 122, 123, 125, 126, 127, 129 and 131 pages all carry ""Front of sections 117-126 are behind the netting"", which INCLUDES 117. The Section 118 page also carries ""Sections 117 and 118 don't get any shade during day games."" - a shade statement about 117 that is printed on 118's page, not on 117's.""","MEDIUM - rows confirmed, ticket zone not named by the source"
118,100 Level (101-148),not named by the source,"""Sections 108-141 in foul territory closest to the field"". ""Visiting dugout: Sections 16-19"" and ""These seats are an excellent choice for visiting fans, located just a few rows behind the visitor dugout"". CONSISTENT with discovery.",4,toward first base / right field,"1-20, 21D",21D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 21D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 117, with seat numbers counting up toward the edge facing section 119. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"SHADE ""Sections 117 and 118 don't get any shade during day games."" NETTING ""Front of sections 117-126 are behind the netting - There is some amount of netting or screening in front of sections 117-126."" ""Row 4 sits close to the wall separating Section 118 from the premium seats below"" - a wall/sightline note at the front of the section, consistent with the post-renovation premium field-level series (16-19) sitting in front of it. Page served section-specific content; no 404 and no redirect.","MEDIUM - rows confirmed, ticket zone not named by the source"
119,100 Level (101-148),not named by the source,"The page's placement-adjacent text is: ""Related Seating: Field Level"" and the netting range ""Front of sections 117-126 are behind the netting"". The page also carries ""Row 8 is the first row behind the visitor's dugout in Section 118."" - a statement about the NEIGHBOURING section 118, not about 119, but it places this run of sections on the visitor-dugout (first-base) side.",3,toward first base / right field,"1-20, 21D",21D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 21D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 118, with seat numbers counting up toward the edge facing section 120. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""For baseball games, we recommend rows 32-37 for outstanding convenience"" and ""For baseball games, we recommend rows 8-17 for visiting team fans"". *** INTERNAL CONTRADICTION: rows 32-37 are recommended but the page states rows are labeled 1-20, 21D - rows 32-37 do not exist in Section 119 by the page's own labelling. The ""rows 8-17 for visiting team fans"" recommendation does fit within 1-20. SHADE (about neighbouring sections, printed on this page): ""Sections 117 and 118 don't get any shade during day games."" ""Row 8 is the first row behind the visitor's dugout in Section 118."" is about 118, printed on 119's page - RateYourSeats is clearly bleeding neighbouring-section notes onto adjacent section pages at this park, which matters when reading the Section 131 page in this same batch.","MEDIUM - rows confirmed, ticket zone not named by the source"
120,100 Level (101-148),not named by the source,"""Prime Lower Bowl Location: Sections 108-141 in foul territory closest to the field"". ""Rows 1-19, 20D"".",2,toward first base / right field,"1-19, 20D",20D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 20D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 119, with seat numbers counting up toward the edge facing section 121. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"OBSTRUCTION fan review: ""Seat 1 had a small obstruction."" (Sec 120, Row 1, concert, Aug 2, 2024). This is a concert-configuration review, so the obstruction may be stage- or rail-related rather than a baseball sightline issue; the page does not say which. It is the only obstruction statement on the page. Page served section-specific content; no 404 and no redirect.","MEDIUM - rows confirmed, ticket zone not named by the source"
121,100 Level (101-148),not named by the source,"""Top Pick for Outstanding Convenience Rows 32-37"", ""Top Pick for Visiting Team Fans Rows 8-17"", ""Top Pick for Great Views of the Field"", ""Home Plate View"", ""Head-on View (most shows)"", ""Rows 1-16, A"". ""desirable view from behind home plate"".",1,toward first base / right field,"1-16, A",A,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row A.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 120, with seat numbers counting up toward the edge facing section 122. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"NETTING ""Front of sections 117-126 are behind the netting - There is some amount of netting or screening in front of sections 117-126."" ""For baseball games, we recommend rows 32-37 for outstanding convenience"", ""For baseball games, we recommend rows 8-17 for visiting team fans"", ""desirable view from behind home plate"", ""Head-on view of the performance for end-stage concerts"". *** INTERNAL CONTRADICTION: rows 32-37 are recommended but the page states rows are labeled 1-16, A - rows 17-37 do not exist in Section 121 by the page's own labelling. The ""rows 8-17"" recommendation also runs to the very last numbered row. Page served section-specific content; no 404 and no redirect.","MEDIUM - rows confirmed, ticket zone not named by the source"
122,100 Level (101-148),not named by the source,"""Home Plate View"". ""Best Seats Behind Home Plate: Sections 1-5, 21-26, and 122-125 offer elite, centered views"". ""Provide some of the best views in the stadium with a centered perspective and clear look at the videoboard"". ""For baseball games, desirable view from behind home plate"".",0,behind home plate,"1-15, A",A,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row A.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 121, with seat numbers counting up toward the edge facing section 123. This section is behind home plate, so seat 1 is on its first-base side.",not published,"NETTING fan feedback: ""Front of sections 117-126 are behind the netting. The height and coverage of netting or screening will vary by section."" ""For baseball games, we recommend these seats for great views of the field"", ""For baseball games, desirable view from behind home plate"", ""Head-on view of the performance for end-stage concerts"". The 122-125 vs 122-126 difference is left unreconciled. Page served section-specific content; no 404 and no redirect.","MEDIUM - rows confirmed, ticket zone not named by the source"
123,100 Level (101-148),not named by the source,"""Top Pick for Great Views of the Field"", ""Home Plate View"", ""Head-on View (most shows)"". ""Best Seats Behind Home Plate: Sections 1-5, 21-26, and 122-125 offer elite, centered views"". ""For baseball games, we recommend these seats for great views of the field"" and ""For baseball games, desirable view from behind home plate"".",0,behind home plate,"1-14, A",A,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row A.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 122, with seat numbers counting up toward the edge facing section 124. This section is behind home plate, so seat 1 is on its first-base side.",not published,"NETTING ""Front of sections 117-126 are behind the netting...The height and coverage of netting or screening will vary by section."" ""Head-on view of the performance for end-stage concerts"". Fan review ""Seats were excellent!"" A pre-2024 fan review filed under ""Section 123"" may therefore describe a physically different seat. It carries no geometric content here, so nothing is lost, but the same caution applies to any pre-2024 review in this dataset. *** No shade or overhang line, no seat-count text. Page served section-specific content; no 404 and no redirect.","MEDIUM - rows confirmed, ticket zone not named by the source"
124,100 Level (101-148),not named by the source,"""Prime Lower Bowl Location: Sections 108-141 in foul territory closest to the field"". ""Best Seats Behind Home Plate: Sections 1-5, 21-26, and 122-125 offer elite, centered views"". ""Top Pick for Great Views of the Field"".",0,behind home plate,"1-14, A",A,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row A.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 123, with seat numbers counting up toward the edge facing section 125. This section is behind home plate, so seat 1 is on its first-base side.",not published,"""For baseball games, we recommend these seats for great views of the field"". ""Accessible seats are typically labeled with a 'W' prefix"" (given in the W111 form) - this is the site-wide accessible-seating note, NOT a statement that Section 124 tickets print a different identifier. That is an absence on 124's page, not a contradiction, but it means netting coverage for 124 rests on the neighbours' text. Page served section-specific content; no 404 and no redirect.","MEDIUM - rows confirmed, ticket zone not named by the source"
125,100 Level (101-148),not named by the source,"""Home Plate View"", ""Head-on View (most shows)"", ""Best Seats Behind Home Plate: Sections 1-5, 21-26, and 122-125 offer elite, centered views"", ""Provide some of the best views in the stadium with a centered perspective and clear look at the videoboard"". ""For baseball games, desirable view from behind home plate"".",0,behind home plate,"1-14, A",A,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row A.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 124, with seat numbers counting up toward the edge facing section 126. This section is behind home plate, so seat 1 is on its first-base side.",not published,"NETTING ""Front of sections 117-126 are behind the netting"" and ""The height and coverage of netting or screening will vary by section"". ""For baseball games, we recommend these seats for great views of the field"", ""For baseball games, desirable view from behind home plate"", ""Head-on view of the performance for end-stage concerts"". Section 125 is the LAST section named in the ""Sections 1-5, 21-26, and 122-125"" behind-home-plate run, while Section 126 separately carries ""Home Plate View"" on its own page - see the note on Section 122 about the 122-125 vs 122-126 range discrepancy. Page served section-specific content; no 404 and no redirect.","MEDIUM - rows confirmed, ticket zone not named by the source"
126,100 Level (101-148),not named by the source,"""Top Pick for Outstanding Convenience Rows 32-37"", ""Top Pick for Great Views of the Field"", ""Home Plate View"", ""Head-on View (most shows)"", ""Rows 1-15, A"". ""For baseball games, desirable view from behind home plate"".",0,behind home plate,"1-15, A",A,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row A.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 125, with seat numbers counting up toward the edge facing section 127. This section is behind home plate, so seat 1 is on its first-base side.",not published,"Section 126 is the LAST section in that fan-reported range. ""For baseball games, we recommend rows 32-37 for outstanding convenience"", ""For baseball games, we recommend these seats for great views of the field"", ""For baseball games, desirable view from behind home plate"", ""Head-on view of the performance for end-stage concerts"". *** INTERNAL CONTRADICTION: rows 32-37 are recommended but the page states rows are labeled 1-15, A - rows 16-37 do not exist in Section 126 by the page's own labelling. See the Section 131 record for the flag. Do not reconcile. Page served section-specific content; no 404 and no redirect.","MEDIUM - rows confirmed, ticket zone not named by the source"
127,100 Level (101-148),not named by the source,"""Prime Lower Bowl Location: Sections 108-141 in foul territory closest to the field"". ""Home Plate View"". ""Desirable view from behind home plate"" and ""Head-on view of the performance for end-stage concerts"". The page ALSO carries the sibling-range line ""Best Seats Behind Home Plate: Sections 1-5, 21-26, and 122-125 offer elite, centered views"" - which does NOT include 127, even though 127's own insight bullet says ""Home Plate View"".",1,toward third base / left field,"1-16, A",A,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row A.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 126, with seat numbers counting up toward the edge facing section 128. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"NETTING ""There is some amount of netting or screening in front of sections 117-126. The height and coverage of netting or screening will vary by section."" NOTE that this netting range is printed on the SECTION 127 page but EXCLUDES section 127 - so the page tells the reader about netting in front of its neighbours while implying 127 itself is beyond the netted run. Recorded as stated. ""For baseball games, we recommend rows 32-37 for outstanding convenience"". *** INTERNAL CONTRADICTION: rows 32-37 recommended but rows are labeled 1-16, A. Page served section-specific content; no 404 and no redirect.","MEDIUM - rows confirmed, ticket zone not named by the source"
128,100 Level (101-148),not named by the source,"""Prime Lower Bowl Location: Sections 108-141 in foul territory closest to the field"" and ""Sections 108-141 in foul territory closest to the field"". ""Rows 1-19, 20D"". NO SIDE, BASE OR DUGOUT IS NAMED for Section 128 on this page - notable, because its immediate neighbour 129 is described as ""just above the Blue Jays dugout"".",2,toward third base / left field,"1-19, 20D",20D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 20D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 127, with seat numbers counting up toward the edge facing section 129. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"This is the SPARSEST page in the batch: no Seating Notes, no netting line, no obstructed-view warning, no shade or overhang statement and no fan review were present. That is an absence of content, not a redirect - the page did serve section-specific content (its own row line and entrance row are section-specific) and did not 404. No ""Verified"" date stamp. Page served section-specific content; no 404 and no redirect.","MEDIUM - rows confirmed, ticket zone not named by the source"
129,100 Level (101-148),not named by the source,"*** AND LOAD-BEARING: ""Located just above the Blue Jays dugout. CONSISTENT WITH DISCOVERY - no inversion here. ""For baseball games, we recommend rows 1-7 for impressing a guest"".""",3,toward third base / left field,"1-20, 21D",21D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 21D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 128, with seat numbers counting up toward the edge facing section 130. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"DUGOUT ""Located just above the Blue Jays dugout. ""For baseball games, we recommend rows 1-7 for impressing a guest"" and ""For baseball games, we recommend rows 32-37 for outstanding convenience"". *** INTERNAL CONTRADICTION: rows 32-37 recommended but rows are labeled 1-20, 21D. Fan reviews ""Great seats, perfect view, only thing better would be closer"" and ""Really close to food, merch and sat in row 1. Nice space!"" Page served section-specific content; no 404 and no redirect.""","MEDIUM - rows confirmed, ticket zone not named by the source"
130,100 Level (101-148),not named by the source,"""Sections 108-141 in foul territory closest to the field"" and ""Field Level seating includes sections 108-141 in foul territory, wrapping around the infield"".",4,toward third base / left field,"1-20, 21D"" (appears under the ""Row Numbers"" subsection within ""What It's Like to Sit in Section 130"")",21D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 21D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 129, with seat numbers counting up toward the edge facing section 131. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"The page nonetheless shows ""Verified Feb 2026"", and the SAME page's own Row Numbers block gives a single undivided ""Rows in Section 130 are labeled 1-20, 21D"" with one entrance at Row 21D - i.e. the page contradicts itself: the Q&A describes four lettered sub-sections split by a centre aisle, the row block describes one section with one row series and one entrance. DO NOT RECONCILE. Page served section-specific content; no 404 and no redirect.","MEDIUM - rows confirmed, ticket zone not named by the source"
131,100 Level (101-148),not named by the source,"*** AND LOAD-BEARING: ""Located just above the Blue Jays dugout. As close to the players as you can get in non-club seating."" and ""Great seats between third and home plate and near the dugout for the home team."" *** The second sentence explicitly names THIRD BASE and the HOME team's dugout, placing Section 131 between third and home on the third-base side. ""Less sunny side of the field"".",5,toward third base / left field,"1-16, A",WCA,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row WCA.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 130, with seat numbers counting up toward the edge facing section 132. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"*** CONTRADICTION FLAG - A SENTENCE ON THIS PAGE INVERTS OR MISPLACES A DUGOUT. *** printed on the Section 131 page: ""Row 8 is the first row behind the Blue Jays dugout in Section 126."" Compare the structurally identical sentence on the Section 119 page: ""Row 8 is the first row behind the visitor's dugout in Section 118."" - which IS consistent. Page served section-specific content; no 404 and no redirect.","MEDIUM - rows confirmed, ticket zone not named by the source"
132,100 Level (101-148),not named by the source,"""Prime Lower Bowl Location: Sections 108-141 in foul territory closest to the field""; ""Field Level seats at Rogers Centre are ideal for Blue Jays fans who want to be as close to the action as possible.""; ""Field Level seating includes sections 108-141 in foul territory, wrapping around the infield at Rogers Centre."" The Section 116 page separately names 132 in the run ""Sections 114-116 and 132-135 are among the best choices"".",6,toward third base / left field,"1-6, 7-40, 41D",41D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 41D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 131, with seat numbers counting up toward the edge facing section 133. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""For baseball games, we recommend rows 36-40 for outstanding convenience"" - here rows 36-40 DO exist, since the row line runs to 40 plus 41D. Fan reviews are present (5-star, event-specific) but contain no obstruction, netting, shade or sightline content. That is an observation from the two pages' row lines, not a statement by either page. Page served section-specific content; no 404 and no redirect.","MEDIUM - rows confirmed, ticket zone not named by the source"
133,100 Level (101-148),not named by the source,"""Sections 108-141 in foul territory closest to the field"" and ""Field Level seating includes sections 108-141 in foul territory, wrapping around the infield at Rogers Centre."" The Section 116 page separately names 133 in the run ""Sections 114-116 and 132-135 are among the best choices"".",7,toward third base / left field,"1-40, 41D",41D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 41D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 132, with seat numbers counting up toward the edge facing section 134. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Fan review ""Good view - Semi-handicapped, I had only a few steps down to our seats and was able to leave my walker at the top of the section by an understanding usher."" (filed under Row 34, baseball) - an accessibility/ingress observation consistent with the entrance being at the back of the section (Row 41D), not an obstruction report. NOTE the row line here is ""1-40, 41D"" - CONTINUOUS, with no ""1-6, 7-40"" break, unlike its immediate neighbour 132 and unlike 116. Recorded as stated. Page served section-specific content; no 404 and no redirect.","MEDIUM - rows confirmed, ticket zone not named by the source"
134,100 Level (101-148),not named by the source,"*** FROM A FAN REVIEW: ""Along the third base line"" *** - the only text in this batch that explicitly names the third-base line for a section in the 132-137 run, and it is FAN-SOURCED, not editorial. Other placement text ""Sections 108-141 in foul territory closest to the field"" (Field Level) and ""Sections 134-139"" listed under accessible seating locations. The Section 116 page separately names 134 in the run ""Sections 114-116 and 132-135 are among the best choices"".",8,toward third base / left field,"1-36, A",A,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row A.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 133, with seat numbers counting up toward the edge facing section 135. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""For baseball games, we recommend rows 36-40 for outstanding convenience"". *** PARTIAL INTERNAL CONTRADICTION: rows 36-40 are recommended but the page states rows are labeled 1-36, A - only row 36 of that recommended run exists; rows 37-40 do not. Accessible-seating listing groups ""Sections 134-139"". Page served section-specific content; no 404 and no redirect.","MEDIUM - rows confirmed, ticket zone not named by the source"
135,100 Level (101-148),Field Level,"The only placement text is the Field Level zone copy carried on the page: ""Sections 108-141 in foul territory closest to the field"".",9,toward third base / left field,"1-36, A",A,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row A.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 134, with seat numbers counting up toward the edge facing section 136. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows 1-36, A"". One fan review header only, no body text: ""Baltimore Orioles at Toronto Blue Jays - Jun 3, 2024 Sec 135 / Row 2 - Baseball"" (5 stars). The Field Level zone copy carried on the page names 135 among concert picks: ""Sections 114-116 and 132-135 are among the best choices"".","HIGH - zone, rows, location and seat direction stated by the source"
136,100 Level (101-148),Field Level,"The only placement text is the Field Level zone copy carried on the page: ""Sections 108-141 in foul territory closest to the field"".",10,toward third base / left field,"1-39, A",A,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row A.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 135, with seat numbers counting up toward the edge facing section 137. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.","From the RateYourSeats ""Seating and Ticket Q&A"" block (served on the /142 page, not on /136), verbatim: ""How many seats in Section 136?"" - ""Nearly every row in Section 136 has a different number of seats. The largest of the rows is the first row, which features 26 seats. Row 11 is the smallest with 14 seats. Not all rows have a seat 11 and 12, but in the ones that do, seats 11 and 12 are directly in the middle of the section. There will be 10 seats to your left and roughly 10 to your right.""","""Top Pick for Outstanding Convenience Rows 36-40"". ""For baseball games, we recommend rows 36-40 for outstanding convenience"" - NOTE this recommends rows 36-40 although the stated row labels only run to 39 plus A; the page does not reconcile this. ""Accessible seats are typically labeled with a 'W' prefix"" and Section 136 is listed among ""Sections 134-139"" that include accessible seating options, ""No steps required for entry"" and ""Wheelchair spaces with adjacent companion seating."" A concert fan review reports obstruction, not a structural one: ""We could only see one side of the stage"" and ""Our view was obstructed because of the crowd"" with ""people queued up trying to get through field level security"".","HIGH - zone, rows, location and seat direction stated by the source"
137,100 Level (101-148),Field Level,"The only placement text is the Field Level zone copy carried on the page: ""Sections 108-141 in foul territory closest to the field"".",11,toward third base / left field,"1-39, A",A,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row A.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 136, with seat numbers counting up toward the edge facing section 138. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows 1-39, A"".","HIGH - zone, rows, location and seat direction stated by the source"
138,100 Level (101-148),Field Level,"The only placement text is the Field Level zone copy carried on the page: ""Sections 108-141 in foul territory closest to the field"".",12,toward third base / left field,"2-39, A",A,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row A.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 137, with seat numbers counting up toward the edge facing section 139. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows 2-39, A"". NOTE the row range starts at 2, not 1 - the page does not explain the missing Row 1. Fan review header only, no body text: ""Atlanta Braves at Toronto Blue Jays - May 13, 2023 ... Sec 138 / Row 4 - Baseball"" (5 stars).","HIGH - zone, rows, location and seat direction stated by the source"
139,100 Level (101-148),Field Level,"The only placement text is the Field Level zone copy carried on the page: ""Sections 108-141 in foul territory closest to the field"".",13,toward third base / left field,"12-39, A",A,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row A.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 138, with seat numbers counting up toward the edge facing section 140. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows 12-39, A"". NOTE the row range starts at 12 - the page does not explain the absent rows 1-11. ""Accessible seats are typically labeled with a 'W' prefix"" and Section 139 is listed among ""Sections 134-139"" that include accessible seating options on the 100 level. Fan reviews, headers only: ""New York Yankees at Toronto Blue Jays - Sep 28, 2023 - Great seats Sec 139 / Row 1 - Baseball"" (5 stars) and ""Ed Sheeran - Jun 17, 2023 Sec 139 / Row 17 - Concert"" (5 stars). NOTE the Row 1 review conflicts with the stated row labels 12-39, A; the page does not reconcile this. A separate fan comment carried on the page reads ""Favorite Seats: 130b, row 34, seat 3"" - a ""130b"" identifier that does not appear in the current RateYourSeats section index.","HIGH - zone, rows, location and seat direction stated by the source"
140,100 Level (101-148),Field Level,"The only placement text is the Field Level zone copy carried on the page: ""Sections 108-141 in foul territory closest to the field"".",14,toward third base / left field,22-39,39,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 39.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 139, with seat numbers counting up toward the edge facing section 141. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows 22-39"". NOTE the row range starts at 22 and has no lettered back row, unlike neighbouring 135-139 and 141; the page does not explain this. Fan review ""Great View! - Since the renovation, the seats in section 140 are now angled more towards home plate. Love the view from this section! ""Field Level seating includes sections 108-141 in foul territory, wrapping around the infield at Rogers Centre."" The right side of Section 130 (130CR) at Rogers Centre is angled towards the field and away from the videboard. However, the videoboard is visible from most of the seats by turning your head. Rows 25 and higher may be slightly obstructed by the overhang.""","HIGH - zone, rows, location and seat direction stated by the source"
