section,level,zone,location_in_stadium,sections_from_home_plate,direction_from_home_plate,rows_in_section,entrance_row,aisle_and_walkway_locations,seat_numbering,seats_per_row,notes,confidence
177,Field Level (100s),Field Level Down the Line,"Like many ballparks, the further down the line you get, the worse the angle towards home plate gets. Sections 117-120 and 177-179 at Progressive Field actually have decent sight lines, but they're also the furthest away.",18,toward third base / left field,"Y-Z, AA-HH",HH,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row HH.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 176, with seat numbers counting up toward the edge facing section 178. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Sections 117-120 and 177-179 at Progressive Field actually have decent sight lines, but they're also the furthest away."" UNKNOWN .","HIGH - zone, rows, location and seat direction stated by the source"
178,Field Level (100s),Field Level Down the Line,"Like many ballparks, the further down the line you get, the worse the angle towards home plate gets. Sections 117-120 and 177-179 at Progressive Field actually have decent sight lines, but they're also the furthest away.",19,toward third base / left field,"F-Z, AA-HH",HH,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row HH.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 177, with seat numbers counting up toward the edge facing section 179. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows A-V are recommended for great views of the field."" ""Sections 117-120 and 177-179 at Progressive Field actually have decent sight lines, but they're also the furthest away."" UNKNOWN .","HIGH - zone, rows, location and seat direction stated by the source"
179,Field Level (100s),Field Level Down the Line,"Like many ballparks, the further down the line you get, the worse the angle towards home plate gets. Sections 117-120 and 177-179 at Progressive Field actually have decent sight lines, but they're also the furthest away.",20,toward third base / left field,"N-Z, AA-EE",EE,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row EE.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 178, with seat numbers counting up toward the edge facing section 180. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows A-V are recommended for great views of the field."" ""Section 117 features men's and women's restrooms, the Budweiser Patio and even an ATM""; Speed Pitch near Section 130; First Aid office at Section 120. ""Sections 117-120 and 177-179 at Progressive Field actually have decent sight lines, but they're also the furthest away."" UNKNOWN .","HIGH - zone, rows, location and seat direction stated by the source"
180,Field Level (100s),Bleachers,"Left Field Bleachers seating includes Sections 180-185, located in a grandstand above the left field wall at Progressive Field. This elevated setup places fans directly in home run territory while still providing a strong view back toward home plate.",21,toward third base / left field,E-Y,E,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row E.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 179, with seat numbers counting up toward the edge facing section 181. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Left Field Bleachers are ideal for fans looking for a lively, classic baseball experience. These seats are perfect for fans who enjoy energy, atmosphere, and the chance to catch a home run, and don't mind sacrificing some comfort."" ""Seats are bench-style bleachers, meaning there are no individual seat dividers or armrests, but they do include back support."" section sits ""in a grandstand above the left field wall,"" placing fans ""directly in home run territory."" main videoboard is directly behind the section and requires turning around to view; front row sits behind a railing. ""Left Field Bleachers are all about energy and tradition. These seats may not be the most comfortable, but they offer a fun, immersive experience with a strong connection to the game and crowd atmosphere.""","HIGH - zone, rows, location and seat direction stated by the source"
181,Field Level (100s),Bleachers,"Left Field Bleachers seating includes Sections 180-185, located in a grandstand above the left field wall at Progressive Field. This elevated setup places fans directly in home run territory while still providing a strong view back toward home plate.",22,toward third base / left field,A-Y,A,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row A.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 180, with seat numbers counting up toward the edge facing section 182. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Seats are bench-style bleachers, meaning there are no individual seat dividers or armrests, but they do include back support."" section sits ""in a grandstand above the left field wall,"" placing fans ""directly in home run territory."" main videoboard is directly behind the section and requires turning around to view; front row sits behind a railing. ""Left Field Bleachers are all about energy and tradition. These seats may not be the most comfortable, but they offer a fun, immersive experience with a strong connection to the game and crowd atmosphere.""","HIGH - zone, rows, location and seat direction stated by the source"
182,Field Level (100s),Bleachers,"Left Field Bleachers seating includes Sections 180-185, located in a grandstand above the left field wall at Progressive Field. This elevated setup places fans directly in home run territory while still providing a strong view back toward home plate.",23,toward third base / left field,A-Y,A,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row A.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 181, with seat numbers counting up toward the edge facing section 183. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Seats are bench-style bleachers, meaning there are no individual seat dividers or armrests, but they do include back support."" section sits ""in a grandstand above the left field wall,"" placing fans ""directly in home run territory."" main videoboard is directly behind the section and requires turning around to view; front row sits behind a railing. ""Left Field Bleachers are all about energy and tradition. These seats may not be the most comfortable, but they offer a fun, immersive experience with a strong connection to the game and crowd atmosphere.""","HIGH - zone, rows, location and seat direction stated by the source"
183,Field Level (100s),Bleachers,"Left Field Bleachers seating includes Sections 180-185, located in a grandstand above the left field wall at Progressive Field. This elevated setup places fans directly in home run territory while still providing a strong view back toward home plate.",24,toward third base / left field,A-Y,A,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row A.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 182, with seat numbers counting up toward the edge facing section 184. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""At the top of the section, fans will find one of the area's most unique features - a celebrity drummer, adding to the energy and atmosphere of the bleachers."" ""Seats are bench-style bleachers, meaning there are no individual seat dividers or armrests, but they do include back support."" section sits ""in a grandstand above the left field wall,"" placing fans ""directly in home run territory."" main videoboard is directly behind the section and requires turning around to view; front row sits behind a railing. ""Left Field Bleachers are all about energy and tradition. These seats may not be the most comfortable, but they offer a fun, immersive experience with a strong connection to the game and crowd atmosphere.""","HIGH - zone, rows, location and seat direction stated by the source"
184,Field Level (100s),Bleachers,"Left Field Bleachers seating includes Sections 180-185, located in a grandstand above the left field wall at Progressive Field. This elevated setup places fans directly in home run territory while still providing a strong view back toward home plate.",25,toward third base / left field,A-Y,A,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row A.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 183, with seat numbers counting up toward the edge facing section 185. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Seats are bench-style bleachers, meaning there are no individual seat dividers or armrests, but they do include back support."" section sits ""in a grandstand above the left field wall,"" placing fans ""directly in home run territory."" main videoboard is directly behind the section and requires turning around to view; front row sits behind a railing. ""Left Field Bleachers are all about energy and tradition. These seats may not be the most comfortable, but they offer a fun, immersive experience with a strong connection to the game and crowd atmosphere.""","HIGH - zone, rows, location and seat direction stated by the source"
185,Field Level (100s),Bleachers,"Left Field Bleachers seating includes Sections 180-185, located in a grandstand above the left field wall at Progressive Field. This elevated setup places fans directly in home run territory while still providing a strong view back toward home plate.",26,toward third base / left field,A-Y,A,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row A.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 184, with seat numbers counting up toward the far edge of the section, with no further section beyond it on that side. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Seats are bench-style bleachers, meaning there are no individual seat dividers or armrests, but they do include back support."" section sits ""in a grandstand above the left field wall,"" placing fans ""directly in home run territory."" main videoboard is directly behind the section and requires turning around to view; front row sits behind a railing. ""Left Field Bleachers are all about energy and tradition. These seats may not be the most comfortable, but they offer a fun, immersive experience with a strong connection to the game and crowd atmosphere.""","HIGH - zone, rows, location and seat direction stated by the source"
303,Mezzanine and Press Level (300s),Mezzanine Outfield,"Mezzanine Outfield seats are located in the second deck of outfield seating in Right Field. These aren't the outfield seats you choose to sit in for catching a home run ball -- they're just too far away. In addition, they are among the last sections in the park to get shade. They're good bargain seats as long as it's not too hot and sunny.",,not established for this level,A-U,U,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row U.","Facing the field, seat 1 is on your right. That puts seat 1 on the far edge of the section, with no further section beyond it on that side, with seat numbers counting up toward the edge facing section 304.",not published,"Mezzanine Outfield sections are ""among the last sections in the park to get shade""; ""Rows M and above are under cover."" ""Rows M-U are recommended for kids and family.""","HIGH - zone, rows, location and seat direction stated by the source"
304,Mezzanine and Press Level (300s),Mezzanine Outfield,"Mezzanine Outfield seats are located in the second deck of outfield seating in Right Field. These aren't the outfield seats you choose to sit in for catching a home run ball -- they're just too far away. In addition, they are among the last sections in the park to get shade. They're good bargain seats as long as it's not too hot and sunny.",,not established for this level,A-U,U,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row U.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 303, with seat numbers counting up toward the edge facing section 307.",not published,"Mezzanine Outfield sections are ""among the last sections in the park to get shade""; ""Rows M and above are under cover."" ""Rows M-U are recommended for kids and family.""","HIGH - zone, rows, location and seat direction stated by the source"
307,Mezzanine and Press Level (300s),Mezzanine Outfield,"Mezzanine Outfield seats are located in the second deck of outfield seating in Right Field. These aren't the outfield seats you choose to sit in for catching a home run ball -- they're just too far away. In addition, they are among the last sections in the park to get shade. They're good bargain seats as long as it's not too hot and sunny.",,not established for this level,A-U,U,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row U.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 304, with seat numbers counting up toward the edge facing section 309.",not published,"Mezzanine Outfield sections are ""among the last sections in the park to get shade""; ""Rows M and above are under cover."" ""Rows M-U are recommended for kids and family.""","HIGH - zone, rows, location and seat direction stated by the source"
309,Mezzanine and Press Level (300s),Mezzanine Outfield,"Mezzanine Outfield seats are located in the second deck of outfield seating in Right Field. These aren't the outfield seats you choose to sit in for catching a home run ball -- they're just too far away. In addition, they are among the last sections in the park to get shade. They're good bargain seats as long as it's not too hot and sunny.",,not established for this level,A-U,U,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row U.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 307, with seat numbers counting up toward the edge facing section 311.",not published,"Mezzanine Outfield sections are ""among the last sections in the park to get shade""; ""Rows M and above are under cover."" ""Rows M-U are recommended for kids and family.""","HIGH - zone, rows, location and seat direction stated by the source"
311,Mezzanine and Press Level (300s),Mezzanine Outfield,"Mezzanine Outfield seats are located in the second deck of outfield seating in Right Field. These aren't the outfield seats you choose to sit in for catching a home run ball -- they're just too far away. In addition, they are among the last sections in the park to get shade. They're good bargain seats as long as it's not too hot and sunny.",,not established for this level,A-U,U,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row U.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 309, with seat numbers counting up toward the edge facing section 316.",not published,"Mezzanine Outfield sections are ""among the last sections in the park to get shade""; ""Rows M and above are under cover."" ""Rows M-U are recommended for kids and family.""","HIGH - zone, rows, location and seat direction stated by the source"
316,Mezzanine and Press Level (300s),Mezzanine Outfield,"Mezzanine Outfield seats are located in the second deck of outfield seating in Right Field. These aren't the outfield seats you choose to sit in for catching a home run ball -- they're just too far away. In addition, they are among the last sections in the park to get shade. They're good bargain seats as long as it's not too hot and sunny.",,not established for this level,A-U,U,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row U.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 311, with seat numbers counting up toward the edge facing section 326.",not published,"""In Section 316, you may have to compete with the right field foul pole for clear views of the field. To limit the obstruction, we recommend sitting on the right side of the section (closer to center field) which will be in the lower numbered seats. From Section 316, it will also be difficult to follow any plays up against the right field wall. For the best views in right field, we recommend looking for seats in Section 109, as you will not have the foul pole in your line of sight, and you will be sitting closer to the field level."" Mezzanine Outfield sections are ""among the last sections in the park to get shade""; ""Rows M and above are under cover."" ""Rows M-U are recommended for kids and family.""","HIGH - zone, rows, location and seat direction stated by the source"
326,Mezzanine and Press Level (300s),Club Seats,"Located in Sections 326-348 with an elevated view of the entire field""; ""located on the Press Level in Sections 326-348, primarily along the first base side of the field",,not established for this level,D-T,T,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row T.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 316, with seat numbers counting up toward the edge facing section 328.",not published,"""Complimentary food and non-alcoholic beverages during Guardians games""; ""Wide, padded seats positioned along a drink rail""; ""Premium Club Lounge Access: Indoor lounge featuring comfortable seating, TVs, and a rotating food menu"". ""Rows M and above are under cover"". seats are ""exposed to weather elements, meaning fans may experience sun during day games or rain during inclement weather"". Obstructed views, accessible/wheelchair rows and steepness NOT STATED.","HIGH - zone, rows, location and seat direction stated by the source"
328,Mezzanine and Press Level (300s),Club Seats,"Located in Sections 326-348 with an elevated view of the entire field""; ""located on the Press Level in Sections 326-348, primarily along the first base side",,not established for this level,A-T,T,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row T.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 326, with seat numbers counting up toward the edge facing section 330.",not published,"all-inclusive food, complimentary non-alcoholic beverages, climate-controlled Club Lounge, extra-wide padded seats, drink rail, limited seat-side tables. ""Rows M and above are under cover"". ""exposed to weather elements, meaning fans may experience sun during day games or rain during inclement weather"". Obstructed views, accessible/wheelchair rows and steepness NOT STATED.","HIGH - zone, rows, location and seat direction stated by the source"
330,Mezzanine and Press Level (300s),Club Seats,"Located in Sections 326-348 with an elevated view of the entire field""; ""located on the Press Level in Sections 326-348, primarily along the first base side",,not established for this level,A-T,T,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row T.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 328, with seat numbers counting up toward the edge facing section 332.",not published,"""All-inclusive food service"", ""Complimentary non-alcoholic beverages"", ""Climate-controlled Club Lounge"", ""Extra-wide padded seats"", ""drink rail"". ""Rows M & Above - Covered"". ""Exposed to weather elements, meaning fans may experience sun during day games or rain during inclement weather"". Obstructed views, accessible/wheelchair rows and steepness NOT STATED.","HIGH - zone, rows, location and seat direction stated by the source"
332,Mezzanine and Press Level (300s),Club Seats,"Located in Sections 326-348 with an elevated view of the entire field""; ""located on the Press Level in Sections 326-348, primarily along the first base side of the field",,not established for this level,A-T,T,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row T.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 330, with seat numbers counting up toward the edge facing section 334.",not published,"""All-inclusive food service with a rotating menu"", ""Complimentary non-alcoholic beverages"", ""Climate-controlled Club Lounge"", ""Extra-wide padded stadium seats"", ""Drink rail and limited seat-side tables"". ""Rows M & Above - Covered"". ""exposed to weather elements, meaning fans may experience sun during day games or rain during inclement weather"". Obstructed views, accessible/wheelchair rows and steepness NOT STATED.","HIGH - zone, rows, location and seat direction stated by the source"
334,Mezzanine and Press Level (300s),Club Seats,"Located in Sections 326-348 with an elevated view of the entire field""; ""located on the Press Level in Sections 326-348, primarily along the first base side",,not established for this level,A-T,T,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row T.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 332, with seat numbers counting up toward the edge facing section 336.",not published,"all-inclusive food, complimentary non-alcoholic beverages, climate-controlled lounge, extra-wide padded seats, drink rail. Rows M and above are covered. ""Exposed to weather elements, meaning fans may experience sun during day games or rain"". Obstructed views, accessible/wheelchair rows and steepness NOT STATED.","HIGH - zone, rows, location and seat direction stated by the source"
336,Mezzanine and Press Level (300s),Club Seats,"Located in Sections 326-348 with an elevated view of the entire field""; ""located on the Press Level in Sections 326-348, primarily along the first base side of the field",,not established for this level,A-T,T,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row T.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 334, with seat numbers counting up toward the edge facing section 338.",not published,"all-inclusive food, complimentary non-alcoholic beverages, access to climate-controlled Club Lounge with TVs, extra-wide padded seats, drink rail, limited seat-side tables. ""Rows M & Above - Covered"". ""exposed to weather elements, meaning fans may experience sun during day games or rain"". Obstructed views, accessible/wheelchair rows and steepness NOT STATED.","HIGH - zone, rows, location and seat direction stated by the source"
338,Mezzanine and Press Level (300s),Club Seats,"Located in Sections 326-348 with an elevated view of the entire field""; ""located on the Press Level in Sections 326-348, primarily along the first base side",,not established for this level,A-T,T,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row T.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 336, with seat numbers counting up toward the edge facing section 340.",not published,"all-inclusive food service, complimentary non-alcoholic beverages, climate-controlled lounge, extra-wide padded seats, drink rail, limited seat-side tables. ""Rows M & Above - Covered"". exposed to weather; sun during day games, rain during inclement weather. Obstructed views, accessible/wheelchair rows and steepness NOT STATED.","HIGH - zone, rows, location and seat direction stated by the source"
340,Mezzanine and Press Level (300s),Club Seats,"Located in Sections 326-348 with an elevated view of the entire field""; ""located on the Press Level in Sections 326-348, primarily along the first base side",,not established for this level,A-T,T,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row T.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 338, with seat numbers counting up toward the edge facing section 342.",not published,"all-inclusive food service, complimentary non-alcoholic beverages, climate-controlled lounge, extra-wide padded seats, drink rail. ""Rows M & Above - Covered"". ""Exposed to weather elements, meaning fans may experience sun during day games or rain during inclement weather"". Obstructed views, accessible/wheelchair rows and steepness NOT STATED.","HIGH - zone, rows, location and seat direction stated by the source"
342,Mezzanine and Press Level (300s),Club Seats,Located in Sections 326-348 with an elevated view of the entire field,,not established for this level,A-T,T,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row T.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 340, with seat numbers counting up toward the edge facing section 344.",not published,"all-inclusive food service, complimentary non-alcoholic beverages, climate-controlled lounge, extra-wide padded seats, drink rail. Rows M and above. exposed to weather elements; fans may experience sun during day games or rain during inclement weather. Obstructed views, accessible/wheelchair rows and steepness NOT STATED.","HIGH - zone, rows, location and seat direction stated by the source"
344,Mezzanine and Press Level (300s),Club Seats,"Located in Sections 326-348 with an elevated view of the entire field""; ""located on the Press Level in Sections 326-348, primarily along the first base side of the field",,not established for this level,A-T,T,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row T.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 342, with seat numbers counting up toward the edge facing section 346.",not published,"all-inclusive food, complimentary non-alcoholic beverages, climate-controlled lounge, extra-wide padded seats, drink rail, limited seat-side tables. ""Rows M & Above - Covered"". ""Exposed to weather elements, meaning fans may experience sun during day games or rain during inclement weather"". Obstructed views, accessible/wheelchair rows and steepness NOT STATED.","HIGH - zone, rows, location and seat direction stated by the source"
346,Mezzanine and Press Level (300s),Club Seats,"Located in Sections 326-348 with an elevated view of the entire field""; ""located on the Press Level in Sections 326-348, primarily along the first base side",,not established for this level,A-T,T,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row T.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 344, with seat numbers counting up toward the edge facing section 348.",not published,"all-inclusive food service, complimentary non-alcoholic beverages, climate-controlled Club Lounge with TVs, extra-wide padded seats, drink rail, limited seat-side tables. ""Rows M & Above - Covered"". exposed to weather on the outer edge during day games or rain. Obstructed views, accessible/wheelchair rows and steepness NOT STATED.","HIGH - zone, rows, location and seat direction stated by the source"
348,Mezzanine and Press Level (300s),Club Seats,"Located in Sections 326-348 with an elevated view of the entire field""; ""located on the Press Level in Sections 326-348, primarily along the first base side of the field",,not established for this level,C-T,T,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row T.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 346, with seat numbers counting up toward the far edge of the section, with no further section beyond it on that side.",not published,"all-inclusive food, complimentary non-alcoholic beverages, climate-controlled lounge, indoor seating with TVs, extra-wide padded seats, drink rail. Rows M and above are under cover. seats are exposed to weather elements; fans may experience sun during day games or rain during inclement weather. Obstructed views, accessible/wheelchair rows and steepness NOT STATED.","HIGH - zone, rows, location and seat direction stated by the source"
403,Upper Level (400s),Outfield Above Mezzanine,The third deck of seating in right field is above the mezzanine.,42,toward first base / right field,A-F,F,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row F.","Facing the field, seat 1 is on your right. That puts seat 1 on the far edge of the section, with no further section beyond it on that side, with seat numbers counting up toward the edge facing section 404. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""These seats are high, steep and sunny, which is why they are among the cheapest seats at Progressive Field.""","HIGH - zone, rows, location and seat direction stated by the source"
404,Upper Level (400s),Outfield Above Mezzanine,The third deck of seating in right field is above the mezzanine.,41,toward first base / right field,A-F,F,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row F.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 403, with seat numbers counting up toward the edge facing section 405. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""These seats are high, steep and sunny, which is why they are among the cheapest seats at Progressive Field.""","HIGH - zone, rows, location and seat direction stated by the source"
405,Upper Level (400s),Outfield Above Mezzanine,The third deck of seating in right field is above the mezzanine.,40,toward first base / right field,A-F,F,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row F.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 404, with seat numbers counting up toward the edge facing section 406. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""These seats are high, steep and sunny, which is why they are among the cheapest seats at Progressive Field.""","HIGH - zone, rows, location and seat direction stated by the source"
406,Upper Level (400s),Outfield Above Mezzanine,The third deck of seating in right field is above the mezzanine.,39,toward first base / right field,A-F,F,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row F.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 405, with seat numbers counting up toward the edge facing section 407. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""These seats are high, steep and sunny, which is why they are among the cheapest seats at Progressive Field.""","HIGH - zone, rows, location and seat direction stated by the source"
407,Upper Level (400s),Outfield Above Mezzanine,The third deck of seating in right field is above the mezzanine.,38,toward first base / right field,A-F,F,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row F.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 406, with seat numbers counting up toward the edge facing section 408. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""These seats are high, steep and sunny, which is why they are among the cheapest seats at Progressive Field.""","HIGH - zone, rows, location and seat direction stated by the source"
408,Upper Level (400s),Outfield Above Mezzanine,The third deck of seating in right field is above the mezzanine.,37,toward first base / right field,A-F,F,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row F.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 407, with seat numbers counting up toward the edge facing section 409. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""These seats are high, steep and sunny, which is why they are among the cheapest seats at Progressive Field.""","HIGH - zone, rows, location and seat direction stated by the source"
409,Upper Level (400s),Outfield Above Mezzanine,The third deck of seating in right field is above the mezzanine.,36,toward first base / right field,A-F,F,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row F.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 408, with seat numbers counting up toward the edge facing section 410. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""These seats are high, steep and sunny, which is why they are among the cheapest seats at Progressive Field.""","HIGH - zone, rows, location and seat direction stated by the source"
410,Upper Level (400s),Outfield Above Mezzanine,The third deck of seating in right field is above the mezzanine.,35,toward first base / right field,A-F,F,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row F.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 409, with seat numbers counting up toward the edge facing section 411. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""These seats are high, steep and sunny, which is why they are among the cheapest seats at Progressive Field.""","HIGH - zone, rows, location and seat direction stated by the source"
411,Upper Level (400s),Outfield Above Mezzanine,The third deck of seating in right field is above the mezzanine.,34,toward first base / right field,A-F,F,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row F.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 410, with seat numbers counting up toward the edge facing section 412. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"RYS expert review for zone ""Outfield Above Mezzanine"": ""The third deck of seating in right field is above the mezzanine. These seats are high, steep and sunny, which is why they are among the cheapest seats at Progressive Field."" //www.rateyourseats.com/progressive-field/seating/sections/411","HIGH - zone, rows, location and seat direction stated by the source"
412,Upper Level (400s),Outfield Above Mezzanine,The third deck of seating in right field is above the mezzanine.,33,toward first base / right field,A-F,F,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row F.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 411, with seat numbers counting up toward the edge facing section 413. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"RYS expert review for zone ""Outfield Above Mezzanine"": ""The third deck of seating in right field is above the mezzanine. These seats are high, steep and sunny, which is why they are among the cheapest seats at Progressive Field."" //www.rateyourseats.com/progressive-field/seating/sections/412","HIGH - zone, rows, location and seat direction stated by the source"
