section,level,zone,location_in_stadium,sections_from_home_plate,direction_from_home_plate,rows_in_section,entrance_row,aisle_and_walkway_locations,seat_numbering,seats_per_row,notes,confidence
36,Promenade Level (1-40),Bullpen Outfield,Page carries the same 'Bullpen Outfield' no section-36-specific sentence given beyond fan feedback (see notes).,,"in right field - the lower bowl's numbering wraps past the left-field corner and picks up again beneath the Home Run Porch, so these sections are back on the first-base side","A-G, 1-13",13,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 13.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 35, with seat numbers counting up toward the edge facing section 38.",not published,"'Behind/Side Stage (most shows)' for concerts. 'Can see the whole field. Under the video screen, so have to rely on the monitors for replays.' 'The Marlins Bullpen is to the Right of Section 36 - Sit close to Seat 1 in Section 36 to be right next to the Marlins bullpen.'","HIGH - zone, rows, location and seat direction stated by the source"
38,Promenade Level (1-40),Bullpen Outfield,not stated by the source,,"in right field - the lower bowl's numbering wraps past the left-field corner and picks up again beneath the Home Run Porch, so these sections are back on the first-base side",1-13,13,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 13.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 36, with seat numbers counting up toward the edge facing section 39.",not published,"'Behind/Side Stage (most shows)' for concerts. 'The Marlins Bullpen is Below Sections 38 and 39 - Sit in Row 1 to be right above the Marlins bullpen' - this fan note says MARLINS bullpen, contradicting the expert review on this same page which calls it the visiting bullpen.","MEDIUM - rows and zone confirmed, the source does not place this section"
39,Promenade Level (1-40),Bullpen Outfield,'sections 38-39 are just behind the visiting bullpen in left field' [as published ].,,"in right field - the lower bowl's numbering wraps past the left-field corner and picks up again beneath the Home Run Porch, so these sections are back on the first-base side","1-10, WC",WC,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row WC.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 38, with seat numbers counting up toward the edge facing section 40.",not published,"'Top Pick for Outstanding Convenience - Rows 8-12' and 'Behind/Side Stage (most shows)' for concerts. 'First row over the Marlins bullpen sounds great, but it really isn't. The wall in front of you is pretty high, so you can't see in unless you stand. No videoboard view.' 'The Marlins Bullpen is Below Sections 38 and 39' - again names it the Marlins bullpen, contradicting the page's own expert review text calling it the visiting bullpen.","HIGH - zone, rows, location and seat direction stated by the source"
40,Promenade Level (1-40),Bullpen Outfield,Page carries the same 'Bullpen Outfield' no section-40-specific sentence in the expert review beyond fan feedback (see notes).,,"in right field - the lower bowl's numbering wraps past the left-field corner and picks up again beneath the Home Run Porch, so these sections are back on the first-base side","A-G, 1-12",12,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 12.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 39, with seat numbers counting up toward the far edge of the section, with no further section beyond it on that side.",not published,'Top Pick for Outstanding Convenience - Rows 8-12' and 'Top Pick for Great Views of the Field - Rows A-G'. 'Great View From the Outfield... can't see the videoboard.' 'The Marlins Bullpen is to the Left of Section 40 - Sit in a higher number seat in Section 40 to be next to the Marlins bullpen.',"HIGH - zone, rows, location and seat direction stated by the source"
134,Home Run Porch (100s),Home Run Porch,"'The Home Run Porch at LoanDepot Park is located above the right field outfield seats, forming a second tier of seating behind the lower outfield sections. This area overlooks the right field bullpen and provides a view of the field from an elevated position in the outfield... Seats in this section sit farther from home plate than most seating areas in the stadium.'",,not established for this level,"1-5, WC",WC,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row WC.","Facing the field, seat 1 is on your right. That puts seat 1 on the far edge of the section, with no further section beyond it on that side, with seat numbers counting up toward the edge facing section 135.",not published,"'Obstructed/Limited Views' and 'Behind/Side Stage (most shows)' for concerts. 'Obstructed sections include Field sections 1-4, outfield sections 134-141 and sections 201-204 and 302-305.' Review also states seats can receive shade with the roof open, and that sections 38-40 below the porch tend to receive more home run balls despite the porch's name.","HIGH - zone, rows, location and seat direction stated by the source"
135,Home Run Porch (100s),Home Run Porch,"Same 2026 Home Run Porch located above the right field outfield seats, second tier behind the lower outfield sections, overlooks the right field bullpen.",,not established for this level,1-7,7,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 7.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 134, with seat numbers counting up toward the edge facing section 136.",not published,"'Obstructed/Limited Views' and 'Behind/Side Stage (most shows)' for concerts. 'Obstructed sections include Field sections 1-4, outfield sections 134-141 and sections 201-204 and 302-305.'","HIGH - zone, rows, location and seat direction stated by the source"
136,Home Run Porch (100s),Home Run Porch,"Home Run Porch, right field: page states 'located above the right field outfield seats, forming a second tier of seating behind the lower outfield sections. This area overlooks the right field bullpen...'",,not established for this level,1-12,8,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 8.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 135, with seat numbers counting up toward the edge facing section 137.",not published,"Obstructed/Limited Views; Behind/Side Stage (most shows) for concerts. 'Obstructed sections include Field sections 1-4, outfield sections 134-141 and sections 201-204 and 302-305.' Home Run Porch review notes seats below the porch (Sections 38-40) get more home run balls; roof-open shade possible.","HIGH - zone, rows, location and seat direction stated by the source"
137,Home Run Porch (100s),Home Run Porch,"Home Run Porch, right field: page states 'located above the right field outfield seats, forming a second tier of seating behind the lower outfield sections. This area overlooks the right field bullpen...'",,not established for this level,1-13,8,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 8.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 136, with seat numbers counting up toward the edge facing section 138.",not published,"Obstructed/Limited Views; Behind/Side Stage (most shows) for concerts. Football obstructed sections list includes 134-141. Fan review (Row 5): 'these sections are really steep, so aim for row 7 or 8 where you're right at the entrance'; 'No view of main video screen, but you can see the smaller one in left field.' Fan review (unspecified row): 'There truly is not a bad seat in the house.'","HIGH - zone, rows, location and seat direction stated by the source"
138,Home Run Porch (100s),Home Run Porch,"Home Run Porch, right field: page states 'located above the right field outfield seats, forming a second tier of seating behind the lower outfield sections. This area overlooks the right field bullpen...'",,not established for this level,1-14,8,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 8.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 137, with seat numbers counting up toward the edge facing section 139.",not published,Obstructed/Limited Views; Behind/Side Stage (most shows) for concerts. Football obstructed sections list includes 134-141.,"HIGH - zone, rows, location and seat direction stated by the source"
139,Home Run Porch (100s),Home Run Porch,"Home Run Porch, right field: page states 'located above the right field outfield seats, forming a second tier of seating behind the lower outfield sections. This area overlooks the right field bullpen...'",,not established for this level,1-15,8,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 8.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 138, with seat numbers counting up toward the edge facing section 140.",not published,Obstructed/Limited Views; Behind/Side Stage (most shows) for concerts. Football obstructed sections list includes 134-141.,"HIGH - zone, rows, location and seat direction stated by the source"
140,Home Run Porch (100s),Home Run Porch,"Home Run Porch, right field: page states 'located above the right field outfield seats, forming a second tier of seating behind the lower outfield sections. This area overlooks the right field bullpen...'",,not established for this level,1-16,8,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 8.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 139, with seat numbers counting up toward the edge facing section 141.",not published,"Obstructed/Limited Views (no 'Behind/Side Stage' concert note on this page, unlike 136-139). Football obstructed sections list includes 134-141. 'the seats below the porch in Sections 38-40 tend to receive more home run balls.'","HIGH - zone, rows, location and seat direction stated by the source"
141,Home Run Porch (100s),Home Run Porch,"Home Run Porch, right field: page states 'located above the right field outfield seats, forming a second tier of seating behind the lower outfield sections. This area overlooks the right field bullpen...'",,not established for this level,1-16,8,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 8.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 140, with seat numbers counting up toward the far edge of the section, with no further section beyond it on that side.",not published,Obstructed/Limited Views (no 'Behind/Side Stage' concert note on this page). Football obstructed sections list includes 134-141.,"HIGH - zone, rows, location and seat direction stated by the source"
201,Lexus Legends Level (200s),Legends Level Down the Line,"Legends Level (200 level), down-the-line seating; grouped with right field per Obstructed Seating review: 'right field sections can not see the entire field. Obstructed sections include...sections 201-204...'",,not established for this level,1-12,12,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 12.","Facing the field, seat 1 is on your right. That puts seat 1 on the far edge of the section, with no further section beyond it on that side, with seat numbers counting up toward the edge facing section 202.",not published,"Obstructed/Limited Views. 'no more than 13 rows in each... options down the right field line (Sections 202-204 feature just 8 rows of seating in each)' groups 201 with that right-field-line cluster. Fan review (Row 7): 'These seats are on the foul side of the pole, but have a nice angle to home plate and the outfield...From row 7 you can't see a big portion of right field...No padded seats like you get in sections 205-211, but still comfortable with an armrest and cup holder.'","HIGH - zone, rows, location and seat direction stated by the source"
202,Lexus Legends Level (200s),Legends Level Down the Line,"Legends Level (200 level), down-the-line, right field line: Legends Level Down the Line review states 'the sections down the right field line (Sections 202-204 feature just 8 rows of seating in each)'; Obstructed Seating review also lists 201-204 as right field.",,not established for this level,1-8,8,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 8.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 201, with seat numbers counting up toward the edge facing section 203.",not published,"Top Pick for Outstanding Convenience (Rows 4-8); Obstructed/Limited Views. 'For baseball games, we recommend rows 4-8 for outstanding convenience.' Fan review (Row 1): 'Can see almost the whole field from here...Good view of the field from a nice height.'","HIGH - zone, rows, location and seat direction stated by the source"
203,Lexus Legends Level (200s),Legends Level Down the Line,"Legends Level (200 level), down-the-line, right field line: Legends Level Down the Line review states 'the sections down the right field line (Sections 202-204 feature just 8 rows of seating in each)'; Obstructed Seating review also lists 201-204 as right field.",,not established for this level,1-8,8,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 8.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 202, with seat numbers counting up toward the edge facing section 204.",not published,"Top Pick for Outstanding Convenience (Rows 4-8); Obstructed/Limited Views. 'For baseball games, we recommend rows 4-8 for outstanding convenience.'","HIGH - zone, rows, location and seat direction stated by the source"
204,Lexus Legends Level (200s),Legends Level Down the Line,"Legends Level (200 level), down-the-line, right field line: Legends Level Down the Line review states 'the sections down the right field line (Sections 202-204 feature just 8 rows of seating in each)'; Obstructed Seating review also lists 201-204 as right field.",,not established for this level,1-8,8,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 8.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 203, with seat numbers counting up toward the edge facing section 205.",not published,"Obstructed/Limited Views (no 'Top Pick' badge on this page, unlike 202-203). Football obstructed sections list includes 201-204.","HIGH - zone, rows, location and seat direction stated by the source"
205,Lexus Legends Level (200s),Legends Level Down the Line,Legends Level (200 level). Page tags this section 'Midfield View'; page does not state whether it is on the first-base or third-base side. Fan review on Section 201 groups 'sections 205-211' together as padded-seat sections.,,not established for this level,"1-10, WC",WC,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row WC.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 204, with seat numbers counting up toward the edge facing section 206.",not published,"Midfield View. 'Wheelchair seating is available behind Row 10.' Legends Level Sideline (Football) review: 'The best seats for football...are located in the 200 level sections on the West sideline...the angle towards midfield is OK.' 'For football games, desirable view from near midfield.'","HIGH - zone, rows, location and seat direction stated by the source"
206,Lexus Legends Level (200s),Legends Level Down the Line,Legends Level (200 level). Page tags this section 'Midfield View'; page does not state whether it is on the first-base or third-base side.,,not established for this level,1-13,13,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 13.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 205, with seat numbers counting up toward the edge facing section 207.",not published,"Midfield View. 'For football games, desirable view from near midfield.' Fan review (Row 12): 'Thought the suites might get in the way, but they don't at all. Just a good comfortable spot. Concessions directly behind. Clear view of the field. Nice and cool too.'","HIGH - zone, rows, location and seat direction stated by the source"
207,Lexus Legends Level (200s),Legends Platinum,"Legends Platinum, first base side: 'Sections 207-211 on the first base side' per Legends Platinum review.",,not established for this level,1-7,7,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 7.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 206, with seat numbers counting up toward the edge facing section 208.",not published,"Midfield View; Legends Platinum; Rows 1-7. cushioned seats, section has 10 rows or fewer, climate-controlled Legends Level concourse access. 'For football games, desirable view from near midfield'; 'Premium seating area as part of the Legends Platinum.' Fan review (Row 4): 'Nice big seats here. Good view of everything.'","HIGH - zone, rows, location and seat direction stated by the source"
208,Lexus Legends Level (200s),Legends Platinum,"Legends Platinum, first base side: 'Sections 207-211 on the first base side' per Legends Platinum review.",,not established for this level,1-8,8,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 8.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 207, with seat numbers counting up toward the edge facing section 209.",not published,"Midfield View; Legends Platinum; Rows 1-8. 'For football games, desirable view from near midfield'; 'Premium seating area as part of the Legends Platinum.'","HIGH - zone, rows, location and seat direction stated by the source"
209,Lexus Legends Level (200s),Legends Platinum,"Legends Platinum, first base side: 'Sections 207-211 on the first base side' per Legends Platinum review.",,not established for this level,1-8,8,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 8.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 208, with seat numbers counting up toward the edge facing section 210.",not published,"Top Pick for Great Views of the Field (Rows 2-8); Midfield View; Legends Platinum; Rows 1-8. 'For baseball games, we recommend rows 2-8 for great views of the field'; 'For football games, desirable view from near midfield.' Fan review (Row 1): 'Super comfortable, padded seats on the visitor side between home and first base. Glass railing doesn't get in the way at all!'","HIGH - zone, rows, location and seat direction stated by the source"
210,Lexus Legends Level (200s),Legends Platinum,"Legends Platinum, first base side: 'Sections 207-211 on the first base side' per Legends Platinum review.",,not established for this level,1-8,8,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 8.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 209, with seat numbers counting up toward the edge facing section 211.",not published,"Top Pick for Great Views of the Field (Rows 2-8); Legends Platinum; Rows 1-8 (no 'Midfield View' badge on this page). 'For baseball games, we recommend rows 2-8 for great views of the field.' Fan review (Row 8): 'Super comfortable seats. Big chair with a lot of legroom. From this section, the entire infield is right in front of you. Phenomenal views from the 200 level...Could have used in-seat wait service since the single food stand serves multiple sections and the line was pretty long.' Fan review (Row 1): 'We got club seats between 1st and home, and they were exactly as the pictures on the web site described.'","HIGH - zone, rows, location and seat direction stated by the source"
211,Lexus Legends Level (200s),Legends Platinum,"Legends Platinum, first base side, closest to home plate: 'Sections 207-211 on the first base side'; 'Sections 211 and 219, located closest to home plate, typically provide the best overall sightlines within the Legends Platinum seating area.'",,not established for this level,"1-10, WC",WC,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row WC.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 210, with seat numbers counting up toward the edge facing section 219.",not published,"Legends Platinum; Rows 1-10, WC (no Midfield View or Top Pick badges on this page). 'Premium seating area as part of the Legends Platinum.'","HIGH - zone, rows, location and seat direction stated by the source"
219,Lexus Legends Level (200s),Legends Platinum,"Legends Platinum, third base side, closest to home plate: 'Sections 219-222 on the third base side'; 'Sections 211 and 219, located closest to home plate, typically provide the best overall sightlines within the Legends Platinum seating area.'",,not established for this level,"1-10, WC",WC,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row WC.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 211, with seat numbers counting up toward the edge facing section 220.",not published,"Legends Platinum; Rows 1-10, WC. Legends Level End (Football) review: 'Sections 221-223 above the North Endzone offer good views of the entire field from a comfortable setting.' 'Premium seating area as part of the Legends Platinum.'","HIGH - zone, rows, location and seat direction stated by the source"
220,Lexus Legends Level (200s),Legends Platinum,"Legends Platinum, third base side: 'Sections 219-222 on the third base side' per Legends Platinum review.",,not established for this level,1-8,8,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 8.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 219, with seat numbers counting up toward the edge facing section 221.",not published,"Top Pick for Great Views of the Field (Rows 2-8); Legends Platinum; Rows 1-8. Legends Level End (Football) review: 'Sections 221-223 above the North Endzone offer good views of the entire field.' 'For baseball games, we recommend rows 2-8 for great views of the field.' Fan review (Row 2, dated Jul 24 2026 game) present but no text body captured.","HIGH - zone, rows, location and seat direction stated by the source"
221,Lexus Legends Level (200s),Legends Platinum,"Legends Platinum, third base side: 'Sections 219-222 on the third base side' per Legends Platinum review.",,not established for this level,1-8,8,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 8.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 220, with seat numbers counting up toward the edge facing section 222.",not published,"Top Pick for Outstanding Convenience (Rows 4-8); Top Pick for Great Views of the Field (Rows 2-8); Legends Platinum; Rows 1-8. Legends Level End (Football) review: 'Sections 221-223 above the North Endzone offer good views of the entire field.' 'For baseball games, we recommend rows 4-8 for outstanding convenience' and 'rows 2-8 for great views of the field.' Fan review (Row 5): 'The seats were just perfect, I picked them accommodating my infant and they had the most amazing view.'","HIGH - zone, rows, location and seat direction stated by the source"
222,Lexus Legends Level (200s),Legends Platinum,not stated by the source,,not established for this level,1-7,7,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 7.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 221, with seat numbers counting up toward the edge facing section 223.",not published,"Legends Platinum. Legends Platinum review states 'Sections 211 and 219, located closest to home plate, typically provide the best overall sightlines'; small sections with no more than 10 rows. Football-only review notes 'Sections 221-223 above the North Endzone offer good views of the entire field' - not applicable to baseball.","MEDIUM - rows and zone confirmed, the source does not place this section"
223,Lexus Legends Level (200s),Legends Level Down the Line,"200 Level, past third base on the second tier Legends Level (per Legends Level Down the Line review, general area description)",,not established for this level,"1-11, WC",WC,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row WC.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 222, with seat numbers counting up toward the edge facing section 224.",not published,'Located just past first and third base on the second tier Legends Level... no more than 13 rows in each... Sections 202-204 feature just 8 rows of seating.' 'Sections 221-223 above the North Endzone' - not applicable to baseball.,"HIGH - zone, rows, location and seat direction stated by the source"
224,Lexus Legends Level (200s),Legends Level Down the Line,"200 Level, past first and third base on the second tier Legends Level",,not established for this level,1-13,13,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 13.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 223, with seat numbers counting up toward the edge facing section 225.",not published,"Top Pick for Outstanding Convenience tag: rows 9-13. 'For baseball games, we recommend rows 9-13 for outstanding convenience.' Legends Level Down the Line review as for 223.","HIGH - zone, rows, location and seat direction stated by the source"
225,Lexus Legends Level (200s),Legends Level Down the Line,"200 Level, past first and third base on the second tier Legends Level",,not established for this level,1-13,13,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 13.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 224, with seat numbers counting up toward the edge facing section 226.",not published,Legends Level Down the Line review as for 223/224; no section-specific insight tag beyond row range.,"HIGH - zone, rows, location and seat direction stated by the source"
226,Lexus Legends Level (200s),Legends Level Down the Line,"200 Level, past first and third base on the second tier Legends Level",,not established for this level,1-13,13,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 13.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 225, with seat numbers counting up toward the edge facing section 227.",not published,"'Favorite Seats: section 226 row 1 seat 8' (Sec 226 / Row 1, Baseball).","HIGH - zone, rows, location and seat direction stated by the source"
227,Lexus Legends Level (200s),Legends Level Down the Line,"200 Level, past first and third base on the second tier Legends Level",,not established for this level,1-13,13,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 13.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 226, with seat numbers counting up toward the edge facing section 228.",not published,,"HIGH - zone, rows, location and seat direction stated by the source"
228,Lexus Legends Level (200s),Legends Level Down the Line,"200 Level, past first and third base on the second tier Legends Level",,not established for this level,1-11,11,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 11.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 227, with seat numbers counting up toward the far edge of the section, with no further section beyond it on that side.",not published,,"HIGH - zone, rows, location and seat direction stated by the source"
302,Vista Level (300s),Vista Level,"Highest seating tier of the stadium; per football-obstruction review, section 302 is grouped with 'right field sections' (obstructed sections include 302-305)",9,toward first base / right field,"A-K, 1-7",K,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row K.","Facing the field, seat 1 is on your right. That puts seat 1 on the far edge of the section, with no further section beyond it on that side, with seat numbers counting up toward the edge facing section 303. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"Obstructed/Limited Views. Obstructed Seating review (football-only): 'right field sections can not see the entire field. Obstructed sections include Field sections 1-4, outfield sections 134-141 and sections 201-204 and 302-305' - this is a football-specific note. bar located in 'outside section 302'; section 303 is 'the best option on the right field side... close to concession options and the bar located in outside section 302.'","HIGH - zone, rows, location and seat direction stated by the source"
303,Vista Level (300s),Vista Level,Highest seating tier; right field side per Vista Level Down the Line review ('Section 303 is the best option on the right field side'),8,toward first base / right field,"A-K, 1-8",K,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row K.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 302, with seat numbers counting up toward the edge facing section 304. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"Top Pick for Outstanding Convenience (Rows G-K), Obstructed/Limited Views. 'For baseball games, we recommend rows G-K for outstanding convenience' and 'Obstructed/Limited Views'. Football-only obstruction note (302-305) also applies per Obstructed Seating review.","HIGH - zone, rows, location and seat direction stated by the source"
304,Vista Level (300s),Vista Level,Highest seating tier; grouped with right-field obstructed sections (302-305) in football review,7,toward first base / right field,"A-K, 1-9",K,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row K.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 303, with seat numbers counting up toward the edge facing section 305. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"Top Pick for Outstanding Convenience (Rows G-K), Obstructed/Limited Views. 'For baseball games, we recommend rows G-K for outstanding convenience' and 'Obstructed/Limited Views'.","HIGH - zone, rows, location and seat direction stated by the source"
305,Vista Level (300s),Vista Level,Highest seating tier; grouped with right-field obstructed sections (302-305) in football review,6,toward first base / right field,"A-K, 1-10",K,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row K.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 304, with seat numbers counting up toward the edge facing section 306. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,Obstructed/Limited Views. 'Obstructed/Limited Views — See all details'.,"HIGH - zone, rows, location and seat direction stated by the source"
306,Vista Level (300s),Vista Level,"Highest seating tier; per Vista Level 2026 review, 'Sections 306-310 and 319-322 sit closest to the infield' and 'Sections 306-310: Closer to the infield with strong overall views'",5,toward first base / right field,"A-J, WC, 1-12",Rows J and 3 (two entrances),"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row Rows J and 3 (two entrances).","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 305, with seat numbers counting up toward the edge facing section 307. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"There is a walkway between Rows J and WC. Football review (Vista Level Sideline): 'Some of the best seats for football at Marlins Park are located in the front rows of 307 and 308' and 'Fans looking for a sideline perspective should consider Sections 306-309' - football-only, not baseball.","HIGH - zone, rows, location and seat direction stated by the source"
307,Vista Level (300s),Vista Level,Highest seating tier; near midfield per football review; part of 'Sections 306-310 ... closest to the infield' per baseball Vista Level review,4,toward first base / right field,"A-J, WC, 1-13",Rows J and 3 (two entrances),"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row Rows J and 3 (two entrances).","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 306, with seat numbers counting up toward the edge facing section 308. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"Midfield View. 'For football games, desirable view from near midfield' (football-specific). There is a walkway between Rows J and WC. best seats for football in 'front rows of 307 and 308'.","HIGH - zone, rows, location and seat direction stated by the source"
308,Vista Level (300s),Vista Level,Highest seating tier; part of 'Sections 306-310 ... closest to the infield' per baseball Vista Level review,3,toward first base / right field,"A-J, WC, 1-14",Rows J and 3 (two entrances),"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row Rows J and 3 (two entrances).","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 307, with seat numbers counting up toward the edge facing section 309. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"Top Pick for Outstanding Convenience (Rows F-J), Midfield View. 'For baseball games, we recommend rows F-J for outstanding convenience' and 'For football games, desirable view from near midfield'. There is a walkway between Rows J and WC. 5-star, 'New York Yankees at Miami Marlins - Aug 13, 2023 — View was great.' (Sec 308 / Row A).","HIGH - zone, rows, location and seat direction stated by the source"
