section,level,zone,location_in_stadium,sections_from_home_plate,direction_from_home_plate,rows_in_section,entrance_row,aisle_and_walkway_locations,seat_numbering,seats_per_row,notes,confidence
133,Field Level (100s),not named by the source,not stated by the source,15,toward third base / left field,A-E,E,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row E.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 134, with seat numbers counting up toward the edge facing section 132. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"Section Insights lists 'Rows A-E'. 'Great seats. Feels like your on the field, bring your glove.' (Sec 133 / Row B)","MEDIUM - rows confirmed, ticket zone not named by the source"
134,Field Level (100s),not named by the source,not stated by the source,16,toward third base / left field,"C-H, 1-16",16,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 16.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 135, with seat numbers counting up toward the edge facing section 133. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"'Top Pick for Kids and Family Rows 7-19', 'Rows 7 & Above - Covered', 'Rows C-H, 1-16', 'Behind/Side Stage (most shows)'. 'For baseball games, we recommend rows 7-19 for kids and family'; 'Rows 7 and above are under cover'. '134 is behind the stage or to the side of the stage for most concerts.' 'Close to the action and home runs! Section 134, full views close enough to the action to satisfy and in the low rows you can not beat the opportunity to catch a home run!... Close to the Acela Club, fanfest, shake shack, parking.'","MEDIUM - rows confirmed, ticket zone not named by the source"
135,Field Level (100s),not named by the source,not stated by the source,17,toward third base / left field,1-16,16,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 16.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 136, with seat numbers counting up toward the edge facing section 134. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"'Top Pick for Kids and Family Rows 7-19', 'Rows 7 & Above - Covered', 'Rows 1-16', 'Behind/Side Stage (most shows)'. 'Where is row 16 WC in section 135? ... In section 135, the last row (row 16) is wheelchair-accessible and is often labeled 16WC. This row is located underneath the overhang on the concourse level.' 'Is there any covered seating in Section 135 at Citi Field? ... rows 13-16, these will be the best options for staying covered in left field' with caption 'Overhang covering the back rows in the lower left field reserve sections'.","MEDIUM - rows confirmed, ticket zone not named by the source"
136,Field Level (100s),not named by the source,not stated by the source,18,toward third base / left field,1-16,16,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 16.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 137, with seat numbers counting up toward the edge facing section 135. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"'Top Pick for Kids and Family Rows 7-19', 'Rows 7 & Above - Covered', 'Rows 1-16', 'Behind/Side Stage (most shows)'. 'For baseball games, we recommend rows 7-19 for kids and family'; 'Rows 7 and above are under cover'. '136 is behind the stage or to the side of the stage for most concerts.'","MEDIUM - rows confirmed, ticket zone not named by the source"
137,Field Level (100s),not named by the source,not stated by the source,19,toward third base / left field,1-19,19,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 19.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 138, with seat numbers counting up toward the edge facing section 136. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"'Top Pick for Kids and Family Rows 7-19', 'Rows 7 & Above - Covered', 'Rows 1-19', 'Behind/Side Stage (most shows)'. 'For baseball games, we recommend rows 7-19 for kids and family'; 'Rows 7 and above are under cover'. '137 is behind the stage or to the side of the stage for most concerts.'","MEDIUM - rows confirmed, ticket zone not named by the source"
138,Field Level (100s),not named by the source,not stated by the source,20,toward third base / left field,1-19,19,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 19.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 139, with seat numbers counting up toward the edge facing section 137. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"'Top Pick for Kids and Family Rows 7-19', 'Rows 7 & Above - Covered', 'Rows 1-19', 'Behind/Side Stage (most shows)'. 'For baseball games, we recommend rows 7-19 for kids and family'; 'Rows 7 and above are under cover'. '138 is behind the stage or to the side of the stage for most concerts.' 'Great seats. As described, under shelter from light rain that was expected. Other people had to flee their seats but as the game continued, we were dry.' (Sec 138 / Row 16)","MEDIUM - rows confirmed, ticket zone not named by the source"
139,Field Level (100s),not named by the source,not stated by the source,21,toward third base / left field,1-19,19,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 19.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 140, with seat numbers counting up toward the edge facing section 138. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"'Top Pick for Kids and Family Rows 7-19', 'Rows 7 & Above - Covered', 'Rows 1-19', 'Behind/Side Stage (most shows)'. 'For baseball games, we recommend rows 7-19 for kids and family'; 'Rows 7 and above are under cover'. '139 is behind the stage or to the side of the stage for most concerts.' 'In center field almost directly behind pitcher, right next to the batters eye.' (Sec 139 / Row 9) - this fan-review sentence is the only positional statement on this page and places 139 near center field.","MEDIUM - rows confirmed, ticket zone not named by the source"
140,Field Level (100s),Big Apple Reserved,"Center field just to the right of the Home Run Apple, beyond the outfield wall (per Big Apple Reserved review text attached to this page): 'The Big Apple Reserved seating area is located in center field just to the right of the famous Home Run Apple at Citi Field.'",22,toward third base / left field,1-20,20,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 20.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 141, with seat numbers counting up toward the edge facing section 139. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"'Rows 1-20', 'Behind/Side Stage (most shows)'. RYS 'Large Group Seating Area: Designed for parties of 100 guests or more', 'Close to Bullpens: Easy access to Bullpen Plaza with up-close views of pitchers warming up', 'FanFest Access: Located near the Mets FanFest entertainment area'. '140 is behind the stage or to the side of the stage for most concerts.'","HIGH - zone, rows, location and seat direction stated by the source"
141,Field Level (100s),Big Apple Reserved,"Center field just to the right of the Home Run Apple, beyond the outfield wall (per Big Apple Reserved review text attached to this page)",23,toward third base / left field,1-23,23,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 23.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 142, with seat numbers counting up toward the edge facing section 140. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"'Rows 1-23', 'Behind/Side Stage (most shows)'. RYS Expert Review (Big Apple Reserved) as for 140. '141 is behind the stage or to the side of the stage for most concerts.' 'Good seats - The seats were great and so were the fireworks.' (Row 13); 'Mets game - Seats were good I saw a lot.' (Row 14)","HIGH - zone, rows, location and seat direction stated by the source"
142,Field Level (100s),Big Apple Reserved,"Center field just to the right of the Home Run Apple, beyond the outfield wall (per Big Apple Reserved review text attached to this page)",24,toward third base / left field,1-20,20,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 20.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 143, with seat numbers counting up toward the edge facing section 141. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"'Rows 1-20', 'Behind/Side Stage (most shows)'. RYS Expert Review (Big Apple Reserved) as for 140. '142 is behind the stage or to the side of the stage for most concerts.'","HIGH - zone, rows, location and seat direction stated by the source"
143,Field Level (100s),Citi Pavilion,"Right-center field, just beyond the outfield wall near Shea Bridge, directly behind the Mets bullpens (per Citi Pavilion review text on this page): 'The Citi Pavilion at Shea Bridge is located in right-center field just beyond the outfield wall, positioned near the iconic Shea Bridge walkway and directly behind the bullpens.'",25,toward third base / left field,1-3,3,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 3.","Facing the field, seat 1 is on your left. That puts seat 1 on the far edge of the section, with no further section beyond it on that side, with seat numbers counting up toward the edge facing section 142. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,'Seats are for groups only.' 'Group Seating Area: Designed for parties of approximately 16–72 people.' 'Table-Style Seating: Semi-circle tables designed for groups and social gatherings.' '143 is behind the stage or to the side of the stage for most concerts.',"HIGH - zone, rows, location and seat direction stated by the source"
301,Excelsior Level (300s),Coca-Cola Corner,"Right field, upper deck beyond the right-field wall (per Coca-Cola Corner review text on this page): 'The Coca-Cola Corner is located in Sections 301–305 in right field at Citi Field, positioned beyond the outfield wall on the upper deck.'",16,toward first base / right field,1-16,16,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 16.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 302, with seat numbers counting up toward the far edge of the section, with no further section beyond it on that side. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"'Top Pick for Kids and Family Rows 12-16', 'Rows 1-16', 'Behind/Side Stage (most shows)'. 'For baseball games, we recommend rows 12-16 for kids and family'. 'These sections are fully exposed to sun, wind, and rain, especially during day games' and 'Sections here feature up to 16 rows of seating'. '301 is behind the stage or to the side of the stage for most concerts.'","HIGH - zone, rows, location and seat direction stated by the source"
302,Excelsior Level (300s),Coca-Cola Corner,"Right field, upper deck beyond the right-field wall (per Coca-Cola Corner review text on this page, sections 301-305)",15,toward first base / right field,1-16,16,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 16.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 303, with seat numbers counting up toward the edge facing section 301. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"'Top Pick for Kids and Family Rows 12-16', 'Rows 1-16', 'Behind/Side Stage (most shows)'. 'For baseball games, we recommend rows 12-16 for kids and family'. fully exposed to sun/wind/rain. '302 is behind the stage or to the side of the stage for most concerts.' 'Seats in hr section few sections from foul pole' (Sec 302 / Row 2)","HIGH - zone, rows, location and seat direction stated by the source"
303,Excelsior Level (300s),Coca-Cola Corner,"Right field, upper deck beyond the right-field wall (per Coca-Cola Corner review text on this page, sections 301-305)",14,toward first base / right field,1-14,14,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 14.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 304, with seat numbers counting up toward the edge facing section 302. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"'Top Pick for Kids and Family Rows 12-16', 'Rows 1-14', 'Behind/Side Stage (most shows)'. Coca-Cola Corner review as for 301. '303 is behind the stage or to the side of the stage for most concerts.'","HIGH - zone, rows, location and seat direction stated by the source"
304,Excelsior Level (300s),Coca-Cola Corner,"Right field, upper deck beyond the right-field wall (per Coca-Cola Corner review text on this page, sections 301-305)",13,toward first base / right field,1-14,14,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 14.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 305, with seat numbers counting up toward the edge facing section 303. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"'Top Pick for Kids and Family Rows 12-16', 'Rows 1-14' (no 'Behind/Side Stage' insight listed for this section, unlike 301-303). 'For baseball games, we recommend rows 12-16 for kids and family' (again exceeds stated row range 1-14; recorded ). Coca-Cola Corner review as for 301.","HIGH - zone, rows, location and seat direction stated by the source"
305,Excelsior Level (300s),Coca-Cola Corner,"Right field, upper deck beyond the right-field wall (per Coca-Cola Corner review text on this page, sections 301-305)",12,toward first base / right field,1-14,14,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 14.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 306, with seat numbers counting up toward the edge facing section 304. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"'Top Pick for Kids and Family Rows 12-16', 'Rows 1-14'. 'For baseball games, we recommend rows 12-16 for kids and family' (again exceeds stated row range 1-14; recorded ). Coca-Cola Corner review as for 301.","HIGH - zone, rows, location and seat direction stated by the source"
306,Excelsior Level (300s),Excelsior Gold,not stated by the source,11,toward first base / right field,1-12,12,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 12.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 307, with seat numbers counting up toward the edge facing section 305. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"'Rows 5 & Above - Covered', 'Rows 1-12'. 'Rows 5 and above are under cover'. Excelsior Gold review (attached to this page) states Gold seats are 'Row 1 of Sections 313–325' but also notes 'In addition to Sections 313–325, the first row of the entire Excelsior Level (306-333) may also carry the Gold designation' - 306 falls within that broader 306-333 range for Row 1 Gold designation.","MEDIUM - rows and zone confirmed, the source does not place this section"
307,Excelsior Level (300s),Excelsior Gold,not stated by the source,10,toward first base / right field,1-12,12,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 12.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 308, with seat numbers counting up toward the edge facing section 306. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"'Rows 5 & Above - Covered', 'Rows 1-12'. 'Rows 5 and above are under cover'. Excelsior Gold review as for 306. 'Great view for a concert, fully covered in case of rain.' (Sec 307 / Row 10, Concert)","MEDIUM - rows and zone confirmed, the source does not place this section"
308,Excelsior Level (300s),Excelsior Gold,not stated by the source,9,toward first base / right field,1-10,10,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 10.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 309, with seat numbers counting up toward the edge facing section 307. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"'Related Seating: Excelsior Gold (Rows 1)'; 'Rows 5 and above are under cover'. Excelsior Gold review as for 306/307. Ratings from similar seats cited (Section 333, Section 330) are for different sections, not 308 itself.","MEDIUM - rows and zone confirmed, the source does not place this section"
309,Excelsior Level (300s),Excelsior Box,"""Second Level Seating: Located on the Excelsior Level along the infield."" ""Infield Location: Sections 309–312 (first base side) and 326–329 (third base side).""",8,toward first base / right field,1-12,12,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 12.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 310, with seat numbers counting up toward the edge facing section 308. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Top Pick for Outstanding Convenience, Rows 8-12""; ""Rows 5 & Above - Covered"". ""For baseball games, we recommend rows 8-12 for outstanding convenience""; ""Rows 5 and above are under cover"". club access includes Porsche Grill, Jim Beam Highball, and Foxwoods club lounges; no complimentary food or drinks but climate-controlled viewing area.","HIGH - zone, rows, location and seat direction stated by the source"
310,Excelsior Level (300s),Excelsior Box,"""Second Level Seating: Located on the Excelsior Level along the infield."" ""Infield Location: Sections 309–312 (first base side) and 326–329 (third base side).""",7,toward first base / right field,1-12,12,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 12.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 311, with seat numbers counting up toward the edge facing section 309. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Top Pick for Great Views of the Field, Rows 7-10""; ""Rows 5 & Above - Covered"". ""For baseball games, we recommend rows 7-10 for great views of the field""; ""Rows 5 and above are under cover"". Fan review (Row 1): ""Railings obstructs view and in sun - Section 310 itself is great but viewing from the first couple of rows is obstructed because of the railing. Also, it's first base side and gets sun in afternoon.""","HIGH - zone, rows, location and seat direction stated by the source"
311,Excelsior Level (300s),Excelsior Box,"""Second Level Seating: Located on the Excelsior Level along the infield."" ""Infield Location: Sections 309–312 (first base side) and 326–329 (third base side).""",6,toward first base / right field,1-12,12,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 12.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 312, with seat numbers counting up toward the edge facing section 310. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Top Pick for Great Views of the Field, Rows 7-10""; ""Rows 5 & Above - Covered"". ""For baseball games, we recommend rows 7-10 for great views of the field""; ""Rows 5 and above are under cover"". ""The view is great at a low price.""","HIGH - zone, rows, location and seat direction stated by the source"
312,Excelsior Level (300s),Excelsior Box,"""Second Level Seating: Located on the Excelsior Level along the infield."" ""Infield Location: Sections 309–312 (first base side) and 326–329 (third base side).""",5,toward first base / right field,1-10,10,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 10.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 313, with seat numbers counting up toward the edge facing section 311. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Top Pick for Great Views of the Field, Rows 7-10""; ""Rows 5 & Above - Covered"". ""For baseball games, we recommend rows 7-10 for great views of the field""; ""Rows 5 and above are under cover"". Fan review (Row 8): ""Great seats. Out of the sun. Great view of home plate and pitcher. Clubs were also spacious and had plenty of seats.""","HIGH - zone, rows, location and seat direction stated by the source"
313,Excelsior Level (300s),Excelsior Gold,"""Located in Row 1 of Sections 313–325 on the second seating tier."" ""This level represents the second seating tier of the stadium, positioned above the lower-level sections.""",4,toward first base / right field,1-6,6,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 6.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 314, with seat numbers counting up toward the edge facing section 312. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows 5 & Above - Covered"" (no Home Plate View or Top Pick tag on this page). ""Rows 5 and above are under cover"". Fan review (Row 1): ""This section is the last of the Excelsior Gold Club seats ie Foxwoods, Porche Grill, Jim Bean bar. These seats are first row aisle. There are only 6 seats in this section with exits on either side... This section is in front of the newscaster station. BUT you will be in FULL sun if you go in July... The glass in the aisle did not get in our way at all.""","HIGH - zone, rows, location and seat direction stated by the source"
314,Excelsior Level (300s),Excelsior Gold,"""Located in Row 1 of Sections 313–325 on the second seating tier.""",3,toward first base / right field,1-6,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 315, with seat numbers counting up toward the edge facing section 313. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows 5 & Above - Covered"" (no Home Plate View or Top Pick tag, no entrance-row line, and no fan reviews on this page). ""Rows 5 and above are under cover"".","HIGH - zone, rows, location and seat direction stated by the source"
315,Excelsior Level (300s),Excelsior Gold,"""Located in Row 1 of Sections 313–325 on the second seating tier.""",2,toward first base / right field,1-6,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 316, with seat numbers counting up toward the edge facing section 314. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows 5 & Above - Covered"" (no Home Plate View or Top Pick tag, no entrance-row line, no fan reviews on this page). ""Rows 5 and above are under cover"".","HIGH - zone, rows, location and seat direction stated by the source"
316,Excelsior Level (300s),Excelsior Gold,"""Located in Row 1 of Sections 313–325 on the second seating tier.""",1,toward first base / right field,1-6,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 317, with seat numbers counting up toward the edge facing section 315. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows 5 & Above - Covered"" (no Home Plate View or Top Pick tag, no entrance-row line). ""Rows 5 and above are under cover"". Fan review (Row 1): ""Great seats — Amazing view.""","HIGH - zone, rows, location and seat direction stated by the source"
317,Excelsior Level (300s),Excelsior Gold,"""Home Plate View"". ""Located in Row 1 of Sections 313–325 on the second seating tier.""",0,behind home plate,1-5,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 318, with seat numbers counting up toward the edge facing section 316. This section is behind home plate, so seat 1 is on its third-base side.",not published,"""Home Plate View""; ""Rows 5 & Above - Covered"" (no entrance-row line, no fan reviews on this page). ""For baseball games, desirable view from behind home plate""; ""Rows 5 and above are under cover"".","HIGH - zone, rows, location and seat direction stated by the source"
318,Excelsior Level (300s),Excelsior Gold,"""Home Plate View"". ""Located in Row 1 of Sections 313–325 on the second seating tier.""",0,behind home plate,1-6,6,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 6.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 319, with seat numbers counting up toward the edge facing section 317. This section is behind home plate, so seat 1 is on its third-base side.",not published,"""Top Pick for Great Views of the Field""; ""Home Plate View""; ""Rows 5 & Above - Covered"". ""For baseball games, we recommend these seats for great views of the field""; ""For baseball games, desirable view from behind home plate""; ""Rows 5 and above are under cover"".","HIGH - zone, rows, location and seat direction stated by the source"
319,Excelsior Level (300s),Excelsior Gold,"""Home Plate View"". ""Located in Row 1 of Sections 313–325 on the second seating tier.""",0,behind home plate,1-6,6,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 6.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 320, with seat numbers counting up toward the edge facing section 318. This section is behind home plate, so seat 1 is on its third-base side.",not published,"""Top Pick for Great Views of the Field""; ""Home Plate View""; ""Rows 5 & Above - Covered"". ""For baseball games, we recommend these seats for great views of the field""; ""For baseball games, desirable view from behind home plate""; ""Rows 5 and above are under cover"". Fan review (Row 4): ""Section 319 is right in the center behind home plate and beneath the sportscasters' booths. Excellent view of the game. Very quick access to Piazza 31 Club. There was a rain delay at the beginning of the game. Rows 1 and 2 got rain, row 3 some mist, row 4 and above were dry. Most excellent seats.""","HIGH - zone, rows, location and seat direction stated by the source"
320,Excelsior Level (300s),Excelsior Gold,"""Home Plate View"". ""Located in Row 1 of Sections 313–325 on the second seating tier.""",0,behind home plate,1-6,6,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 6.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 321, with seat numbers counting up toward the edge facing section 319. This section is behind home plate, so seat 1 is on its third-base side.",not published,"""Top Pick for Great Views of the Field""; ""Home Plate View""; ""Rows 5 & Above - Covered"". ""For baseball games, we recommend these seats for great views of the field""; ""For baseball games, desirable view from behind home plate""; ""Rows 5 and above are under cover"".","HIGH - zone, rows, location and seat direction stated by the source"
321,Excelsior Level (300s),Excelsior Gold,"""Home Plate View"". ""Located in Row 1 of Sections 313–325 on the second seating tier.""",0,behind home plate,1-5,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 322, with seat numbers counting up toward the edge facing section 320. This section is behind home plate, so seat 1 is on its third-base side.",not published,"""Home Plate View""; ""Rows 5 & Above - Covered"" (no entrance-row line). ""For baseball games, desirable view from behind home plate""; ""Rows 5 and above are under cover"". Fan review (Row 3): ""Excellent view of game.""","HIGH - zone, rows, location and seat direction stated by the source"
322,Excelsior Level (300s),Excelsior Gold,"""Located in Row 1 of Sections 313–325 on the second seating tier.""",1,toward third base / left field,1-6,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 323, with seat numbers counting up toward the edge facing section 321. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows 5 & Above - Covered"" (no Home Plate View or Top Pick tag, no entrance-row line, no fan reviews on this page). ""Rows 5 and above are under cover"".","HIGH - zone, rows, location and seat direction stated by the source"
323,Excelsior Level (300s),Excelsior Gold,"""Located in Row 1 of Sections 313–325 on the second seating tier.""",2,toward third base / left field,1-6,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 324, with seat numbers counting up toward the edge facing section 322. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows 5 & Above - Covered"" (no Home Plate View or Top Pick tag, no entrance-row line). ""Rows 5 and above are under cover"". Fan review (Row 3): ""Great location to see all of the action. Plus access via the VIP entrance and more private lounges. Would definitely buy them again!""","HIGH - zone, rows, location and seat direction stated by the source"
324,Excelsior Level (300s),Excelsior Gold,"""Located in Row 1 of Sections 313–325 on the second seating tier.""",3,toward third base / left field,1-6,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 325, with seat numbers counting up toward the edge facing section 323. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows 5 & Above - Covered"" (no Home Plate View or Top Pick tag, no entrance-row line, no fan reviews on this page). ""Rows 5 and above are under cover"".","HIGH - zone, rows, location and seat direction stated by the source"
325,Excelsior Level (300s),Excelsior Gold,"""Located in Row 1 of Sections 313–325 on the second seating tier.""",4,toward third base / left field,1-6,6,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 6.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 326, with seat numbers counting up toward the edge facing section 324. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows 5 & Above - Covered"" (no Home Plate View or Top Pick tag, no fan reviews on this page). ""Rows 5 and above are under cover"".","HIGH - zone, rows, location and seat direction stated by the source"
