section,level,zone,location_in_stadium,sections_from_home_plate,direction_from_home_plate,rows_in_section,entrance_row,aisle_and_walkway_locations,seat_numbering,seats_per_row,notes,confidence
103,Mezzanine Level (100s),Mezzanine Level,"Part of the 100-level sections that comprise the Mezzanine Level, wrapping around the entire stadium from foul pole to foul pole, including infield seating areas. aviewfrommyseat.com location tag: ""along the 3rd base line"".",9,toward third base / left field,1-20,20,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 20.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 102, with seat numbers counting up toward the edge facing section 104. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"Netting, dugout adjacency, roof coverage and accessible rows","HIGH - zone, rows, location and seat direction stated by the source"
104,Mezzanine Level (100s),Mezzanine Level,"Part of the 100-level sections that ""wrap around the entire stadium from foul pole to foul pole"" and include ""infield and outfield seating areas"". aviewfrommyseat.com location tag: ""along the 3rd base line"".",8,toward third base / left field,1-20,20,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 20.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 103, with seat numbers counting up toward the edge facing section 105. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Many sections feature a railing at the front row, which can slightly impact views for fans seated directly behind it."" aviewfrommyseat.com seat tag ""is near the visitor's dugout"". aviewfrommyseat.com tags ""is under an overhang"" and ""can be in the shade during a day game"". ""is on the aisle"".","HIGH - zone, rows, location and seat direction stated by the source"
105,Mezzanine Level (100s),Mezzanine Level,"Part of the 100-level sections that comprise the Mezzanine Level, wrapping around the stadium from foul pole to foul pole. aviewfrommyseat.com location tag: ""along the 3rd base line"".",7,toward third base / left field,1-17,17,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 17.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 104, with seat numbers counting up toward the edge facing section 106. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Many sections feature a railing at the front row, which can slightly impact views for fans seated directly behind it""; aviewfrommyseat.com tags ""has an obstructed view of the scoreboard"" and ""has an obstructed view of the stage"". aviewfrommyseat.com tags ""is under an overhang"" and ""can be in the shade during a day game"". ""has extra leg room"", ""is a bleacher seat"", ""is a folding chair"", ""is on the aisle"". Netting, dugout adjacency and accessible rows","HIGH - zone, rows, location and seat direction stated by the source"
106,Mezzanine Level (100s),Mezzanine Level,"""Home Plate and Infield Mezzanine"", comprising sections 106-122 that provide infield seating behind home plate. aviewfrommyseat.com location tag: ""along the 3rd base line"".",6,toward third base / left field,"1-20"" (rateyourseats.com)",20,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 20.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 105, with seat numbers counting up toward the edge facing section 107. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"many Mezzanine sections feature ""a railing at the front row, which can slightly impact views for fans seated directly behind it"". rateyourseats.com notes roughly 20 rows with a significant height advantage over the upper levels. aviewfrommyseat.com seat tags: ""has awesome sound"", ""has extra leg room"", ""has great sound"", ""is a folding chair"", ""is on the aisle"". Netting, dugout adjacency, roof coverage and accessible rows","HIGH - zone, rows, location and seat direction stated by the source"
107,Mezzanine Level (100s),Mezzanine Level,"Part of the 100-level sections that ""wraps around the entire stadium from foul pole to foul pole"" and includes ""infield and outfield seating areas"". aviewfrommyseat.com location tags: ""along the 3rd base line"" and ""behind away team dugout"".",5,toward third base / left field,1-20,20,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 20.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 106, with seat numbers counting up toward the edge facing section 108. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Many sections feature a railing at the front row, which can slightly impact views for fans seated directly behind it""; aviewfrommyseat.com tag ""has an obstructed view of the stage"". aviewfrommyseat.com tags ""behind away team dugout"" and ""is near the visitor's dugout"". aviewfrommyseat.com tags ""is under an overhang"" and ""can be in the shade during a day game"". ""has extra leg room"", ""is a bleacher seat"", ""is a folding chair"", ""is on the aisle"".","HIGH - zone, rows, location and seat direction stated by the source"
108,Mezzanine Level (100s),Mezzanine Level,"All 100-level sections make up the Mezzanine Level at Globe Life Field""; part of the level that ""Wraps Around the Stadium",4,toward third base / left field,1-20,20,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 20.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 107, with seat numbers counting up toward the edge facing section 109. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Many sections feature a railing at the front row, which can slightly impact views for fans seated directly behind it"". Netting, roof coverage and accessible/wheelchair rows","HIGH - zone, rows, location and seat direction stated by the source"
109,Mezzanine Level (100s),Mezzanine Level,"All 100-level sections make up the Mezzanine Level at Globe Life Field""; part of the level that ""Wraps Around the Stadium",3,toward third base / left field,1-17,17,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 17.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 108, with seat numbers counting up toward the edge facing section 110. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"Fan review reports railing obstruction in low rows: ""the railing blocks your view of home plate"" and ""I wouldn't sit below row 5 in any of these sections"". Netting, roof coverage and accessible/wheelchair rows","HIGH - zone, rows, location and seat direction stated by the source"
110,Mezzanine Level (100s),Mezzanine Level,All 100-level sections make up the Mezzanine Level at Globe Life Field,2,toward third base / left field,1-20,20,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 20.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 109, with seat numbers counting up toward the edge facing section 111. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Many sections feature a railing at the front row, which can slightly impact views for fans seated directly behind it"". Netting, roof coverage and accessible/wheelchair rows","HIGH - zone, rows, location and seat direction stated by the source"
111,Mezzanine Level (100s),Mezzanine Level,"All 100-level sections make up the Mezzanine Level at Globe Life Field""; within ""sections 106-122, which are often labeled Home Plate Mezzanine or Infield Mezzanine",1,toward third base / left field,1-17,17,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 17.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 110, with seat numbers counting up toward the edge facing section 112. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,,"HIGH - zone, rows, location and seat direction stated by the source"
112,Mezzanine Level (100s),Mezzanine Level,"Home Plate and Infield Mezzanine""; ""Sections closest to home plate such as 112-115 provide the best overall views of the field",0,behind home plate,1-20,20,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 20.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 111, with seat numbers counting up toward the edge facing section 113. This section is behind home plate, so seat 1 is on its third-base side.",not published,,"HIGH - zone, rows, location and seat direction stated by the source"
113,Mezzanine Level (100s),Mezzanine Level,"Home Plate View""; within ""sections 106-122, which are often labeled Home Plate Mezzanine or Infield Mezzanine",0,behind home plate,1-20,20,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 20.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 112, with seat numbers counting up toward the edge facing section 114. This section is behind home plate, so seat 1 is on its third-base side.",not published,"""many sections feature a railing at the front row, which can slightly impact views for fans seated directly behind it"". Netting, roof coverage and accessible/wheelchair rows","HIGH - zone, rows, location and seat direction stated by the source"
114,Mezzanine Level (100s),Mezzanine Level,Home Plate View,0,behind home plate,1-18,18,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 18.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 113, with seat numbers counting up toward the edge facing section 115. This section is behind home plate, so seat 1 is on its third-base side.",not published,"""many sections feature a railing at the front row, which can slightly impact views for fans seated directly behind it"". ""the railing extends really high here"", causing obstruction. Padded seats with cupholders noted. Netting, roof coverage and accessible/wheelchair rows","HIGH - zone, rows, location and seat direction stated by the source"
115,Mezzanine Level (100s),Mezzanine Level,"""Home Plate View""; part of the ""Home Plate and Infield Mezzanine"" sections",0,behind home plate,1-17,17,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 17.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 114, with seat numbers counting up toward the edge facing section 116. This section is behind home plate, so seat 1 is on its third-base side.",not published,"""The wires from the railing in front of the seats is a minor annoyance"". General Mezzanine note about railing at front row. Netting, roof coverage and accessible/wheelchair rows","HIGH - zone, rows, location and seat direction stated by the source"
116,Mezzanine Level (100s),Mezzanine Level,"Within the ""Home Plate and Infield Mezzanine"" sections (106-122); no section-specific location text stated",1,toward first base / right field,"1-20"")",20,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 20.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 115, with seat numbers counting up toward the edge facing section 117. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,,"HIGH - zone, rows, location and seat direction stated by the source"
117,Mezzanine Level (100s),Mezzanine Level,"Home Plate and Infield Mezzanine"" - ""sections 106-122, which are often labeled Home Plate Mezzanine or Infield Mezzanine",2,toward first base / right field,1-17,17,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 17.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 116, with seat numbers counting up toward the edge facing section 118. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Many sections feature a railing at the front row, which can slightly impact views for fans seated directly behind it"". Netting, roof coverage and accessible/wheelchair rows","HIGH - zone, rows, location and seat direction stated by the source"
118,Mezzanine Level (100s),Mezzanine Level,"""Home Plate and Infield Mezzanine"" - described as infield seating behind home plate",3,toward first base / right field,1-20,20,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 20.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 117, with seat numbers counting up toward the edge facing section 119. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""under the overhang so you can't see the main video board"". General Mezzanine note that the front-row railing can ""slightly impact views"". Netting and accessible/wheelchair rows","HIGH - zone, rows, location and seat direction stated by the source"
119,Mezzanine Level (100s),Mezzanine Level,"""Home Plate and Infield Mezzanine"" (sections 106-122)",4,toward first base / right field,1-20,20,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 20.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 118, with seat numbers counting up toward the edge facing section 120. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,,"HIGH - zone, rows, location and seat direction stated by the source"
120,Mezzanine Level (100s),Mezzanine Level,"""All 100-level sections make up the Mezzanine Level at Globe Life Field""; ""Home Plate and Infield Mezzanine"" (sections 106-122)",5,toward first base / right field,1-17,17,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 17.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 119, with seat numbers counting up toward the edge facing section 121. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Many sections feature a railing at the front row, which can slightly impact views for fans seated directly behind it"". Netting, roof coverage and accessible/wheelchair rows","HIGH - zone, rows, location and seat direction stated by the source"
121,Mezzanine Level (100s),Mezzanine Level,"""Home Plate and Infield Mezzanine"" - part of sections 106-122",6,toward first base / right field,1-20,20,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 20.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 120, with seat numbers counting up toward the edge facing section 122. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""First 8 rows are not under the overhang""; ""Safety rails are out of view. Probably if you sit in rows 5 or less, the rails will obstruct view""; ""Can see both video boards""; ""the sound at this seat is very bad. Can't understand the PA due to extreme echoing"". Netting and accessible/wheelchair rows","HIGH - zone, rows, location and seat direction stated by the source"
122,Mezzanine Level (100s),Mezzanine Level,"Home Plate and Infield Mezzanine"" - ""sections 106-122, which are often labeled Home Plate Mezzanine or Infield Mezzanine",7,toward first base / right field,1-20,20,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 20.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 121, with seat numbers counting up toward the edge facing section 123. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""There's a big net/baseball netting in this view"", with the reviewer wishing the seats were labeled ""obstructed view"". General Mezzanine note that the front-row railing ""can slightly impact views"". Roof coverage and accessible/wheelchair rows","HIGH - zone, rows, location and seat direction stated by the source"
123,Mezzanine Level (100s),Mezzanine Level,"All 100-level sections make up the Mezzanine Level at Globe Life Field""; ""This level runs from foul pole to foul pole, including infield and outfield seating areas",8,toward first base / right field,1-20,20,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 20.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 122, with seat numbers counting up toward the edge facing section 124. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Many sections feature a railing at the front row, which can slightly impact views for fans seated directly behind it"". Netting, roof coverage and accessible/wheelchair rows","HIGH - zone, rows, location and seat direction stated by the source"
124,Mezzanine Level (100s),Mezzanine Level,"All 100-level sections make up the Mezzanine Level at Globe Life Field""; part of the level that ""Wraps Around the Stadium",9,toward first base / right field,1-17,17,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 17.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 123, with seat numbers counting up toward the edge facing section 125. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,,"HIGH - zone, rows, location and seat direction stated by the source"
125,Mezzanine Level (100s),Mezzanine Level,"100-level sections make up the Mezzanine Level""; ""This level runs from foul pole to foul pole, including infield and outfield",10,toward first base / right field,1-20,20,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 20.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 124, with seat numbers counting up toward the edge facing section 126. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,,"HIGH - zone, rows, location and seat direction stated by the source"
126,Mezzanine Level (100s),Mezzanine Level,"All 100-level sections make up the Mezzanine Level at Globe Life Field""; part of the level that ""Wraps Around the Stadium",11,toward first base / right field,1-19,19,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 19.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 125, with seat numbers counting up toward the edge facing section 127. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Can't see the main video board at all, but another screen was directly across from these seats."" General Mezzanine note that the front-row railing ""can slightly impact views"". Netting, roof coverage and accessible/wheelchair rows","HIGH - zone, rows, location and seat direction stated by the source"
127,Mezzanine Level (100s),Mezzanine Level,"All 100-level sections make up the Mezzanine Level at Globe Life Field""; sections wrap ""from foul pole to foul pole",12,toward first base / right field,1-20,20,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 20.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 126, with seat numbers counting up toward the edge facing section 128. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Some blocked viewing because of the home run pole"". General Mezzanine note that ""many sections feature a railing at the front row, which can slightly impact views"". Netting, roof coverage and accessible/wheelchair rows","HIGH - zone, rows, location and seat direction stated by the source"
128,Mezzanine Level (100s),Right Field Mezzanine,"Right Field Mezzanine (Sections 128-133) These are some of the largest sections in Globe Life Field, with nearly 30 rows in each section and entrances located at the back.",13,toward first base / right field,1-25,25,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 25.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 127, with seat numbers counting up toward the edge facing section 129. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Fan review reports pole obstruction in rows 4-6: ""The only way to see the batter was to lean into the seat to your left."" Source text also says the 128-133 group has ""nearly 30 rows,"" which conflicts with the stated 1-25 range for this section. Lower rows can catch home run balls but are farther from the concourse and concessions. For concerts, behind or to the side of the stage for most shows, which may restrict or limit the view. Netting, roof coverage, shade and accessible/wheelchair rows rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
129,Mezzanine Level (100s),Right Field Mezzanine,"Right Field Mezzanine"" - outfield seating area on the Mezzanine Level; part of Sections 128-133, ""some of the largest sections in Globe Life Field, with nearly 30 rows in each section and entrances located at the back.",14,toward first base / right field,1-25,25,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 25.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 128, with seat numbers counting up toward the edge facing section 130. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Seats extend closer to field level compared to other mezzanine sections. Lower rows have potential to catch home run balls; front row seats are farther from concourse and concessions. For concerts the section is ""behind the stage or to the side of the stage for most concerts,"" which may limit the view. Obstructed views, netting, roof coverage, shade and accessible/wheelchair rows rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
130,Mezzanine Level (100s),Right Field Mezzanine,"Right Field Mezzanine""; for concerts described as ""Behind/Side Stage (most shows)",15,toward first base / right field,1-28,28,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 28.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 129, with seat numbers counting up toward the edge facing section 131. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""130 is behind the stage or to the side of the stage for most concerts. This may restrict or limit your view of the performance."" For baseball, fans in lower rows can have opportunities to catch home run balls; ""fans sitting near the front will be farther from the concourse and concessions."" Obstructed views, netting, roof coverage, shade and accessible/wheelchair rows rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
131,Mezzanine Level (100s),Right Field Mezzanine,"""Right Field Mezzanine""; noted as ""behind/side stage (most shows)"" for concerts",16,toward first base / right field,1-28,28,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 28.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 130, with seat numbers counting up toward the edge facing section 132. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Part of the 128-133 group described as having ""nearly 30 rows"" with entrances at the back. For concerts the section ""may have a limited view"" as it is positioned behind or to the side of the stage. Lower rows offer opportunities to catch home run balls but are farther from concourse and concessions. Obstructed views, netting, roof coverage, shade and accessible/wheelchair rows rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
132,Mezzanine Level (100s),Right Field Mezzanine,"Right Field Mezzanine""; ""behind the stage or to the side of the stage for most concerts",17,toward first base / right field,1-25,25,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 25.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 131, with seat numbers counting up toward the edge facing section 133. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Page states no obstructed views for baseball in right field. Steep stairs reported as challenging for accessing front rows. Lower rows have opportunity to catch home run balls. For concerts, may have limited view due to stage placement. Netting, roof coverage, shade and accessible/wheelchair rows rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
133,Mezzanine Level (100s),Right Field Mezzanine,"""Right Field Mezzanine"" - described as one of the largest sections, with ""nearly 30 rows"" and entrances at the back",18,toward first base / right field,1-23,23,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 23.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 132, with seat numbers counting up toward the edge facing section 134. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Mezzanine sections generally feature a railing at the front row, which may slightly impact views. ""behind the stage or to the side of the stage for most concerts. This may restrict or limit your view."" Fans in lower rows have opportunity to catch home run balls; front-row fans are farther from concourse and concessions. Netting, roof coverage, shade and accessible/wheelchair rows rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
134,Mezzanine Level (100s),Teremana Terrace,"""Located in sections 134 and 135 on the Mezzanine Level"" in ""straightaway center field"", positioned above the batter's eye",19,toward first base / right field,UNKNOWN,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 133, with seat numbers counting up toward the edge facing section 135. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Table seating rather than traditional stadium seats; each table seats four chairs. Straight-on view toward home plate from center field. ""behind the stage or to the side of the stage for most concerts,"" which may restrict the view. Fallback source aviewfrommyseat.com describes the section as an ""outfield"" and ""table section"" and states ""This is actually a table that seats 4 with table service and a bar just a few feet away""; it lists user photos from rows 1, 3 and 15 and tags amenities including shade during day games, extra leg room and wait service. Netting, roof coverage and accessible/wheelchair rows",LOW - no row data published for this section
135,Mezzanine Level (100s),Teremana Terrace,"Located in sections 134 and 135 on the Mezzanine Level"" in straightaway center field, positioned ""above the batter's eye",20,toward first base / right field,"UNKNOWN (rateyourseats.com states no row range; fallback aviewfrommyseat.com header states ""First Row: 1 ... Last Row: 8"" but the same page shows a photo from Row 11, so the range is self-contradictory and not recorded as authoritative)",UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 134, with seat numbers counting up toward the edge facing section 136. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Four chairs per table (table seating configuration),"Table seating with four chairs at each table instead of traditional stadium seats. Straight-on view toward home plate from center field; slightly elevated above field level. ""Behind/Side Stage (most shows),"" which may restrict the view. Fallback source tags the section as ""outfield"" and ""table section"" with seats ""on the aisle."" Netting, roof coverage, shade and accessible/wheelchair rows",LOW - no row data published for this section
136,Mezzanine Level (100s),Left Field Mezzanine,"Left Field Mezzanine (Sections 136-142) These sections are less likely to see home run balls, but they offer better accessibility and easier access to the center field plaza.",21,toward first base / right field,1-11,11,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 11.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 135, with seat numbers counting up toward the edge facing section 137. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"For concerts the section may have a limited view as it is ""behind the stage or to the side of the stage for most concerts."" Obstructed views, netting, roof coverage, shade and accessible/wheelchair rows rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
137,Mezzanine Level (100s),Left Field Mezzanine,"Left Field Mezzanine""; ""behind the stage or to the side of the stage for most concerts",22,toward first base / right field,1-9,9,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 9.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 136, with seat numbers counting up toward the edge facing section 138. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Outfield mezzanine section offering ""better accessibility and easier access to the center field plaza"" with convenient access to concessions. Limited view for concerts (behind/side stage). Obstructed views, netting, roof coverage, shade and accessible/wheelchair rows rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
138,Mezzanine Level (100s),Left Field Mezzanine,"Left Field Mezzanine""; ""behind the stage or to the side of the stage for most concerts",23,toward first base / right field,1-11,11,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 11.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 137, with seat numbers counting up toward the edge facing section 139. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Better accessibility with easier access to the center field plaza and concourse areas; less likely to see home run balls compared to right field sections. Limited view for concerts due to stage positioning. Obstructed views, netting, roof coverage, shade and accessible/wheelchair rows rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
139,Mezzanine Level (100s),Left Field Mezzanine,"Left Field Mezzanine""; ""behind the stage or to the side of the stage for most concerts",24,toward first base / right field,1-11,11,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 11.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 138, with seat numbers counting up toward the edge facing section 140. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Part of Left Field Mezzanine offering ""better accessibility and easier access to the center field plaza."" For concerts the section ""may have a limited view"" due to behind/side stage positioning. A front-row railing is noted for Mezzanine sections generally but is not specifically confirmed for 139. Netting, roof coverage, shade and accessible/wheelchair rows rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
140,Mezzanine Level (100s),Left Field Mezzanine,"Left Field Mezzanine (Sections 136-142) These sections are less likely to see home run balls, but they offer better accessibility and easier access to the center field plaza.",25,toward first base / right field,1-9,9,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 9.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 139, with seat numbers counting up toward the edge facing section 141. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"For concerts the section may have ""a limited view"" as it is ""behind the stage or to the side of the stage for most concerts."" Obstructed views, netting, roof coverage, shade and accessible/wheelchair rows rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
