section,level,zone,location_in_stadium,sections_from_home_plate,direction_from_home_plate,rows_in_section,entrance_row,aisle_and_walkway_locations,seat_numbering,seats_per_row,notes,confidence
D,"Clubs, suites and other named areas",not named by the source,not stated by the source,,not part of the numbered seating bowl,UNKNOWN,UNKNOWN,"The source describes this as a named area rather than a numbered section, so it publishes no aisle layout for it.","This area sits outside the numbered seating bowl and no seat numbering is published for it. Check the seat numbers printed on your own ticket, or ask the ticket office.",not published,"The /seating/sections/<id> URL returns the venue's general Sutter Health Park seating guide, which states only ""Choosing the best tickets for an event at Sutter Health Park can vary by preference and event."" and offers broad advice on Infield seating, Suites and the Dugout & Solon Club without naming this area's location.",LOW - no row data published for this section
Dugout Club B,"Clubs, suites and other named areas",not named by the source,not stated by the source,,not part of the numbered seating bowl,UNKNOWN,UNKNOWN,"The source describes this as a named area rather than a numbered section, so it publishes no aisle layout for it.","This area sits outside the numbered seating bowl and no seat numbering is published for it. Check the seat numbers printed on your own ticket, or ask the ticket office.",not published,"The /seating/sections/<id> URL returns the venue's general Sutter Health Park seating guide, which states only ""Choosing the best tickets for an event at Sutter Health Park can vary by preference and event."" and offers broad advice on Infield seating, Suites and the Dugout & Solon Club without naming this area's location.",LOW - no row data published for this section
Dugout Club C,"Clubs, suites and other named areas",not named by the source,not stated by the source,,not part of the numbered seating bowl,UNKNOWN,UNKNOWN,"The source describes this as a named area rather than a numbered section, so it publishes no aisle layout for it.","This area sits outside the numbered seating bowl and no seat numbering is published for it. Check the seat numbers printed on your own ticket, or ask the ticket office.",not published,"The /seating/sections/<id> URL returns the venue's general Sutter Health Park seating guide, which states only ""Choosing the best tickets for an event at Sutter Health Park can vary by preference and event."" and offers broad advice on Infield seating, Suites and the Dugout & Solon Club without naming this area's location.",LOW - no row data published for this section
Dugout Club D,"Clubs, suites and other named areas",not named by the source,not stated by the source,,not part of the numbered seating bowl,UNKNOWN,UNKNOWN,"The source describes this as a named area rather than a numbered section, so it publishes no aisle layout for it.","This area sits outside the numbered seating bowl and no seat numbering is published for it. Check the seat numbers printed on your own ticket, or ask the ticket office.",not published,"The /seating/sections/<id> URL returns the venue's general Sutter Health Park seating guide, which states only ""Choosing the best tickets for an event at Sutter Health Park can vary by preference and event."" and offers broad advice on Infield seating, Suites and the Dugout & Solon Club without naming this area's location.",LOW - no row data published for this section
Home Run Hill,"Clubs, suites and other named areas",not named by the source,not stated by the source,,not part of the numbered seating bowl,UNKNOWN,UNKNOWN,"The source describes this as a named area rather than a numbered section, so it publishes no aisle layout for it.","This area sits outside the numbered seating bowl and no seat numbering is published for it. Check the seat numbers printed on your own ticket, or ask the ticket office.",not published,"The /seating/sections/<id> URL returns the venue's general Sutter Health Park seating guide, which states only ""Choosing the best tickets for an event at Sutter Health Park can vary by preference and event."" and offers broad advice on Infield seating, Suites and the Dugout & Solon Club without naming this area's location.",LOW - no row data published for this section
Lawn,"Clubs, suites and other named areas",not named by the source,not stated by the source,,not part of the numbered seating bowl,UNKNOWN,UNKNOWN,"The source describes this as a named area rather than a numbered section, so it publishes no aisle layout for it.","This area sits outside the numbered seating bowl and no seat numbering is published for it. Check the seat numbers printed on your own ticket, or ask the ticket office.",not published,"The /seating/sections/<id> URL returns the venue's general Sutter Health Park seating guide, which states only ""Choosing the best tickets for an event at Sutter Health Park can vary by preference and event."" and offers broad advice on Infield seating, Suites and the Dugout & Solon Club without naming this area's location.",LOW - no row data published for this section
Legacy Club,"Clubs, suites and other named areas",not named by the source,not stated by the source,,not part of the numbered seating bowl,UNKNOWN,UNKNOWN,"The source describes this as a named area rather than a numbered section, so it publishes no aisle layout for it.","This area sits outside the numbered seating bowl and no seat numbering is published for it. Check the seat numbers printed on your own ticket, or ask the ticket office.",not published,"The /seating/sections/<id> URL returns the venue's general Sutter Health Park seating guide, which states only ""Choosing the best tickets for an event at Sutter Health Park can vary by preference and event."" and offers broad advice on Infield seating, Suites and the Dugout & Solon Club without naming this area's location.",LOW - no row data published for this section
Party Suite,"Clubs, suites and other named areas",not named by the source,not stated by the source,,not part of the numbered seating bowl,UNKNOWN,UNKNOWN,"The source describes this as a named area rather than a numbered section, so it publishes no aisle layout for it.","This area sits outside the numbered seating bowl and no seat numbering is published for it. Check the seat numbers printed on your own ticket, or ask the ticket office.",not published,"The /seating/sections/<id> URL returns the venue's general Sutter Health Park seating guide, which states only ""Choosing the best tickets for an event at Sutter Health Park can vary by preference and event."" and offers broad advice on Infield seating, Suites and the Dugout & Solon Club without naming this area's location.",LOW - no row data published for this section
Press Box,"Clubs, suites and other named areas",not named by the source,not stated by the source,,not part of the numbered seating bowl,UNKNOWN,UNKNOWN,"The source describes this as a named area rather than a numbered section, so it publishes no aisle layout for it.","This area sits outside the numbered seating bowl and no seat numbering is published for it. Check the seat numbers printed on your own ticket, or ask the ticket office.",not published,"The /seating/sections/<id> URL returns the venue's general Sutter Health Park seating guide, which states only ""Choosing the best tickets for an event at Sutter Health Park can vary by preference and event."" and offers broad advice on Infield seating, Suites and the Dugout & Solon Club without naming this area's location.",LOW - no row data published for this section
Senate 104,"Clubs, suites and other named areas",not named by the source,not stated by the source,,not part of the numbered seating bowl,UNKNOWN,UNKNOWN,"The source describes this as a named area rather than a numbered section, so it publishes no aisle layout for it.","This area sits outside the numbered seating bowl and no seat numbering is published for it. Check the seat numbers printed on your own ticket, or ask the ticket office.",not published,"The /seating/sections/<id> URL returns the venue's general Sutter Health Park seating guide, which states only ""Choosing the best tickets for an event at Sutter Health Park can vary by preference and event."" and offers broad advice on Infield seating, Suites and the Dugout & Solon Club without naming this area's location.",LOW - no row data published for this section
Senate 105,"Clubs, suites and other named areas",not named by the source,not stated by the source,,not part of the numbered seating bowl,UNKNOWN,UNKNOWN,"The source describes this as a named area rather than a numbered section, so it publishes no aisle layout for it.","This area sits outside the numbered seating bowl and no seat numbering is published for it. Check the seat numbers printed on your own ticket, or ask the ticket office.",not published,"The /seating/sections/<id> URL returns the venue's general Sutter Health Park seating guide, which states only ""Choosing the best tickets for an event at Sutter Health Park can vary by preference and event."" and offers broad advice on Infield seating, Suites and the Dugout & Solon Club without naming this area's location.",LOW - no row data published for this section
Senate 106,"Clubs, suites and other named areas",not named by the source,not stated by the source,,not part of the numbered seating bowl,UNKNOWN,UNKNOWN,"The source describes this as a named area rather than a numbered section, so it publishes no aisle layout for it.","This area sits outside the numbered seating bowl and no seat numbering is published for it. Check the seat numbers printed on your own ticket, or ask the ticket office.",not published,"The /seating/sections/<id> URL returns the venue's general Sutter Health Park seating guide, which states only ""Choosing the best tickets for an event at Sutter Health Park can vary by preference and event."" and offers broad advice on Infield seating, Suites and the Dugout & Solon Club without naming this area's location.",LOW - no row data published for this section
Senate 107,"Clubs, suites and other named areas",not named by the source,not stated by the source,,not part of the numbered seating bowl,UNKNOWN,UNKNOWN,"The source describes this as a named area rather than a numbered section, so it publishes no aisle layout for it.","This area sits outside the numbered seating bowl and no seat numbering is published for it. Check the seat numbers printed on your own ticket, or ask the ticket office.",not published,"The /seating/sections/<id> URL returns the venue's general Sutter Health Park seating guide, which states only ""Choosing the best tickets for an event at Sutter Health Park can vary by preference and event."" and offers broad advice on Infield seating, Suites and the Dugout & Solon Club without naming this area's location.",LOW - no row data published for this section
Senate 108,"Clubs, suites and other named areas",not named by the source,not stated by the source,,not part of the numbered seating bowl,UNKNOWN,UNKNOWN,"The source describes this as a named area rather than a numbered section, so it publishes no aisle layout for it.","This area sits outside the numbered seating bowl and no seat numbering is published for it. Check the seat numbers printed on your own ticket, or ask the ticket office.",not published,"The /seating/sections/<id> URL returns the venue's general Sutter Health Park seating guide, which states only ""Choosing the best tickets for an event at Sutter Health Park can vary by preference and event."" and offers broad advice on Infield seating, Suites and the Dugout & Solon Club without naming this area's location.",LOW - no row data published for this section
Senate 109,"Clubs, suites and other named areas",not named by the source,not stated by the source,,not part of the numbered seating bowl,UNKNOWN,UNKNOWN,"The source describes this as a named area rather than a numbered section, so it publishes no aisle layout for it.","This area sits outside the numbered seating bowl and no seat numbering is published for it. Check the seat numbers printed on your own ticket, or ask the ticket office.",not published,"The /seating/sections/<id> URL returns the venue's general Sutter Health Park seating guide, which states only ""Choosing the best tickets for an event at Sutter Health Park can vary by preference and event."" and offers broad advice on Infield seating, Suites and the Dugout & Solon Club without naming this area's location.",LOW - no row data published for this section
Senate 110,"Clubs, suites and other named areas",not named by the source,not stated by the source,,not part of the numbered seating bowl,UNKNOWN,UNKNOWN,"The source describes this as a named area rather than a numbered section, so it publishes no aisle layout for it.","This area sits outside the numbered seating bowl and no seat numbering is published for it. Check the seat numbers printed on your own ticket, or ask the ticket office.",not published,"The /seating/sections/<id> URL returns the venue's general Sutter Health Park seating guide, which states only ""Choosing the best tickets for an event at Sutter Health Park can vary by preference and event."" and offers broad advice on Infield seating, Suites and the Dugout & Solon Club without naming this area's location.",LOW - no row data published for this section
Senate 111,"Clubs, suites and other named areas",not named by the source,not stated by the source,,not part of the numbered seating bowl,UNKNOWN,UNKNOWN,"The source describes this as a named area rather than a numbered section, so it publishes no aisle layout for it.","This area sits outside the numbered seating bowl and no seat numbering is published for it. Check the seat numbers printed on your own ticket, or ask the ticket office.",not published,"The /seating/sections/<id> URL returns the venue's general Sutter Health Park seating guide, which states only ""Choosing the best tickets for an event at Sutter Health Park can vary by preference and event."" and offers broad advice on Infield seating, Suites and the Dugout & Solon Club without naming this area's location.",LOW - no row data published for this section
Suite 1-35,"Clubs, suites and other named areas",not named by the source,not stated by the source,,not part of the numbered seating bowl,UNKNOWN,UNKNOWN,"The source describes this as a named area rather than a numbered section, so it publishes no aisle layout for it.","This area sits outside the numbered seating bowl and no seat numbering is published for it. Check the seat numbers printed on your own ticket, or ask the ticket office.",not published,"The /seating/sections/<id> URL returns the venue's general Sutter Health Park seating guide, which states only ""Choosing the best tickets for an event at Sutter Health Park can vary by preference and event."" and offers broad advice on Infield seating, Suites and the Dugout & Solon Club without naming this area's location.",LOW - no row data published for this section
