section,level,zone,location_in_stadium,sections_from_home_plate,direction_from_home_plate,rows_in_section,entrance_row,aisle_and_walkway_locations,seat_numbering,seats_per_row,notes,confidence
134,Main Level and Bleachers (100s),Main Level,not stated by the source,2,toward third base / left field,9-41,41,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 41.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 133, with seat numbers counting up toward the edge facing section 135. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 9-10: 2; Rows 11-13: 3; Row 14: 8; Rows 15-17: 9; Rows 18-20: 10; Rows 21-23: 11; Rows 24-26: 12; Rows 27-29: 13; Rows 30-32: 14; Rows 33-35: 15; Rows 36-38: 16; Rows 39-40: 17; Row 41: 14,"""Home plate view""; head-on view for end-stage concerts. Top Pick for Outstanding Convenience: Rows 37-43. Netting UNKNOWN for this section (falls within the home-plate net arc area). Obstructed views Sun/shade Roof coverage Dugout adjacency Accessible/wheelchair rows","MEDIUM - rows and zone confirmed, the source does not place this section"
135,Main Level and Bleachers (100s),Main Level,not stated by the source,3,toward third base / left field,9-41,41,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 41.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 134, with seat numbers counting up toward the edge facing section 136. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 9-14: 9 (labeled 1-9); Rows 15-20: 10 (labeled 1-10); Rows 21-26: 11 (labeled 1-11); Rows 27-32: 12 (labeled 1-12); Rows 33-38: 13 (labeled 1-13); Rows 39-40: 14 (labeled 1-14); Row 41: 12 (labeled 1-12),"""Top Pick for Outstanding Convenience: Rows 37-43"" for baseball. ""Better shade in rows near the top of 131-142"" stated as general Main Level guidance, not specific to section 135. Obstructed views Netting UNKNOWN for this section. Roof coverage Dugout adjacency Accessible/wheelchair rows","MEDIUM - rows and zone confirmed, the source does not place this section"
136,Main Level and Bleachers (100s),Premier Seats,"Sections 136-138 with Row 5 closest behind"" the visitors dugout; Premier Seats ""Located in front of sections 136-139",4,toward third base / left field,5-41,41,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 41.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 135, with seat numbers counting up toward the edge facing section 137. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 5-13: 8 seats (labeled 5-12); Rows 14-40: 12 seats (labeled 1-12); Row 41: 9 seats (labeled 1-9),"behind the visitors dugout (third base side) for baseball. ""All seats are behind protective netting for Mariners games"". Premier Seats feature padded stadium-style seating with extra legroom in lower rows. Access to Terrace Club concourse available (varies by listing). Recommended rows 5-14 for visiting team fans. Obstructed views Sun/shade Roof coverage Accessible/wheelchair rows","HIGH - zone, rows, location and seat direction stated by the source"
137,Main Level and Bleachers (100s),Premier Seats,"Located in sections 112-124 and 136-148, covering the infield and foul territory on both sides of the stadium""; ""for baseball games, these seats are located behind the visitor dugout",5,toward third base / left field,5-41,41,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 41.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 136, with seat numbers counting up toward the edge facing section 138. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 5-40: 12 seats (labeled 1-12); Row 41: 9 seats (labeled 1-9),"Row 5 is the first row behind the visitor's dugout (third base side). all Premier Seats are ""located behind protective netting"" for baseball. better shade available in upper rows near the top of sections 131-142. Padded stadium-style seating. Obstructed views Roof coverage Accessible/wheelchair rows","HIGH - zone, rows, location and seat direction stated by the source"
138,Main Level and Bleachers (100s),Premier Seats,behind the visitor dugout,6,toward third base / left field,5-41,41,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 41.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 137, with seat numbers counting up toward the edge facing section 139. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 5-40: 12 seats (labeled 1-12); Row 41: 9 seats (labeled 1-9),Row 5 is the first row behind the visitor's dugout (third base side). all Premier Seats are located behind protective netting for Mariners games. Rows 5-14. Popular garlic fries stand and Alley Bar located on the concourse. Obstructed views Sun/shade Roof coverage Accessible/wheelchair rows,"HIGH - zone, rows, location and seat direction stated by the source"
139,Main Level and Bleachers (100s),Premier Seats,"""Located in the front rows of select sections near the field""; positioned behind the visitor dugout",7,toward third base / left field,4-41,41,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 41.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 138, with seat numbers counting up toward the edge facing section 140. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Row 4: 10 seats (labeled 3-12); Rows 5-40: 12 seats (labeled 1-12); Row 41: 9 seats (labeled 1-9),"Row 4 is the first row behind the visitor's dugout (third base side). ""All Premier Seats are located behind protective netting"" for baseball games. Recommended rows for visiting team fans: Rows 5-14. Padded stadium-style seating with extra legroom. Obstructed views Sun/shade Roof coverage Accessible/wheelchair rows","HIGH - zone, rows, location and seat direction stated by the source"
140,Main Level and Bleachers (100s),Main Level,"Foul Territory Sections (111-150)""; ""Prime Lower Level Seats: Sections 102-151 wrap around the entire ballpark",8,toward third base / left field,1-41,41,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 41.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 139, with seat numbers counting up toward the edge facing section 141. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",12 seats labeled 1-12,"individual stadium-style seats with backs and armrests. ""Sections 131-142 (upper rows): Better chance at shade during day games"". Wheelchair accessible seating located behind the top rows. Protective netting noted for Main Level seats for Mariners games.","HIGH - zone, rows, location and seat direction stated by the source"
141,Main Level and Bleachers (100s),Main Level,not stated by the source,9,toward third base / left field,1-41,41,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 41.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 140, with seat numbers counting up toward the edge facing section 142. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 1-3: 13; Rows 4-8: 14; Rows 9-12: 15; Rows 13-16: 16; Rows 17-21: 17; Rows 22-25: 18; Rows 26-29: 19; Rows 30-34: 20; Rows 35-38: 21; Rows 39-40: 22; Row 41: 15,,"MEDIUM - rows and zone confirmed, the source does not place this section"
142,Main Level and Bleachers (100s),Main Level,Better chance at shade during day games,10,toward third base / left field,1-41,41,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 41.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 141, with seat numbers counting up toward the edge facing section 143. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 1-2: 9; Rows 3-7: 10; Rows 8-11: 11; Rows 12-15: 12; Rows 16-20: 13; Rows 21-24: 14; Rows 25-28: 15; Rows 29-33: 16; Rows 34-37: 17; Rows 38-40: 18; Row 41: 14,Better chance at shade during day games in upper rows (sections 131-142). individual stadium-style seats with backs and armrests; protective netting present for Mariners games.,"HIGH - zone, rows, location and seat direction stated by the source"
143,Main Level and Bleachers (100s),Premier Seats,"Located on the Main Level in sections 112-124 and 136-148, covering the infield and foul territory on both sides of the stadium.",11,toward third base / left field,1-41,41,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 41.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 142, with seat numbers counting up toward the edge facing section 144. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 1-40: 16 seats labeled 1-16; Row 41: 10 seats labeled 1-10,"Individual padded stadium-style seats with backs and armrests. ""All Premier Seats are located behind protective netting"" for baseball. Upper deck overhang provides cover for rows 33 and higher. Visiting team dugout in front / Row 1 at field level. Wheelchair accessible seating located behind the top rows.","HIGH - zone, rows, location and seat direction stated by the source"
144,Main Level and Bleachers (100s),Main Level,not stated by the source,12,toward third base / left field,1-41,41,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 41.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 143, with seat numbers counting up toward the edge facing section 146. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 1-40: 16 seats labeled 1-16; Row 41: 10 seats labeled 1-10,"All seats behind protective netting for Mariners games. Site recommends rows 37-43 for ""outstanding convenience"". ""Row is up on a rise so no issue with knee room"" and ""some pop ups blocked by overhanging deck"". Wheelchair accessible seating located behind the top rows (Main Level description).","MEDIUM - rows and zone confirmed, the source does not place this section"
146,Main Level and Bleachers (100s),Main Level,"Foul Territory Sections (111-150)""; ""Up to 41 rows per section""; ""Row 1 is closest to the field",13,toward third base / left field,1-41,41,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 41.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 144, with seat numbers counting up toward the edge facing section 147. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Row 1: 14 (1-14); Rows 2-3: 15 (1-15); Rows 4-5: 17 (1-17); Row 6: 18 (1-18); Rows 7-8: 19 (1-19); Row 9: 21 (1-21); Rows 10-11: 10 (1-10); Rows 12-13: 11 (1-11); Rows 14-16: 12 (1-12); Rows 17-19: 13 (1-13); Rows 20-21: 14 (1-14); Rows 22-24: 15 (1-15); Rows 25-26: 16 (1-16); Rows 27-29: 17 (1-17); Rows 30-32: 18 (1-18); Rows 33-34: 19 (1-19); Rows 35-37: 20 (1-20); Rows 38-39: 21 (1-21); Row 40: 22 (1-22); Row 41: 17 (1-17),,"HIGH - zone, rows, location and seat direction stated by the source"
147,Main Level and Bleachers (100s),Main Level,not stated by the source,14,toward third base / left field,10-41,41,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 41.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 146, with seat numbers counting up toward the edge facing section 148. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 10-12: 8; Rows 13-14: 9; Rows 15-16: 10; Rows 17-19: 11; Rows 20-21: 12; Rows 22-24: 13; Rows 25-26: 14; Rows 27-29: 15; Rows 30-32: 16; Rows 33-34: 17; Rows 35-37: 18; Rows 38-39: 19; Row 40: 20; Row 41: 15,,"MEDIUM - rows and zone confirmed, the source does not place this section"
148,Main Level and Bleachers (100s),Premier Seats,"Located in sections 112-124 and 136-148"" covering ""the infield and foul territory on both sides of the stadium",15,toward third base / left field,1-41,41,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 41.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 147, with seat numbers counting up toward the edge facing section 149. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Row 1: 2; Row 2: 3; Row 3: 5; Row 4: 7; Row 5: 8; Row 6: 10; Row 7: 12; Row 8: 14; Row 9: 15; Rows 10-40: 16; Row 41: 11,"Padded stadium seats with extra legroom. Behind protective netting for Mariners games. Wheelchair accessible seating located behind the top rows (Premier Seats zone description, not stated for this section specifically).","HIGH - zone, rows, location and seat direction stated by the source"
149,Main Level and Bleachers (100s),Main Level,Sections 102-151 wrap around the entire ballpark,16,toward third base / left field,12-41,41,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 41.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 148, with seat numbers counting up toward the edge facing section 150. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Row 12: 2 (1-2); Row 13: 4 (1-4); Row 14: 6 (1-6); Rows 15-18: 7 (1-7); Rows 19-20: 6 (1-6); Row 21: 7 (1-7); Rows 22-23: 8 (1-8); Row 24: 9 (1-9); Rows 25-26: 10 (1-10); Row 27: 11 (1-11); Rows 28-29: 12 (1-12); Row 30: 13 (1-13); Rows 31-32: 14 (1-14); Row 33: 15 (1-15); Rows 34-35: 16 (1-16); Row 36: 17 (1-17); Rows 37-38: 18 (1-18); Rows 39-40: 19 (1-19); Row 41: 16 (1-16),,"HIGH - zone, rows, location and seat direction stated by the source"
150,Main Level and Bleachers (100s),Main Level,"Foul Territory Sections (111-150): Up to 41 rows per section""; part of sections that ""wrap around the entire ballpark",17,toward third base / left field,19-41,41,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 41.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 149, with seat numbers counting up toward the edge facing section 151. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Row 19: 4; Rows 20-21: 5; Row 22: 6; Row 23: 8; Row 24: 10; Row 25: 13; Rows 26-27: 14; Rows 28-29: 15; Row 30: 16; Rows 31-32: 17; Row 33: 18; Rows 34-35: 19; Row 36: 20; Rows 37-38: 21; Row 39: 22; Row 40: 23; Row 41: 18,"Individual stadium-style seats with backs and armrests. Wheelchair accessible seating located behind the top rows. Site recommends rows 37-43 for ""outstanding convenience"".","HIGH - zone, rows, location and seat direction stated by the source"
151,Main Level and Bleachers (100s),Main Level,not stated by the source,18,toward third base / left field,27-36,36,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 36.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 150, with seat numbers counting up toward the edge facing section 180. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Row 27: 2; Rows 28-29: 7; Row 30: 6; Row 31: 5; Row 32: 4; Row 33: 3; Rows 34-35: 2; Row 36: 1,"""Individual stadium-style seats with backs and armrests"" (Main Level description).","MEDIUM - rows and zone confirmed, the source does not place this section"
180,Main Level and Bleachers (100s),Bleachers,Sections 180-195 across left and center field on the second deck,19,toward third base / left field,1-10,5,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 5.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 151, with seat numbers counting up toward the edge facing section 181. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 1-3: 14; Rows 4-8: 12; Row 9: 21; Row 10: 19,"""Metal bleachers with back support"". ""Little to no shade, especially in center field"". ""Center field seats sit below the main scoreboard"" (limited videoboard view). For concerts, 180 is behind the stage or to the side of the stage. Roof coverage, wheelchair rows and netting NOT STATED.","HIGH - zone, rows, location and seat direction stated by the source"
181,Main Level and Bleachers (100s),Bleachers,Sections 180-195 across left and center field on the second deck,20,toward third base / left field,1-12,5,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 5.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 180, with seat numbers counting up toward the edge facing section 182. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 1-3: 28 (labeled 1-28); Rows 4-8: 24 (labeled 3-26); Rows 9-11: 12 (labeled 17-28); Row 12: 13 (labeled 17-29),"Metal bleacher seating with back support. ""Little to no shade, especially in center field"". Limited videoboard view - center field seats sit below the main scoreboard. Accessible/wheelchair rows and netting NOT STATED.","HIGH - zone, rows, location and seat direction stated by the source"
182,Main Level and Bleachers (100s),Bleachers,Sections 180-195 across left and center field on the second deck,21,toward third base / left field,1-12,5,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 5.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 181, with seat numbers counting up toward the edge facing section 183. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 1-3: 24 (labeled 1-24); Rows 4-8: 19 (labeled 3-21); Rows 9-11: 24 (labeled 1-24); Row 12: 26 (labeled 1-26),"""Metal bleachers with back support"". ""Little to no shade, especially in center field"". ""Center field seats sit below the main scoreboard"". ""Front rows of Section 182 has occasional home run ball opportunities from right-handed hitters"". For concerts, behind the stage or to the side of the stage.","HIGH - zone, rows, location and seat direction stated by the source"
183,Main Level and Bleachers (100s),Bleachers,"Sections 180-195 across left and center field on the second deck""; ""Sections 183-185 are directly behind the bullpens",22,toward third base / left field,1-12,5,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 5.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 182, with seat numbers counting up toward the edge facing section 184. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 1-3: 24 (labeled 1-24); Rows 4-8: 19 (labeled 3-21); Rows 9-11: 24 (labeled 1-24); Row 12: 22 (labeled 1-22),"Metal bleacher seating with back support. ""Sections 183-185 are directly behind the bullpens"" and ""Great sightlines into the bullpens from Sections 183-185"". ""Little to no shade, especially in center field"". Limited videoboard view - center field seats sit below the main scoreboard.","HIGH - zone, rows, location and seat direction stated by the source"
184,Main Level and Bleachers (100s),Bleachers,"Sections 180-195 across left and center field on the second deck""; ""Sections 183-185 are directly behind the bullpens",23,toward third base / left field,1-12,5,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 5.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 183, with seat numbers counting up toward the edge facing section 185. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 1-3: 24 (labeled 1-24); Rows 4-8: 19 (labeled 3-21); Rows 9-11: 24 (labeled 1-24); Row 12: 22 (labeled 1-22),"Metal bleacher seating with back support. Both bullpens in front - visitors' bullpen on the right, Mariners' bullpen on the left. ""Little to no shade, especially in center field"". Limited videoboard view - center field seats sit below the main scoreboard. For concerts, behind the stage or to the side.","HIGH - zone, rows, location and seat direction stated by the source"
185,Main Level and Bleachers (100s),Bleachers,"Sections 180-195 across left and center field on the second deck""; ""Sections 183-185 are directly behind the bullpens",24,toward third base / left field,1-12,5,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 5.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 184, with seat numbers counting up toward the edge facing section 186. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 1-3: 24; Rows 4-8: 19; Rows 9-11: 24; Row 12: 22,"Metal bleacher seating with back support. Directly behind the bullpens. ""Little to no shade"". ""Center field seats sit below the main scoreboard"". Listed as a recommendation for kids and family.","HIGH - zone, rows, location and seat direction stated by the source"
186,Main Level and Bleachers (100s),Bleachers,Sections 180-195 across left and center field on the second deck,25,toward third base / left field,1-12,5,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 5.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 185, with seat numbers counting up toward the edge facing section 187. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 1-3: 28 (labeled 1-28); Rows 4-8: 23 (labeled 3-25); Rows 9-12: 28 (labeled 1-28),"""Metal bleachers with back support in long rows"". ""Little to no shade, especially in center field"". ""Center field seats sit below the main scoreboard"". Designated ""Top Pick for Kids and Family"". Explicit zone label NOT STATED on page; zone taken from the Bleachers outfield description covering sections 180-195.","HIGH - zone, rows, location and seat direction stated by the source"
187,Main Level and Bleachers (100s),Bleachers,Sections 180-195 across left and center field on the second deck,26,toward third base / left field,1-12,5,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 5.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 186, with seat numbers counting up toward the edge facing section 190. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 1-3: 14; Rows 4-8: 12; Rows 9-11: 14; Row 12: 15,"""Metal bleachers with back support in long rows"". ""Little to no shade, especially in center field"". ""Center field seats sit below the main scoreboard"". Obstructed-view detail, roof coverage, bullpen adjacency, accessible rows and netting NOT STATED.","HIGH - zone, rows, location and seat direction stated by the source"
190,Main Level and Bleachers (100s),Bleachers,Sections 180-195 across left and center field on the second deck,27,toward third base / left field,1-16,6,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 6.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 187, with seat numbers counting up toward the edge facing section 191. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 1-5: 12 (labeled 1-12); Rows 6-11: 9 (labeled 1-9); Rows 12-16: 12 (labeled 1-12),"Metal bleachers with back support. ""Little to no shade, especially in center field"". ""Center field seats sit below the main scoreboard"" - limited videoboard visibility. Described as among the cheapest / budget-friendly seats at the ballpark.","HIGH - zone, rows, location and seat direction stated by the source"
191,Main Level and Bleachers (100s),Bleachers,Sections 180-195 across left and center field on the second deck,28,toward third base / left field,1-17,6,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 6.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 190, with seat numbers counting up toward the edge facing section 192. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 1-5: 24 seats (labeled 1-24); Rows 6-11: 19 seats (labeled 3-21); Rows 12-17: 24 seats (labeled 1-24),"""Little to no shade, especially in center field"". ""Center field seats sit below the main scoreboard"". metal bleachers with back support. For concerts, section is ""behind the stage or to the side of the stage for most concerts"". Rows 3-10 recommended for kids and families. rateyourseats.com","HIGH - zone, rows, location and seat direction stated by the source"
192,Main Level and Bleachers (100s),Bleachers,Sections 180-195 across left and center field on the second deck,29,toward third base / left field,1-17,6,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 6.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 191, with seat numbers counting up toward the edge facing section 193. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 1-5: 26 seats (labeled 1-26); Rows 6-11: 21 seats (labeled 3-23); Rows 12-16: 26 seats (labeled 1-26); Row 17: 8 seats (labeled 19-26),"""Little to no shade, especially in center field"". ""Seats in center field are positioned directly below the main videoboard, limiting visibility"". Metal bleachers with back support. Budget-friendly pricing. Rows 3-10 recommended for kids/families. rateyourseats.com","HIGH - zone, rows, location and seat direction stated by the source"
193,Main Level and Bleachers (100s),Bleachers,Sections 180-195 across left and center field on the second deck,30,toward third base / left field,1-17,6,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 6.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 192, with seat numbers counting up toward the edge facing section 194. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 1-5: 24 seats (labeled 1-24); Rows 6-11: 19 seats (labeled 3-21); Rows 12-17: 24 seats (labeled 1-24),"""Little to no shade, especially in center field"". ""Center field seats sit below the main scoreboard"" — limited videoboard view. Metal bleachers with back support. ""behind the stage or to the side of the stage for most concerts. This may restrict or limit your view"". Rows 3-10 recommended for kids/families. Club amenities, wheelchair accessibility, roof coverage rateyourseats.com","HIGH - zone, rows, location and seat direction stated by the source"
194,Main Level and Bleachers (100s),Bleachers,Sections 180-195 across left and center field on the second deck,31,toward third base / left field,1-17,6,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 6.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 193, with seat numbers counting up toward the edge facing section 195. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 1-5: 24 seats (labeled 1-24); Rows 6-11: 19 seats (labeled 3-21); Rows 12-17: 24 seats (labeled 1-24),"""Metal bleachers with back support in long rows"". ""Little to no shade, especially in center field"". ""Center field seats sit below the main scoreboard"". ""194 is behind the stage or to the side of the stage for most concerts"". Rows 3-10 recommended for kids and families. rateyourseats.com","HIGH - zone, rows, location and seat direction stated by the source"
195,Main Level and Bleachers (100s),Bleachers,Sections 180-195 across left and center field on the second deck,32,toward third base / left field,1-17,6,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 6.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 194, with seat numbers counting up toward the far edge of the section, with no further section beyond it on that side. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 1-4: 11 seats (labeled 1-11); Rows 5-11: 9 seats (labeled 3-11); Rows 12-16: 11 seats (labeled 1-11); Row 17: 6 seats (labeled 1-6),"""Little to no shade, especially in center field"". Metal bleachers with back support. ""Center field seats sit below the main scoreboard"". rateyourseats.com","HIGH - zone, rows, location and seat direction stated by the source"
211,Terrace Club (200s),Terrace Club,Elevated position above the 100 level.,13,toward first base / right field,1-13,12,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 12.","Facing the field, seat 1 is on your right. That puts seat 1 on the far edge of the section, with no further section beyond it on that side, with seat numbers counting up toward the edge facing section 212. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",Rows 1-11: 6 seats labeled 1-6; Row 12: 4 seats labeled 3-6,"""Wider, padded seats""; ""Terrace Club Lounge with bar and TVs""; exclusive concession access (Edgar's Cantina, pasta bistro, seafood bar). ""strong elevated view of the field"". Shade note on page refers to sections 233-241 having ""some of the best shade in the stadium"" (not stated for 211). Less crowded concourse compared to lower levels. rateyourseats.com","HIGH - zone, rows, location and seat direction stated by the source"
212,Terrace Club (200s),Terrace Club,Elevated position above the 100 level.,12,toward first base / right field,1-13,12,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 12.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 211, with seat numbers counting up toward the edge facing section 213. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",Rows 1-12: 12 seats labeled 1-12,"wider, padded seats; Terrace Club Lounge access with bar and TVs; premium concessions including Edgar's Cantina nearby. Rows 8-12 recommended for baseball for ""outstanding convenience"". Shade is mentioned for other Terrace Club sections but NOT stated for 212. Obstructed views, roof coverage, accessible rows rateyourseats.com","HIGH - zone, rows, location and seat direction stated by the source"
