section,level,zone,location_in_stadium,sections_from_home_plate,direction_from_home_plate,rows_in_section,entrance_row,aisle_and_walkway_locations,seat_numbering,seats_per_row,notes,confidence
132,Lower Bowl (100s),Dugout Box,Sections on the first base side (127-132) sit near the Reds dugout,6,toward first base / right field,"A-Z, AA-PP",PP,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row PP.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 133, with seat numbers counting up toward the edge facing section 131. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.","Stated as ""seat 1 on the right side of the sections as you face the field, and seat 17 on the left side""","""Rows EE & Above - Covered."" Rows A-E are behind protective netting. Dugout Box seats are extra-wide padded chairs with Scout's Club access. Fan review (Row S): ""Completely shaded for 7pm games."" Back rows of 132-135 noted as close to the Reds Heads Clubhouse and good for families. rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
133,Lower Bowl (100s),not named by the source,"Sitting between the corner bases on the lower tier of Great American Ball Park""; described among ""the back rows (EE and higher) along the first base line (Sections 127-133)",7,toward first base / right field,"A-Z, AA-PP",PP,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row PP.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 134, with seat numbers counting up toward the edge facing section 132. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows EE & Above - Covered."" ""Front of sections 113-133 are behind the netting"" and ""The height and coverage of netting or screening will vary by section."" Back rows have better shade. Recommended for kids/families. rateyourseats.com.","MEDIUM - rows confirmed, ticket zone not named by the source"
134,Lower Bowl (100s),Field Level Down the Line,not stated by the source,8,toward first base / right field,"A-Z, AA-PP",PP,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row PP.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 135, with seat numbers counting up toward the edge facing section 133. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows EE & Above - Covered."" ""Opt for Rows EE and higher in Sections 134-137 for good overhead coverage and protection from the weather."" third base side puts ""the main scoreboard over your left shoulder making it more difficult to see""; ""The first base side is the better scoreboard viewing location and also will provide less exposure to the sun."" Recommended for families. rateyourseats.com.","MEDIUM - rows and zone confirmed, the source does not place this section"
135,Lower Bowl (100s),Field Level Down the Line,not stated by the source,9,toward first base / right field,"A-Z, AA-PP",PP,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row PP.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 136, with seat numbers counting up toward the edge facing section 134. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows EE & Above - Covered."" ""Opt for Rows EE and higher in Sections 134-137 for good overhead coverage and protection from the weather."" ""Sitting on the third base side will put the main scoreboard over your left shoulder making it more difficult to see."" rateyourseats.com.","MEDIUM - rows and zone confirmed, the source does not place this section"
136,Lower Bowl (100s),Field Level Down the Line,not stated by the source,10,toward first base / right field,"E-Z, AA-PP",PP,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row PP.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 137, with seat numbers counting up toward the edge facing section 135. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows EE & Above - Covered."" ""Opt for Rows EE and higher ... for good overhead coverage and protection from the weather."" First base side ""will provide less exposure to the sun."" rateyourseats.com.","MEDIUM - rows and zone confirmed, the source does not place this section"
137,Lower Bowl (100s),not named by the source,"aviewfrommyseat.com states: ""Along the 1st base line""",11,toward first base / right field,"M-Z, AA-PP",PP,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row PP.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 138, with seat numbers counting up toward the edge facing section 136. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"rateyourseats.com: ""Rows EE & Above - Covered"" / ""Rows EE and above are under cover."" aviewfrommyseat.com tags: accessible rows available; some seats can be in shade during day games; aisle seats; seats under overhang. Reviewer comments (aviewfrommyseat): ""directly across from the right fielder, might be able to get a ball"" but ""kinda cramped against the wall""; wall obscures right field view in some rows; ""lots of kids rushing to this wall after every at bat""; higher rows (JJ onward) offer better views and shade.","MEDIUM - rows confirmed, ticket zone not named by the source"
138,Lower Bowl (100s),not named by the source,"aviewfrommyseat.com states: ""Along the 1st base line""",12,toward first base / right field,"R-Z, AA-QQ",QQ,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row QQ.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 139, with seat numbers counting up toward the edge facing section 137. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"rateyourseats.com page states no view/sun/netting notes for this section. aviewfrommyseat.com tags: ""can be in the shade during a day game""; ""has a foul pole in view""; ""has an obstructed view of the scoreboard""; ""is a folding chair""; ""is near the bullpen""; ""is on the aisle"". aviewfrommyseat lists first row R and last row QQ.","MEDIUM - rows confirmed, ticket zone not named by the source"
139,Lower Bowl (100s),Field Level Down the Line,not stated by the source,13,toward first base / right field,"X-Z, AA-QQ",QQ,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row QQ.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 140, with seat numbers counting up toward the edge facing section 138. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"Sun exposure varies by side; first base side has ""less exposure to the sun."" Visitor bullpen is to the left. Listed as a ""Top Pick for Partying and Socializing"" and recommended for catching foul balls down the line. rateyourseats.com.","MEDIUM - rows and zone confirmed, the source does not place this section"
140,Lower Bowl (100s),Sun Moon Deck,"Located in Sections 140-146 in right field"" / ""along the right field wall",14,toward first base / right field,"A-Z, AA-BB",H,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row H.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 141, with seat numbers counting up toward the edge facing section 139. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,Right field home run territory. Receives significant sunlight during day games. Visitor bullpen located behind Section 140 (lower-numbered seats closer to it). Part of the Sun/Moon Deck outfield seating area; near the Bow Tie Bar and Riverwalk social areas. Fans enter via tunnels at Row H. rateyourseats.com.,"HIGH - zone, rows, location and seat direction stated by the source"
141,Lower Bowl (100s),Sun Moon Deck,"Located in Sections 140 through 146 along the right field wall""; ""Right Field Home Run Territory",15,toward first base / right field,"A-Z, AA",H,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row H.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 142, with seat numbers counting up toward the edge facing section 140. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""One of the best areas to catch home run balls during BP."" ""Close to both the Reds and visiting team bullpens."" Receives ""significant sunlight during day games."" ""D-L for outstanding convenience."" rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
142,Lower Bowl (100s),Sun / Moon Deck,"Located in Sections 140 through 146 along the right field wall""; ""Right Field Home Run Territory",16,toward first base / right field,A-Z,H,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row H.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 143, with seat numbers counting up toward the edge facing section 141. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"Home run territory with batting practice opportunities. Direct sun exposure during day games. Rows D-L recommended for ""outstanding convenience."" ""behind the stage or to the side of the stage for most concerts. This may restrict or limit your view."" Near bullpens and social areas (Bow Tie Bar, Riverwalk). rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
143,Lower Bowl (100s),Sun / Moon Deck,Located in Sections 140 through 146 along the right field wall,17,toward first base / right field,A-Y,H,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row H.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 144, with seat numbers counting up toward the edge facing section 142. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"Right field home run territory. Receives significant sunlight during day games. Near bullpen views. ""behind the stage or to the side of the stage"" - may restrict view. rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
144,Lower Bowl (100s),Sun Moon Deck,"Located in Sections 140-146 in right field"" / ""along the right field wall",18,toward first base / right field,A-X,H,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row H.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 145, with seat numbers counting up toward the edge facing section 143. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"Right field home run territory. Direct sun exposure, especially during summer day games. ""Behind/Side Stage (most shows)"" with potential limited views. Pepsi sign and smokestacks block roughly 40% of the outfield view from Row X, and no jumbotron visibility from upper rows. Close proximity to bullpens. rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
145,Lower Bowl (100s),Sun Moon Deck,"Part of Sections 140-146 in right field (Sun/Moon Deck). ""Section 145 is behind the stage or to the side of the stage for most concerts.""",19,toward first base / right field,"A-G"")",G,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row G.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 146, with seat numbers counting up toward the edge facing section 144. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"Limited/obstructed view for concerts: ""behind the stage or to the side of the stage."" ""Receives significant sunlight during day games."" right field home run territory, bullpen views nearby, social outfield location. rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
146,Lower Bowl (100s),Sun Moon Deck,Located in Sections 140 through 146 along the right field wall,20,toward first base / right field,A-G,H,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row H.","Facing the field, seat 1 is on your right. That puts seat 1 on the far edge of the section, with no further section beyond it on that side, with seat numbers counting up toward the edge facing section 145. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"Right field home run territory. ""Nicknamed based on the time of the game"" (Sun Deck by day, Moon Deck by night). Receives ""significant sunlight during day games."" ""Behind the stage or to the side of the stage for most concerts"" with restricted/limited view. Near bullpens and social areas (Bow Tie Bar, Riverwalk). rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
220,Club Home (200s),Club Seats,Club Home sections (220-228) are located directly behind home plate,0,behind home plate,A-C,C,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row C.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 221, with seat numbers counting up toward the far edge of the section, with no further section beyond it on that side. This section is behind home plate, so seat 1 is on its first-base side.",not published,"Section has ""just three rows of seating""; seats are ""wider and padded."" rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
221,Club Home (200s),Club Seats,"Club Home sections (220-228)"" ""located directly behind home plate",0,behind home plate,A-C,C,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row C.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 222, with seat numbers counting up toward the edge facing section 220. This section is behind home plate, so seat 1 is on its first-base side.",not published,"""All seats in this section are shaded during most late afternoon games."" ""All seats in both areas are wider and padded."" ""the front glass partition may be in your eye sight."" rateyourseats.com.","HIGH - zone, rows, location and seat direction stated by the source"
222,Club Home (200s),Club Seats,directly behind home plate,0,behind home plate,A-C,C,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row C.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 223, with seat numbers counting up toward the edge facing section 221. This section is behind home plate, so seat 1 is on its first-base side.",not published,"access to Champions Club lounge with all-you-can-eat buffet, unlimited non-alcoholic beverages, climate-controlled indoor space, exclusive club bars, additional indoor seating areas. Seats are wider and padded. ""All seats in this section are shaded during most late afternoon games"". Only three rows total (closest to field among club sections). Flagged ""Top Pick for Impressing a Guest"" and ""Top Pick for Great Views of the Field"". not stated. not stated. rateyourseats.com section 222.","HIGH - zone, rows, location and seat direction stated by the source"
223,Club Home (200s),Club Seats,"Located directly behind home plate""; ""elevated views behind home plate, providing a centered perspective of the entire field",0,behind home plate,A-C,C,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row C.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 224, with seat numbers counting up toward the edge facing section 222. This section is behind home plate, so seat 1 is on its first-base side.",not published,"Champions Club lounge with all-you-can-eat buffet, unlimited non-alcoholic beverages, climate-controlled indoor space, exclusive club bars, additional indoor seating areas. Seats wider and padded. ""All seats in this section are shaded during most late afternoon games"". Noted as top pick for impressing guests and great field views. not stated. not stated. rateyourseats.com section 223.","HIGH - zone, rows, location and seat direction stated by the source"
224,Club Home (200s),Club Seats,Club Home Sections (220-228) are located directly behind home plate,0,behind home plate,A-C,C,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row C.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 225, with seat numbers counting up toward the edge facing section 223. This section is behind home plate, so seat 1 is on its first-base side.",14 seats in each row,"Champions Club lounge with all-you-can-eat buffet, unlimited non-alcoholic beverages, climate-controlled indoor lounge, exclusive club bars, additional indoor seating areas. ""All seats in this section are shaded during most late afternoon games"". not stated. not stated. rateyourseats.com section 224.","HIGH - zone, rows, location and seat direction stated by the source"
225,Club Home (200s),Club Seats,"Located directly behind home plate""; ""among the most convenient sections in the ballpark",0,behind home plate,A-C,C,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row C.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 226, with seat numbers counting up toward the edge facing section 224. This section is behind home plate, so seat 1 is on its first-base side.",not published,"all-inclusive access to Champions Club lounge with all-you-can-eat buffet, unlimited non-alcoholic beverages, climate-controlled indoor space, exclusive club bars, additional indoor seating areas. ""All seats in this section are shaded during most late afternoon games"". not stated. not stated. rateyourseats.com section 225.","HIGH - zone, rows, location and seat direction stated by the source"
226,Club Home (200s),Club Seats,"located directly behind home plate""; described as ""among the most convenient sections in the ballpark",0,behind home plate,A-C,C,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row C.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 227, with seat numbers counting up toward the edge facing section 225. This section is behind home plate, so seat 1 is on its first-base side.",not published,"all-inclusive buffet access (hot dogs, burgers, pizza, etc.), unlimited non-alcoholic beverages, climate-controlled lounge, exclusive club bars; seats wider and padded. ""All seats in this section are shaded during most late afternoon games"". not stated. not stated. rateyourseats.com section 226.","HIGH - zone, rows, location and seat direction stated by the source"
227,Club Home (200s),Club Seats,"Located directly behind home plate""; features ""centered perspective of the entire field",0,behind home plate,A-C,C,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row C.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 228, with seat numbers counting up toward the edge facing section 226. This section is behind home plate, so seat 1 is on its first-base side.",not published,"Champions Club lounge with all-you-can-eat buffet, unlimited non-alcoholic beverages, climate-controlled indoor space, exclusive club bars, additional indoor seating areas. ""All seats in this section are shaded during most late afternoon games"". not stated. not stated. rateyourseats.com section 227.","HIGH - zone, rows, location and seat direction stated by the source"
228,Club Home (200s),Club Seats,"directly behind home plate""; part of ""Club Home Sections (220-228)",0,behind home plate,A-C,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your right. That puts seat 1 on the far edge of the section, with no further section beyond it on that side, with seat numbers counting up toward the edge facing section 227. This section is behind home plate, so seat 1 is on its first-base side.",not published,"Champions Club lounge with all-you-can-eat buffet (hot dogs, burgers, paninis, pizza, stir-fry, pasta), unlimited non-alcoholic beverages, climate-controlled indoor space, exclusive club bars, additional indoor seating areas. ""All seats in this section are shaded during most late afternoon games"". Entrance/portal row not stated on the page (unlike sections 222-227). not stated. not stated. rateyourseats.com section 228.","HIGH - zone, rows, location and seat direction stated by the source"
301,Champions Club (300s),Club Seats,"along the first base side of the stadium, extending from near home plate toward shallow right field",0,behind home plate,A-N (stated as 15 rows total),N,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row N.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 302, with seat numbers counting up toward the far edge of the section, with no further section beyond it on that side. This section is behind home plate, so seat 1 is on its first-base side.",not published,"Champions Club lounge with all-you-can-eat buffet, unlimited non-alcoholic beverages, climate-controlled indoor space, exclusive club bars, additional indoor seating areas; all seats ""wider and padded for added comfort"". ""Rows G and above are under cover"". Club Boxes (covered seating in grouped blocks of 4, 6, or 8 seats) are in sections 306-307. not stated. not stated. rateyourseats.com section 301.","HIGH - zone, rows, location and seat direction stated by the source"
302,Champions Club (300s),Club Seats,"Sections 301-307 run along the first base side of the stadium, extending from near home plate toward shallow right field.",0,behind home plate,A-N,N,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row N.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 303, with seat numbers counting up toward the edge facing section 301. This section is behind home plate, so seat 1 is on its first-base side.",not published,"all-you-can-eat buffet (hot dogs, burgers, paninis, pizza, stir-fry, pasta), unlimited non-alcoholic beverages, climate-controlled Champions Club lounge, exclusive club bars, wider padded seats. ""Rows G and above are under cover"". Club Boxes at top of sections 306-307 with grouped seating (4, 6, or 8 seats) and overhead cover. not stated. not stated. rateyourseats.com section 302.","HIGH - zone, rows, location and seat direction stated by the source"
303,Champions Club (300s),Club Seats,"Club Seating Sections (301-307) run along the first base side of the stadium, extending from near home plate toward shallow right field.",0,behind home plate,A-O,O,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row O.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 304, with seat numbers counting up toward the edge facing section 302. This section is behind home plate, so seat 1 is on its first-base side.",not published,"all-inclusive buffet (hot dogs, burgers, paninis, pizza, stir-fry, pasta), unlimited non-alcoholic beverages, climate-controlled Champions Club lounge, exclusive club bars, wider padded seats. ""Rows G and above are under cover"". Slightly angled view from first base side; comfortable viewing height above lower bowl. not stated. not stated. rateyourseats.com section 303.","HIGH - zone, rows, location and seat direction stated by the source"
304,Champions Club (300s),Club Seats,"along the first base side of the stadium, extending from near home plate toward shallow right field",0,behind home plate,A-O,O,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row O.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 305, with seat numbers counting up toward the edge facing section 303. This section is behind home plate, so seat 1 is on its first-base side.",not published,"Champions Club lounge with all-you-can-eat buffet, unlimited non-alcoholic beverages, climate-controlled indoor space, exclusive club bars, additional indoor seating areas; wider padded seats. ""Rows G and above are under cover"". Club Boxes available in top of sections 306-307 with grouped seating (4, 6, or 8 seats). Flagged ""Top Pick for Great Views of the Field"". not stated. not stated. rateyourseats.com section 304.","HIGH - zone, rows, location and seat direction stated by the source"
305,Champions Club (300s),Club Seats,"along the first base side of the stadium, extending from near home plate toward shallow right field",0,behind home plate,A-M,M,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row M.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 306, with seat numbers counting up toward the edge facing section 304. This section is behind home plate, so seat 1 is on its first-base side.",not published,"all-inclusive access to Champions Club lounge with buffet food, non-alcoholic beverages, climate-controlled indoor space, exclusive club bars, additional indoor seating areas; seats wider and padded. ""Rows G and Above - Covered"". Rows I-M flagged ""Top Pick for Outstanding Convenience"". not stated. not stated. rateyourseats.com section 305.","HIGH - zone, rows, location and seat direction stated by the source"
306,Champions Club (300s),Club Seats,"along the first base side of the stadium, extending from near home plate toward shallow right field",0,behind home plate,A-O (stated as 15 rows total),E,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row E.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 307, with seat numbers counting up toward the edge facing section 305. This section is behind home plate, so seat 1 is on its first-base side.",not published,"all-inclusive access to Champions Club lounge with buffet food, non-alcoholic beverages, climate-controlled indoor spaces, exclusive bars, wider padded seating. ""Rows A and above are shaded during most late afternoon games"". ""Club Boxes are located in the top of sections 306 and 307"" with covered seating for groups of 4, 6, or 8. not stated. not stated. rateyourseats.com section 306.","HIGH - zone, rows, location and seat direction stated by the source"
307,Champions Club (300s),Club Seats,"run along the first base side of the stadium, extending from near home plate toward shallow right field",0,behind home plate,A-O (stated as 15 rows total),E,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row E.","Facing the field, seat 1 is on your right. That puts seat 1 on the far edge of the section, with no further section beyond it on that side, with seat numbers counting up toward the edge facing section 306. This section is behind home plate, so seat 1 is on its first-base side.",not published,"all-you-can-eat buffet, unlimited non-alcoholic beverages, climate-controlled Champions Club lounge, exclusive club bars; Club Boxes at top of sections 306-307 with covered seating in groups of 4, 6, or 8. ""Rows A and above are shaded during most late afternoon games"". ""There is open space behind Row E"". not stated. not stated. rateyourseats.com section 307.","HIGH - zone, rows, location and seat direction stated by the source"
401,Mezzanine and View Level Box (400s),Kroger Bleachers,Located above the left field wall at the highest tier of the outfield.,17,toward third base / left field,"A-D, G-V",D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 402, with seat numbers counting up toward the far edge of the section, with no further section beyond it on that side. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""The main scoreboard sits directly above the sections, making it difficult to see."" ""These sections receive significant sun exposure during day games."" Rows V and above are covered. ""There is wheelchair seating between Rows D and G"". ""Bench-Style Bleacher Seats: Traditional bleacher benches with back support."" not stated. rateyourseats.com section 401.","HIGH - zone, rows, location and seat direction stated by the source"
402,Mezzanine and View Level Box (400s),Kroger Bleachers,behind the left field wall at the highest tier of the outfield seating,16,toward third base / left field,"A-D, G-V",D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 403, with seat numbers counting up toward the edge facing section 401. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""the main scoreboard sits directly above these sections, making it difficult - if not impossible - to see the board"". ""receive significant sun exposure during day games""; rows V and above are covered. ""There is wheelchair seating between Rows D and G"". Bench-style bleacher seating with back support. not stated. rateyourseats.com section 402.","HIGH - zone, rows, location and seat direction stated by the source"
403,Mezzanine and View Level Box (400s),Kroger Bleachers,Behind the left field wall at the highest tier of the outfield seating,15,toward third base / left field,A-Y,F,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row F.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 404, with seat numbers counting up toward the edge facing section 402. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"proximity to The Machine Room (craft beer venue). ""The main scoreboard sits directly above these sections, making it difficult - if not impossible - to see the board from these seats"". ""Receive significant sun exposure during day games""; ""Rows V and above are under cover"". not stated. rateyourseats.com section 403.","HIGH - zone, rows, location and seat direction stated by the source"
404,Mezzanine and View Level Box (400s),Kroger Bleachers,Located behind the left field wall at the highest tier of the outfield seating,14,toward third base / left field,A-Y,F,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row F.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 405, with seat numbers counting up toward the edge facing section 403. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Bench-style bleacher seating with back support. ""The main scoreboard sits directly above these sections, making it difficult to see"". ""Receive significant sun exposure during day games""; Rows V and above are covered. Rows A-D recommended for ""outstanding convenience"". not stated. not stated. rateyourseats.com section 404.","HIGH - zone, rows, location and seat direction stated by the source"
405,Mezzanine and View Level Box (400s),Kroger Bleachers,Located behind the left field wall at the highest tier of the outfield seating,13,toward third base / left field,"A-D, G-Y",F,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row F.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 406, with seat numbers counting up toward the edge facing section 404. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""The main scoreboard sits directly above these sections, making it difficult - if not impossible - to see the board from these seats"". ""Rows V & Above - Covered""; lower rows receive ""significant sun exposure during day games"". ""There is wheelchair seating betweeen Rows D and G"" (site's spelling). not stated. rateyourseats.com section 405.","HIGH - zone, rows, location and seat direction stated by the source"
406,Mezzanine and View Level Box (400s),Kroger Bleachers,"Located above the left field wall at the highest tier of the outfield""; ""The Kroger Bleachers at Great American Ball Park are located behind the left field wall",12,toward third base / left field,"A-D, G-Y",D,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row D.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 411, with seat numbers counting up toward the edge facing section 405. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"rateyourseats.com section 406 page. ""Rows V & Above - Covered"" / ""Rows V and above are under cover"". ""There is wheelchair seating betweeen Rows D and G"" (site's spelling). ""Limited Scoreboard Visibility: The main scoreboard sits directly above"", making it difficult to see. ""Sunny Outfield Location: These sections receive significant sun exposure"" during day games. Bench-style bleacher seating with back support.","HIGH - zone, rows, location and seat direction stated by the source"
