section,level,zone,location_in_stadium,sections_from_home_plate,direction_from_home_plate,rows_in_section,entrance_row,aisle_and_walkway_locations,seat_numbering,seats_per_row,notes,confidence
111,Lower Level (100s),Lower Level Down the Line,not stated by the source,10,toward first base / right field,"1-18, 19-20",20,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 20.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 110, with seat numbers counting up toward the edge facing section 112. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,'Rows 8 and above are under cover.' 'Wheelchair seating is available behind Row 18' and 'An entrance to this section is located at Row 20.',"MEDIUM - rows and zone confirmed, the source does not place this section"
112,Lower Level (100s),Lower Level Down the Line,not stated by the source,9,toward first base / right field,1-20,20,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 20.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 111, with seat numbers counting up toward the edge facing section 113. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,'Rows 8 and above are under cover.' 'An entrance to this section is located at Row 20.' 'The video board is cut in half that far up.',"MEDIUM - rows and zone confirmed, the source does not place this section"
113,Lower Level (100s),Lower Level Down the Line,not stated by the source,8,toward first base / right field,"1-18, 19-20",20,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 20.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 112, with seat numbers counting up toward the edge facing section 114. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,'Rows 8 and above are under cover.' 'Wheelchair seating is available behind Row 18' and 'An entrance to this section is located at Row 20.',"MEDIUM - rows and zone confirmed, the source does not place this section"
114,Lower Level (100s),Lower Level Down the Line,not stated by the source,7,toward first base / right field,1-20,20,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 20.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 113, with seat numbers counting up toward the edge facing section 116. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,'Rows 8 and above are under cover.' 'An entrance to this section is located at Row 20.' 'If it had been a hot day we were totally shaded'; 'At least 20 feet of overhang to protect against rain.',"MEDIUM - rows and zone confirmed, the source does not place this section"
116,Lower Level (100s),Lower Level Infield,not stated by the source,6,toward first base / right field,1-20,20,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 20.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 114, with seat numbers counting up toward the edge facing section 118. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,'Rows 8 and above are under cover.' 'An entrance to this section is located at Row 20.',"MEDIUM - rows and zone confirmed, the source does not place this section"
118,Lower Level (100s),Lower Level Infield,not stated by the source,5,toward first base / right field,"1-18, 19-20",20,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 20.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 116, with seat numbers counting up toward the edge facing section 120. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,'Rows 8 and above are under cover.' 'Wheelchair seating is available behind Row 18' and 'An entrance to this section is located at Row 20.' 'Front of sections 118-133 are behind the netting — There is some amount of netting or screening in front of sections 118-133. The height and coverage of netting or screening will vary by section.',"MEDIUM - rows and zone confirmed, the source does not place this section"
120,Lower Level (100s),Lower Level Infield,not stated by the source,4,toward first base / right field,1-20,20,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 20.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 118, with seat numbers counting up toward the edge facing section 122. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"'Rows 7 and above are shaded during most late afternoon games.' 'An entrance to this section is located at Row 20.' 'Front of sections 118-133 are behind the netting.' 'Lots of foot traffic in the aisles, so view was obstructed frequently.'","MEDIUM - rows and zone confirmed, the source does not place this section"
122,Lower Level (100s),Delta Sky360 Club,"Behind home plate / between the dugouts, part of 'Sections 122–130 — Executive Seats' (Delta Sky360 Club), described as 'positioned just behind the Chairman sections, slightly farther from the field'",3,toward first base / right field,"1-18, 19-20",20,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 20.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 120, with seat numbers counting up toward the edge facing section 123. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"'Rows 8 and above are under cover.' 'Wheelchair seating is available behind Row 18' and 'An entrance to this section is located at Row 20.' 'Front of sections 118-133 are behind the netting.' all-inclusive food/beer/wine/cocktails, in-seat service, access to 18,650 sq ft club lounge.","HIGH - zone, rows, location and seat direction stated by the source"
123,Lower Level (100s),Delta Sky360 Club,"Behind home plate / between the dugouts, part of 'Sections 122–130 — Executive Seats' (Delta Sky360 Club), described as 'positioned just behind the Chairman sections, slightly farther from the field'",2,toward first base / right field,1-11,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 122, with seat numbers counting up toward the edge facing section 124. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"'Rows 8 and above are shaded during most late afternoon games.' 'Front of sections 118-133 are behind the netting.' all-inclusive food/beer/wine/cocktails, in-seat service, access to 18,650 sq ft club lounge.","HIGH - zone, rows, location and seat direction stated by the source"
124,Lower Level (100s),Delta Sky360 Club,"Behind home plate / between the dugouts, part of 'Sections 122–130 — Executive Seats' (Delta Sky360 Club), described as 'positioned just behind the Chairman sections, slightly farther from the field'",1,toward first base / right field,1-11,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 123, with seat numbers counting up toward the edge facing section 125. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"'Rows 8 and above are shaded during most late afternoon games.' 'Front of sections 118-133 are behind the netting.' 'Fabulous seats. Right behind home plate. Under cover. High enough up to see well.' all-inclusive food/beer/wine/cocktails, in-seat service, access to 18,650 sq ft club lounge.","HIGH - zone, rows, location and seat direction stated by the source"
125,Lower Level (100s),Delta Sky360 Club,"Behind home plate / between the dugouts, part of 'Sections 122–130 — Executive Seats' (Delta Sky360 Club); page's own Section Insights tag for 125 is 'Home Plate View', and 'For baseball games, desirable view from behind home plate'",0,behind home plate,1-11,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 124, with seat numbers counting up toward the edge facing section 126. This section is behind home plate, so seat 1 is on its first-base side.",not published,"'Rows 9 and above are shaded during most late afternoon games.' 'Front of sections 118-133 are behind the netting.' 'Great experience!... Be ready for the sun though.' all-inclusive food/beer/wine/cocktails, in-seat service, access to 18,650 sq ft club lounge.","HIGH - zone, rows, location and seat direction stated by the source"
126,Lower Level (100s),Delta Sky360 Club,"Behind home plate / between the dugouts, part of 'Sections 122–130 — Executive Seats' (Delta Sky360 Club); page's own Section Insights tag for 126 is 'Home Plate View', and 'For baseball games, desirable view from behind home plate'",0,behind home plate,1-11,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 125, with seat numbers counting up toward the edge facing section 127. This section is behind home plate, so seat 1 is on its first-base side.",not published,"'Rows 9 and above are shaded during most late afternoon games.' 'Front of sections 118-133 are behind the netting.' all-inclusive food/beer/wine/cocktails, in-seat service, access to 18,650 sq ft club lounge.","HIGH - zone, rows, location and seat direction stated by the source"
127,Lower Level (100s),Delta Sky360 Club,"Behind home plate / between the dugouts, part of 'Sections 122–130 — Executive Seats' (Delta Sky360 Club), described as 'positioned just behind the Chairman sections, slightly farther from the field'",1,toward third base / left field,1-11,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 126, with seat numbers counting up toward the edge facing section 128. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"'Rows 11 and above are shaded during most late afternoon games.' 'Front of sections 118-133 are behind the netting.' all-inclusive food/beer/wine/cocktails, in-seat service, access to 18,650 sq ft club lounge.","HIGH - zone, rows, location and seat direction stated by the source"
128,Lower Level (100s),Delta Sky360 Club,"Behind home plate / between the dugouts, part of 'Sections 122–130 — Executive Seats' (Delta Sky360 Club), described as 'positioned just behind the Chairman sections, slightly farther from the field'",2,toward third base / left field,1-11,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 127, with seat numbers counting up toward the edge facing section 130. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"'Rows 11 and above are shaded during most late afternoon games.' 'Front of sections 118-133 are behind the netting.' all-inclusive food/beer/wine/cocktails, in-seat service, access to 18,650 sq ft club lounge.","HIGH - zone, rows, location and seat direction stated by the source"
130,Lower Level (100s),Delta Sky360 Club,Includes Sections 22–30 (Chairman Seats) and Sections 122–130 (Executive Seats).' Section 130 sits at the visitor-dugout / third-base end of the 122-130 block per 'section 30 places fan near the visitor dugout.',3,toward third base / left field,"1-18, 19-20",20,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 20.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 128, with seat numbers counting up toward the edge facing section 131. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,'Rows 8 & Above - Covered'. Wheelchair seating is available behind Row 18. 'Front of sections 118-133 are behind the netting — There is some amount of netting or screening in front of sections 118-133. The height and coverage of netting or screening will vary by section.',"HIGH - zone, rows, location and seat direction stated by the source"
131,Lower Level (100s),Lower Level Infield,"'Sections in the lower level infield offer excellent views from near the corner bases and on the closest seating tier to the field at Truist Park. Braves fans will have a great spot when opting for the first base side as these seats will keep you right by the home team dugout, while visitors will be better suited opting for the third base side.'",4,toward third base / left field,1-20,20,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 20.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 130, with seat numbers counting up toward the edge facing section 133. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,'Rows 16 and above are shaded during most late afternoon games.' Fan review (Row 14): 'Was in sun part of the afternoon game. Would have preferred full shade.' 'Front of sections 118-133 are behind the netting — There is some amount of netting or screening in front of sections 118-133.',"HIGH - zone, rows, location and seat direction stated by the source"
133,Lower Level (100s),Lower Level Infield,"'Sections in the lower level infield offer excellent views from near the corner bases and on the closest seating tier to the field at Truist Park. Braves fans will have a great spot when opting for the first base side as these seats will keep you right by the home team dugout, while visitors will be better suited opting for the third base side.'",5,toward third base / left field,"1-18, 19-20",20,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 20.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 131, with seat numbers counting up toward the edge facing section 135. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,'Rows 8 & Above - Covered'. Wheelchair seating is available behind Row 18. 'Front of sections 118-133 are behind the netting — There is some amount of netting or screening in front of sections 118-133. The height and coverage of netting or screening will vary by section.',"HIGH - zone, rows, location and seat direction stated by the source"
135,Lower Level (100s),Lower Level Infield,"'Sections in the lower level infield offer excellent views from near the corner bases and on the closest seating tier to the field at Truist Park. Braves fans will have a great spot when opting for the first base side as these seats will keep you right by the home team dugout, while visitors will be better suited opting for the third base side.'",6,toward third base / left field,1-20,20,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 20.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 133, with seat numbers counting up toward the edge facing section 137. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"'Rows 8 & Above - Covered'. Fan review (Row 20): 'The corner post of a viewing platform obstructs the view of the batter and home plate for seat 1... Seat 2's line of sight is good but there's a constant stream of people walking the stairs in front of both seats, blocking most of the infield... seat 1 is obstructed view but isn't labeled or priced as such.' Flagged as a specific fan-reported obstruction not mentioned in the park-wide discovery notes.","HIGH - zone, rows, location and seat direction stated by the source"
137,Lower Level (100s),Lower Level Down the Line,'Fans looking for the most affordable lower deck seating options which aren't beyond the outfield wall will find themselves searching in these sections between the corner bases and their respective foul poles... some of the seats closer to the foul poles (sections 110 and 142 for example) will be the better option.',7,toward third base / left field,1-20,20,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 20.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 135, with seat numbers counting up toward the edge facing section 138. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"'Rows 8 & Above - Covered'. 'The back rows of the 100 level section get noticeably more protection from the weather. If you're looking to put the sun at your back sooner, opt for seats towards the right field corner which will leaving you facing the east.' Fan review (Row 18): 'huge overhang, and no breeze... can't see the jumbo outfield screen... fumes/smells from food cooking had us nauseated.'","HIGH - zone, rows, location and seat direction stated by the source"
138,Lower Level (100s),Lower Level Down the Line,'Fans looking for the most affordable lower deck seating options which aren't beyond the outfield wall will find themselves searching in these sections between the corner bases and their respective foul poles... some of the seats closer to the foul poles (sections 110 and 142 for example) will be the better option.',8,toward third base / left field,"1-18, 19-20",20,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 20.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 137, with seat numbers counting up toward the edge facing section 140. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,'Rows 8 & Above - Covered'. Wheelchair seating is available behind Row 18.,"HIGH - zone, rows, location and seat direction stated by the source"
140,Lower Level (100s),Lower Level Down the Line,'Fans looking for the most affordable lower deck seating options which aren't beyond the outfield wall will find themselves searching in these sections between the corner bases and their respective foul poles... some of the seats closer to the foul poles (sections 110 and 142 for example) will be the better option.',9,toward third base / left field,1-20,20,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 20.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 138, with seat numbers counting up toward the edge facing section 141. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,'Rows 8 & Above - Covered'. Fan review (Row 15): 'being behind the netting gave peace of mind from line drive foul balls.',"HIGH - zone, rows, location and seat direction stated by the source"
141,Lower Level (100s),Lower Level Down the Line,'Fans looking for the most affordable lower deck seating options which aren't beyond the outfield wall will find themselves searching in these sections between the corner bases and their respective foul poles... some of the seats closer to the foul poles (sections 110 and 142 for example) will be the better option.',10,toward third base / left field,"1-18, 19-20",20,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 20.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 140, with seat numbers counting up toward the edge facing section 142. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"'Rows 8 & Above - Covered'. Wheelchair seating is available behind Row 18. Fan review labeled 'Sec 141 / Row WC': 'Can't see a scoreboard or large screen. Not good for visually impaired.' Fan review (Row 10): 'Sun cover, close to the 3rd base line, great views!'","HIGH - zone, rows, location and seat direction stated by the source"
142,Lower Level (100s),Lower Level Down the Line,'Fans looking for the most affordable lower deck seating options which aren't beyond the outfield wall will find themselves searching in these sections between the corner bases and their respective foul poles... some of the seats closer to the foul poles (sections 110 and 142 for example) will be the better option.',11,toward third base / left field,1-20,20,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 20.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 141, with seat numbers counting up toward the edge facing section 143. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"'Rows 8 & Above - Covered'. Fan review (Row 11): 'as far as seeing the game without the jumbotron, it was a bit far to see.'","HIGH - zone, rows, location and seat direction stated by the source"
143,Lower Level (100s),Lower Level Down the Line,'Fans looking for the most affordable lower deck seating options which aren't beyond the outfield wall will find themselves searching in these sections between the corner bases and their respective foul poles... some of the seats closer to the foul poles (sections 110 and 142 for example) will be the better option.',12,toward third base / left field,1-20,20,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 20.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 142, with seat numbers counting up toward the edge facing section 144. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,'Rows 8 & Above - Covered'.,"HIGH - zone, rows, location and seat direction stated by the source"
144,Lower Level (100s),Home Run Porch,'Located beyond the outfield wall between the left field foul pole and the start of the Chop House area in right-center.' Sections 144-155 and Section 250 'sit just beyond the outfield wall' stretching from the left field foul pole toward right-center field.,13,toward third base / left field,9-27,27,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 27.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 143, with seat numbers counting up toward the edge facing section 145. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"'Covered Seats'. 'All seats in this section are under cover.' 'Sections 144 and 145 offer the only real overhead coverage in this area. Seats in Row 12 of these sections sit underneath the overhang from the 200 Level above.' 'The visiting team bullpen sits below Sections 144 and 145'; 'The Braves bullpen is located beneath Sections 153 and 154.' Fan review (Row 9): 'Row 9 is the front row, against the bullpen wall. There's a 4"" shelf for drinks and food... shaded from the sun (and sheltered from the occasional pop-up shower) until about 4pm.'""","HIGH - zone, rows, location and seat direction stated by the source"
145,Lower Level (100s),Home Run Porch,'Located beyond the outfield wall between the left field foul pole and the start of the Chop House area in right-center.' Sections 144-155 and Section 250 'sit just beyond the outfield wall' stretching from the left field foul pole toward right-center field.,14,toward third base / left field,"9-26, WC",27,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 27.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 144, with seat numbers counting up toward the edge facing section 146. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,'Covered Seats'. 'All seats in this section are under cover.' Wheelchair seating is available behind Row 26. 'The visiting team bullpen sits below Sections 144 and 145.' Fan review (Row 17): 'It was raining and we were dry!',"HIGH - zone, rows, location and seat direction stated by the source"
146,Lower Level (100s),Home Run Porch,'Located beyond the outfield wall between the left field foul pole and the start of the Chop House area in right-center.' Sections 144-155 and Section 250 sit just beyond the outfield wall.,15,toward third base / left field,"1-27, WC",WC,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row WC.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 145, with seat numbers counting up toward the edge facing section 147. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"'Behind/Side Stage (most shows)' — 'For Concerts, Section 146 May Have a Limited View... 146 is behind the stage or to the side of the stage for most concerts.' Wheelchair seating is available behind Row 27; page states the section entrance itself is located at 'Row WC' ( not a numeric row — recorded as-is). Fan review (Row 23): 'The heavy traffic of fans coming and going up and down the stairs next to you throughout the game keeps you from being able to watch the game.'","HIGH - zone, rows, location and seat direction stated by the source"
147,Lower Level (100s),Home Run Porch,'Located beyond the outfield wall between the left field foul pole and the start of the Chop House area in right-center.' Sections 144-155 and Section 250 sit just beyond the outfield wall.,16,toward third base / left field,1-29,29,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 29.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 146, with seat numbers counting up toward the edge facing section 148. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Section Insights list only 'Rows 1-29' and 'Behind/Side Stage (most shows)' — no covered-seats bullet for 147 (unlike 144/145). 'For Concerts, Section 147 May Have a Limited View... behind the stage or to the side of the stage.' Fan review (Row 8): 'Lower level right on the outfield. They are not covered, but you're like 5 rows from the field.'","HIGH - zone, rows, location and seat direction stated by the source"
148,Lower Level (100s),Home Run Porch,'Located beyond the outfield wall between the left field foul pole and the start of the Chop House area in right-center.' Sections 144-155 and Section 250 sit just beyond the outfield wall.,17,toward third base / left field,1-29,29,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 29.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 147, with seat numbers counting up toward the edge facing section 149. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"'Rows 1-29', 'Behind/Side Stage (most shows)'. 'For Concerts, Section 148 May Have a Limited View... behind the stage or to the side of the stage for most concerts.'","HIGH - zone, rows, location and seat direction stated by the source"
149,Lower Level (100s),Home Run Porch,'Located beyond the outfield wall between the left field foul pole and the start of the Chop House area in right-center.' Sections 144-155 and Section 250 sit just beyond the outfield wall.,18,toward third base / left field,1-29,29,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 29.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 148, with seat numbers counting up toward the edge facing section 150. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"'Rows 1-29', 'Behind/Side Stage (most shows)'. 'For Concerts, Section 149 May Have a Limited View... behind the stage or to the side of the stage for most concerts.'","HIGH - zone, rows, location and seat direction stated by the source"
150,Lower Level (100s),Home Run Porch,'Located beyond the outfield wall between the left field foul pole and the start of the Chop House area in right-center.' Sections 144-155 and Section 250 sit just beyond the outfield wall.,19,toward third base / left field,1-29,29,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 29.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 149, with seat numbers counting up toward the edge facing section 151. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"'Rows 1-29', 'Behind/Side Stage (most shows)'. 'For Concerts, Section 150 May Have a Limited View... behind the stage or to the side of the stage for most concerts.'","HIGH - zone, rows, location and seat direction stated by the source"
151,Lower Level (100s),Home Run Porch,'Located beyond the outfield wall between the left field foul pole and the start of the Chop House area in right-center.' Sections 144-155 and Section 250 sit just beyond the outfield wall.,20,toward third base / left field,1-29,29,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 29.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 150, with seat numbers counting up toward the edge facing section 152. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"'Rows 1-29', 'Behind/Side Stage (most shows)'. 'For Concerts, Section 151 May Have a Limited View... behind the stage or to the side of the stage for most concerts.'","HIGH - zone, rows, location and seat direction stated by the source"
152,Lower Level (100s),Home Run Porch,'Located beyond the outfield wall between the left field foul pole and the start of the Chop House area in right-center.' Sections 144-155 and Section 250 sit just beyond the outfield wall.,21,toward third base / left field,7-24,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 151, with seat numbers counting up toward the edge facing section 153. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"'Rows 7-24', 'Behind/Side Stage (most shows)'. A secondary photo caption labels one image 'braves bullpen' on this page.","HIGH - zone, rows, location and seat direction stated by the source"
153,Lower Level (100s),Home Run Porch,'Located beyond the outfield wall between the left field foul pole and the start of the Chop House area in right-center.' Sections 144-155 and Section 250 sit just beyond the outfield wall. 'The Braves bullpen is located beneath Sections 153 and 154.',,"in centre field - the Lower Level ring keeps climbing round the outfield, so these sections have passed the left-field corner rather than continuing on toward third base",7-24,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 152, with seat numbers counting up toward the edge facing section 154.",not published,"'Rows 7-24', 'Behind/Side Stage (most shows)'. Fan review (Row 3): 'Amazing view.'","HIGH - zone, rows, location and seat direction stated by the source"
154,Lower Level (100s),Home Run Porch,"Home Run Porch — 'Located beyond the outfield wall between the left field foul pole and the start of the Chop House area in right-center.' Part of 'Sections 144–155 and Section 250' which 'stretch from the left field foul pole toward right-center field, ending near the beginning of the Chop House seating area.'",,"in centre field - the Lower Level ring keeps climbing round the outfield, so these sections have passed the left-field corner rather than continuing on toward third base",1-24,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 153, with seat numbers counting up toward the edge facing section 155.",not published,"Braves bullpen is located beneath Sections 153 and 154. Most seats in the Home Run Porch receive significant sun exposure during day games; only Sections 144 and 145 offer overhead coverage (Row 12), so 154 is not covered. Close to Kids Zone, bullpens, and concessions. For concerts, listed as 'Behind/Side Stage (most shows)' with possible limited view.","HIGH - zone, rows, location and seat direction stated by the source"
155,Lower Level (100s),Home Run Porch,"Home Run Porch — 'Located beyond the outfield wall between the left field foul pole and the start of the Chop House area in right-center.' Part of 'Sections 144–155 and Section 250' which 'stretch from the left field foul pole toward right-center field, ending near the beginning of the Chop House seating area.'",,"in centre field - the Lower Level ring keeps climbing round the outfield, so these sections have passed the left-field corner rather than continuing on toward third base",1-24,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 154, with seat numbers counting up toward the edge facing section 156.",not published,"Braves bullpen is located beneath Sections 153 and 154 (per page text, not 155). Most seats in the Home Run Porch receive significant sun exposure during day games; only Sections 144 and 145 offer overhead coverage. Close to Kids Zone, bullpens, and concessions. For concerts, listed as 'Behind/Side Stage (most shows)' with possible limited view.","HIGH - zone, rows, location and seat direction stated by the source"
