section,level,zone,location_in_stadium,sections_from_home_plate,direction_from_home_plate,rows_in_section,entrance_row,aisle_and_walkway_locations,seat_numbering,seats_per_row,notes,confidence
114B,Field Level (103–136),Field Level,not stated by the source,4,toward first base / right field,1-19,19,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 19.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 113, with seat numbers counting up toward the edge facing section 115. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.","""Rows 1-18 have 16 seats labeled 1-16""; ""Row 19 has 15 seats labeled 1-16"".","""Rows 14 & Above - Covered"". ""Rows 14 and above are under cover"". ""Thought these might be obstructed, but not at all. Overhang just gives lovely shade. Clear view of scoreboard too."" Unlike 114A, 114B carries no W/S accessible row labels. ""Row 19 has 15 seats labeled 1-16"" is reproduced as printed (one seat absent from the 1-16 span, side not stated).","MEDIUM - rows and zone confirmed, the source does not place this section"
115,Field Level (103–136),Field MVP Seats,"""Field MVP seating spans Sections 115 through 125, wrapping around the infield from behind the visitors' dugout to the home dugout."" ""Positioned approximately 10 rows from the field, offering a centered, 'big-picture' view"".",3,toward first base / right field,1-19,19,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 19.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 114A, with seat numbers counting up toward the edge facing section 116. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.","""Rows 1-4 have 11 seats labeled 1-11""; ""Rows 5-10 have 14 seats labeled 1-14""; ""Rows 11-15 have 8 seats labeled 1-8"". (No lines printed for Rows 16-19; note the abrupt drop from 14 seats to 8 at Row 11, which coincides with the stated Field MVP Club / Field MVP tier split.)","Read as an ordered sweep with numbers increasing toward third base, that puts the VISITORS' dugout at the first-base end (near 115) and the HOME dugout at the third-base end (near 125), contradicting Ballparks of Baseball's ""-Home Dugout: First Base"" and Event Ticket Center. The sentence may only be describing the zone's extent without implying order. ""Premium seating as part of Field MVP Seats""; oversized padded chairs and in-seat service. ""Row 11 is widely considered the best value in the building. It is the first row likely to be shaded"". ""Rows 14 & Above - Covered"".","HIGH - zone, rows, location and seat direction stated by the source"
116,Field Level (103–136),Field MVP Seats,"""Field MVP seating spans Sections 115 through 125, wrapping around the infield from behind the visitors' dugout to the home dugout."" and ""These sections are located on the main Field Level concourse.""",2,toward first base / right field,1-17,17,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 17.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 115, with seat numbers counting up toward the edge facing section 117A. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.","""Rows 1-4 have 15 seats labeled 1-15""; ""Rows 5-10 have 18 seats labeled 1-18""; ""Rows 11-15 have 12 seats labeled 1-12"". (No lines printed for Rows 16-17; the drop from 18 to 12 seats at Row 11 coincides with the Field MVP Club / Field MVP tier split.)","Tier structure ""Field MVP Club (Rows 1–10): The front tier of these sections."" and ""Field MVP (Rows 11 and Above): These rows sit directly behind the Club tier."" ""Row 11 is widely considered the best value in the building."" ""Rows 14 & Above - Covered""; ""Rows 14 and above are under cover"". ""Premium seating area as part of the Field MVP Seats for Yankees games"".","HIGH - zone, rows, location and seat direction stated by the source"
117A,Field Level (103–136),Field MVP Seats,"""Field MVP seating spans Sections 115 through 125, wrapping around the infield from behind the visitors' dugout to the home dugout."" ""Premium seating area as part of the Field MVP Seats for Yankees games""; Field MVP seats described as positioned ""approximately 10 rows from the field, offering a centered, 'big-picture' view"".",1,toward first base / right field,1-19,19,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 19.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 116, with seat numbers counting up toward the edge facing section 118. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.","""Rows 1-10 have 16 seats labeled 1-16""; ""Rows 11-15 have 10 seats labeled 1-10"". Note the row label line says rows run 1-19 but published per-row seat counts stop at Row 15; counts for Rows 16-19 are not stated.","""Rows 14 & Above - Covered""; ""Rows 14 and above are under cover"".","HIGH - zone, rows, location and seat direction stated by the source"
117B,Field Level (103–136),Field MVP Seats,"""Field MVP seating spans Sections 115 through 125, wrapping around the infield from behind the visitors' dugout to the home dugout."" Also described as ""Premium Field MVP seating"".",1,toward first base / right field,1-19,19,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 19.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 116, with seat numbers counting up toward the edge facing section 118. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.","""Rows 1-3 have 10 seats labeled 1-10""; ""Row 4 has 11 seats labeled 1-11""; ""Rows 5-8 have 14 seats labeled 1-14""; ""Row 9 has 15 seats labeled 1-15""; ""Row 10 has 16 seats labeled 1-16""; ""Rows 11-15 have 10 seats labeled 1-10"". Counts for Rows 16-19 are not stated.","""Rows 14 & Above - Covered""; ""Rows 14 and above are under cover""; ""Shade Advantage: Because of the overhang from the 200 level, Row 11 and higher are shielded"". a positive review of seat visibility and app usability from Row 8 (Baseball, Jul 14, 2019).","HIGH - zone, rows, location and seat direction stated by the source"
118,Field Level (103–136),Field MVP Seats,"""Field MVP seating spans Sections 115 through 125, wrapping around the infield from behind the visitors' dugout to the home dugout."" ""desirable view from behind home plate"".",0,behind home plate,1-17,17,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 17.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 117A, with seat numbers counting up toward the edge facing section 119. This section is behind home plate, so seat 1 is on its first-base side.","""Row 1 has 3 seats labeled 1-3""; ""Row 2 has 4 seats labeled 1-4""; ""Rows 3-4 have 9 seats labeled 1-9""; ""Row 5 has 11 seats labeled 1-11""; ""Row 6 has 12 seats labeled 1-12""; ""Rows 7-10 have 13 seats labeled 1-13""; ""Rows 11-12 have 8 seats labeled 1-8""; ""Rows 13-15 have 10 seats labeled 1-10"". Counts for Rows 16-17 are not stated.","Premium Field MVP seating with ""desirable view from behind home plate""; rows 14 and above are covered; in-seat service available; oversized padded chairs; Row 11 described as the ""best value"" with a shade advantage and significantly cheaper pricing than Row 10.","HIGH - zone, rows, location and seat direction stated by the source"
119,Field Level (103–136),Field MVP Seats,"""Field MVP Seating spans Sections 115 through 125, wrapping around the infield from behind the visitors' dugout to the home dugout."" ""For baseball games, desirable view from behind home plate"".",0,behind home plate,1-17,17,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 17.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 118, with seat numbers counting up toward the edge facing section 120A. This section is behind home plate, so seat 1 is on its first-base side.","""Row 1 has 10 seats labeled 1-10""; ""Rows 2-5 have 11 seats labeled 1-11""; ""Row 6 has 12 seats labeled 1-12""; ""Rows 7-10 have 13 seats labeled 1-13""; ""Rows 11-12 have 8 seats labeled 1-8""; ""Rows 13-15 have 10 seats labeled 1-10"". Counts for Rows 16-17 are not stated.","""Home Plate View""; ""Field MVP Seats - Yankees Games""; ""Rows 14 & Above - Covered"". ""Premium seating area"" with ""oversized, padded chairs"". ""Row 11 is widely considered the best value in the building. It is the first row likely to be shaded"".","HIGH - zone, rows, location and seat direction stated by the source"
120A,Field Level (103–136),Field MVP Seats,"""Field MVP seating spans Sections 115 through 125, wrapping around the infield from behind the visitors' dugout to the home dugout."" ""For baseball games, desirable view from behind home plate"".",0,behind home plate,1-17,17,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 17.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 119, with seat numbers counting up toward the edge facing section 121A. This section is behind home plate, so seat 1 is on its first-base side.","""Rows 1-2 have 8 seats labeled 1-8""; ""Rows 3-4 have 9 seats labeled 1-9""; ""Row 5 has 11 seats labeled 1-11""; ""Row 6 has 12 seats labeled 1-12""; ""Rows 7-10 have 13 seats labeled 1-13""; ""Rows 11-12 have 8 seats labeled 1-8""; ""Rows 13-15 have 10 seats labeled 1-10"". Counts for Rows 16-17 are not stated.","""Home Plate View""; ""Field MVP Seats - Yankees Games""; ""Rows 14 & Above - Covered"". ""Premium seating area as part of the Field MVP Seats for Yankees games""; ""Rows 14 and above are under cover"". ""We had a great time...seats were fabulous...we had a full view of the field"" (Row 14, Baseball, Sept 6 2014).","HIGH - zone, rows, location and seat direction stated by the source"
120B,Field Level (103–136),Field MVP Seats,"Tagged ""Home Plate View"" and listed as part of ""Field MVP Seats - Yankees Games"".",0,behind home plate,1-17,17,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 17.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 119, with seat numbers counting up toward the edge facing section 121A. This section is behind home plate, so seat 1 is on its first-base side.","""Rows 1-2 have 8 seats labeled 1-8""; ""Rows 3-4 have 9 seats labeled 1-9""; ""Row 5 has 11 seats labeled 1-11""; ""Row 6 has 12 seats labeled 1-12""; ""Rows 7-10 have 13 seats labeled 1-13""; ""Rows 11-12 have 8 seats labeled 1-8""; ""Rows 13-15 have 10 seats labeled 1-10"". Counts for Rows 16-17 are not stated.","""Rows 14 & Above - Covered""; ""Field MVP Seats""; ""Premium seating area""; ""Premium Comfort: Features oversized, padded chairs""; ""Shade Advantage: Because of the overhang from the 200 level, Row 11 and higher are shielded from the sun"". ""Padded seat with a table next to it for food and phone.""","HIGH - zone, rows, location and seat direction stated by the source"
121A,Field Level (103–136),Field MVP Seats,"""Field MVP seating spans Sections 115 through 125, wrapping around the infield from behind the visitors' dugout to the home dugout."" ""for baseball games, desirable view from behind home plate""; Field MVP seats positioned ""approximately 10 rows from the field"" with ""elevated infield perspectives"".",0,behind home plate,1-17,17,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 17.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 120A, with seat numbers counting up toward the edge facing section 122. This section is behind home plate, so seat 1 is on its first-base side.","""Row 1 has 10 seats labeled 1-10""; ""Rows 2-5 have 11 seats labeled 1-11""; ""Row 6 has 12 seats labeled 1-12""; ""Rows 7-10 have 13 seats labeled 1-13""; ""Rows 11-12 have 8 seats labeled 1-8""; ""Rows 13-15 have 10 seats labeled 1-10"". Counts for Rows 16-17 are not stated.","""Home Plate View""; ""Field MVP Seats - Yankees Games""; ""Rows 14 & Above - Covered""; ""Rows 14 and above are under cover"".","HIGH - zone, rows, location and seat direction stated by the source"
121B,Field Level (103–136),Field MVP Seats,"""Field MVP seating spans Sections 115 through 125, wrapping around the infield from behind the visitors' dugout to the home dugout."" ""desirable view from behind home plate"". No paragraph explicitly headed ""Where These Seats Are Located"" was found on this page.",0,behind home plate,1-17,17,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 17.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 120A, with seat numbers counting up toward the edge facing section 122. This section is behind home plate, so seat 1 is on its first-base side.","""Row 1 has 10 seats labeled 1-10""; ""Rows 2-5 have 11 seats labeled 1-11""; ""Row 6 has 12 seats labeled 1-12""; ""Rows 7-10 have 13 seats labeled 1-13""; ""Rows 11-12 have 8 seats labeled 1-8""; ""Rows 13-15 have 10 seats labeled 1-10"". Counts for Rows 16-17 are not stated.","""Home Plate View""; ""Field MVP Seats - Yankees Games""; ""Rows 14 & Above - Covered""; ""Premium seating area as part of the Field MVP Seats""; ""Rows 14 and above are under cover"". RateYourSeats writes this section ""121B"" while the Yankees' official netting/accessibility pages write ""021B""; a real ticket may print either form.","HIGH - zone, rows, location and seat direction stated by the source"
122,Field Level (103–136),Field MVP Seats,"""Field MVP seating spans Sections 115 through 125, wrapping around the infield from behind the visitors' dugout to the home dugout."" ""Positioned approximately 10 rows from the field, offering a centered, 'big-picture' view of the diamond"".",1,toward third base / left field,1-19,19,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 19.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 121A, with seat numbers counting up toward the edge facing section 123. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.","""Rows 1-2 have 7 seats labeled 6-12""; ""Row 3 has 12 seats labeled 1-12""; ""Row 4 has 13 seats labeled 1-13""; ""Row 5 has 15 seats labeled 1-15""; ""Rows 6-7 have 16 seats labeled 1-16""; ""Rows 8-10 have 17 seats labeled 1-17""; ""Rows 11-12 have 12 seats labeled 1-12""; ""Rows 13-15 have 10 seats labeled 1-10"". Counts for Rows 16-19 are not stated.","""Rows 1-2 have 7 seats labeled 6-12"" — the first two rows of Section 122 do NOT start at seat 1; they start at seat 6. The page does not say which end of the row seat 6 is on. ""Premium seating area as part of the Field MVP Seats for Yankees games""; ""Rows 14 and above are under cover"".","HIGH - zone, rows, location and seat direction stated by the source"
123,Field Level (103–136),Field MVP Seats,"Field MVP seating spans Sections 115 through 125, wrapping around the infield from behind the visitors' dugout to the home dugout.",2,toward third base / left field,1-19,19,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 19.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 122, with seat numbers counting up toward the edge facing section 124. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.","""Rows 1-4 have 13 seats labeled 1-13""; ""Rows 5-10 have 15 seats labeled 1-15""; ""Rows 11-15 have 10 seats labeled 1-10"". Counts for Rows 16-19 are not stated.","""Top Pick for Visiting Team Fans""; ""Field MVP Seats - Yankees Games""; ""Rows 14 & Above - Covered"". ""Premium seating area as part of the Field MVP Seats for Yankees games""; ""Rows 14 and above are under cover""; ""These cool tables start at Row 11"". ""excellent overhead coverage and shade during a middle of the day game""; ""small table that was just to the right of my seat"". RateYourSeats tags 123 (and 124, 125, the HIGH end of the 115-125 Field MVP range) as best for VISITING team fans.","HIGH - zone, rows, location and seat direction stated by the source"
124,Field Level (103–136),Field MVP Seats,"Field MVP seating spans Sections 115 through 125, wrapping around the infield from behind the visitors' dugout to the home dugout.",3,toward third base / left field,1-17,17,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 17.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 123, with seat numbers counting up toward the edge facing section 125. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.","""Rows 1-4 have 15 seats labeled 1-15""; ""Rows 5-10 have 18 seats labeled 1-18""; ""Rows 11-15 have 12 seats labeled 1-12"". Counts for Rows 16-17 are not stated.","""For baseball games, we recommend these seats for visiting team fans""; ""Premium seating area as part of the Field MVP Seats""; ""Rows 14 and above are under cover""; ""Field MVP Club (Rows 1-10)"" described as ""eye-level with the infielders""; ""Row 11 and higher are shielded from the sun""; lounge access for Rows 1-10 includes complimentary snacks/beverages. the visiting-team-fans recommendation at the high (third-base) end of the range agrees with Ballparks of Baseball's first-base home dugout and cuts against the ordered-sweep reading of the ""115 through 125"" sentence, which is quoted on this very page.","HIGH - zone, rows, location and seat direction stated by the source"
125,Field Level (103–136),Field MVP Seats,"""Field MVP seating spans Sections 115 through 125, wrapping around the infield from behind the visitors' dugout to the home dugout."" ""For soccer, desirable view from near midfield"".",4,toward third base / left field,1-19,19,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 19.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 124, with seat numbers counting up toward the edge facing section 126. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Top Pick for Visiting Team Fans""; ""Midfield View""; ""Field MVP Seats - Yankees Games""; ""Rows 14 & Above - Covered"". ""For baseball games, recommended for visiting team fans""; ""Premium seating as part of Field MVP Seats for Yankees games""; ""Rows 14 and above are under cover"". a fan/expert line reads ""Section 125 begins to get coverage from overhanging deck at row 25, so from row 26 should have decent coverage from elements"" — but the page's own row label line says Section 125 has only Rows 1-19, and its coverage tag says ""Rows 14 & Above - Covered"". Rows 25 and 26 do not exist in this section per the same page. the visiting-team-fans tag sits at the top of the 115-125 range, i.e. the third-base side under the confirmed numbering direction, agreeing with Ballparks of Baseball and cutting against the ordered-sweep reading of the ""115 through 125"" sentence quoted on this page.","HIGH - zone, rows, location and seat direction stated by the source"
126,Field Level (103–136),Field Level Seating,"""Midfield View""; ""for soccer matchs, desirable view from near midfield"" (sic, page's spelling). Section 126 is described as a non-premium field-level section giving views similar to the adjacent premium sections at a lower price, and is grouped with ""best value sections"" listed as 103-114B and 126-136. No ""Where These Seats Are Located"" paragraph appears.",5,toward third base / left field,1-19,19,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 19.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 125, with seat numbers counting up toward the edge facing section 127A. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.","""Rows 1-18 have 16 seats labeled 1-16""; ""Row 19 has 14 seats labeled 1-16"". NOTE the page's own inconsistency: Row 19 is stated as 14 seats but with the label range 1-16, implying two missing seat numbers that the page does not identify. Quoted as printed, not corrected.","""Midfield View""; ""Rows 14 & Above - Covered""; ""Rows 14 and above are under cover"". 126 is the first section of the non-premium Field Level group (the value group is given as 103-114B and 126-136), so the Field MVP premium zone ends at 125 — consistent with the ""Sections 115 through 125"" span quoted on the 115-125 pages.","HIGH - zone, rows, location and seat direction stated by the source"
127A,Field Level (103–136),Field Level Seating,"No ""Where These Seats Are Located"" paragraph. The only placement text is a verified customer review: ""Great close view of field and out of direct sunlight. Not far beyond 3rd base"" / ""Really loved the location."" 127A is grouped with the non-premium Field Level sections 126-136 described as better value than the adjacent premium sections.",6,toward third base / left field,"1-15, 16W-17S",17S,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 17S.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 126, with seat numbers counting up toward the edge facing section 128. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows 14 and above are under cover""; ""There is standing room only space behind Row 15"". Fan feedback (verified customer, baseball, Row 14): ""Great close view of field and out of direct sunlight. Not far beyond 3rd base""; ""Really loved the location"".","HIGH - zone, rows, location and seat direction stated by the source"
127B,Field Level (103–136),Field Level Outfield,"""Field Level Outfield seats at Yankee Stadium are hit and miss. Because the seats include outfield seating and seats down each baseline, there are a variety of seating options."" No ""Where These Seats Are Located"" paragraph for 127B specifically.",6,toward third base / left field,1-19,19,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 19.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 126, with seat numbers counting up toward the edge facing section 128. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.","""Rows 1-4 have 13 seats labeled 1-13""; ""Rows 5-18 have 16 seats labeled 1-16""; ""Row 19 has 14 seats labeled 1-16"". NOTE the page's own inconsistency on Row 19: 14 seats but label range 1-16. Quoted as printed, not corrected.","""Rows 14 & Above - Covered""; shade guidance to sit close to home plate and avoid nearby sections for afternoon games. Do not attribute the foul-pole obstruction to 127B itself. 127B is grouped under an OUTFIELD zone heading even though 127A next to it is labeled ""Field Level Seating"" and a fan places 127A just beyond third base — the zone label is a RateYourSeats grouping artifact, not a statement that 127B is in the outfield.","HIGH - zone, rows, location and seat direction stated by the source"
128,Field Level (103–136),Field Level Outfield,"""Field Level Outfield seats at Yankee Stadium are hit and miss. Because the seats include outfield seating and seats down each baseline..."" No ""Where These Seats Are Located"" paragraph for 128.",7,toward third base / left field,1-19,19,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 19.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 127A, with seat numbers counting up toward the edge facing section 129. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.","""Rows 1-18 have 16 seats labeled 1-16""; ""Row 19 has 14 seats labeled 1-16"". NOTE the page's own inconsistency on Row 19: 14 seats but label range 1-16. Quoted as printed, not corrected.","""Rows 14 & Above - Covered""; ""Rows 14 and above are under cover"". Section 128 is stated NOT to include complimentary food/beverage — it is part of the non-premium Field Level seating with standard stadium amenities. the descriptive prose is the generic Field Level Outfield zone copy, not 128-specific writing.","HIGH - zone, rows, location and seat direction stated by the source"
129,Field Level (103–136),Field Level Outfield,"""For football games, these seats are located behind the visitor sideline"".",8,toward third base / left field,1-30,30,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 30.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 128, with seat numbers counting up toward the edge facing section 130. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.","""Row 1 has 6 seats labeled 13-18""; ""Rows 2-11 have 10 seats labeled 13-22""; ""Rows 12-29 have 22 seats labeled 1-22""; ""Row 30 has 20 seats labeled 1-22"". NOTE Row 30's own inconsistency: 20 seats but label range 1-22.","MOST IMPORTANT FINDING IN THIS BATCH: Section 129 carries a genuine per-section seat-numbering statement — ""Seat 1 is on the right side when facing the stadium, whereas seat 22 is on the left side. Rows 2 to 11 have seats starting from 13 on the right and end with seat 22 on the left."" Rows 1-11 do NOT start at seat 1 — Row 1 is seats 13-18 and Rows 2-11 are seats 13-22, with only Rows 12-30 starting at seat 1.","HIGH - zone, rows, location and seat direction stated by the source"
130,Field Level (103–136),Field Level Outfield,"""Midfield View""; ""for football games, these seats are located behind the visitor sideline""; ""For football games, desirable view from near midfield"". No baseball-specific placement sentence and no ""Where These Seats Are Located"" paragraph.",9,toward third base / left field,1-26,26,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 26.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 129, with seat numbers counting up toward the edge facing section 131. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows 23 & Above - Covered""; ""Rows 23 and above are under cover"".","HIGH - zone, rows, location and seat direction stated by the source"
131,Field Level (103–136),Field Level Outfield,"""For football games, these seats are located behind the visitor sideline""; ""For football games, desirable view from near midfield"".",10,toward third base / left field,1-23,23,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 23.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 130, with seat numbers counting up toward the edge facing section 132. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.","""Row 1 has 2 seats labeled 1-2""; ""Row 2 has 4 seats labeled 1-4""; ""Row 3 has 6 seats labeled 1-6""; ""Row 4 has 9 seats labeled 1-9""; ""Rows 5-6 have 15 seats labeled 1-15""; ""Rows 7-8 have 16 seats labeled 1-16""; ""Rows 9-10 have 17 seats labeled 1-17""; ""Rows 11-13 have 18 seats labeled 1-18""; ""Rows 14-15 have 19 seats labeled 1-19""; ""Rows 16-17 have 20 seats labeled 1-20""; ""Rows 18-20 have 21 seats labeled 1-21""; ""Rows 21-22 have 22 seats labeled 1-22""; ""Row 23 has 23 seats labeled 1-23"".","""Midfield View""; ""Rows 19 & Above - Covered""; ""Rows 19 and above are under cover"". every row starts at seat 1, widening monotonically from 2 seats in Row 1 to 23 seats in Row 23, consistent with a wedge section.","HIGH - zone, rows, location and seat direction stated by the source"
132,Field Level (103–136),Field Level Outfield,"""for football games, these seats are located behind the visitor sideline"". No baseball-specific placement sentence and no ""Where These Seats Are Located"" paragraph.",11,toward third base / left field,1-18,18,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 18.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 131, with seat numbers counting up toward the edge facing section 133. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.","""Rows 1-2 have 11 seats labeled 7-17""; ""Row 3 has 17 seats labeled 1-17""; ""Rows 4-6 have 18 seats labeled 1-18""; ""Rows 7-8 have 19 seats labeled 1-19""; ""Rows 9-10 have 20 seats labeled 1-20""; ""Rows 11-13 have 21 seats labeled 1-21""; ""Rows 14-15 have 22 seats labeled 1-22""; ""Row 16 has 23 seats labeled 1-23"". Counts for Rows 17-18 are not stated.","""Some fans have complained about the foul poles in Sections 107 and 132"", and a fan review of this section reads simply ""Blocked by foul pole"". The page does not say which end seat 7 is on. ""Rows 15 & Above - Covered""; ""Rows 15 and above are under cover"".","HIGH - zone, rows, location and seat direction stated by the source"
133,Field Level (103–136),Field Level Outfield,"No sentence placing Section 133 in the ballpark for baseball is printed on the page beyond its zone name, ""Field Level Outfield (Baseball)"". The only explicit placement line is for another sport: ""For football games, these seats are located behind the visitor sideline"".",12,toward third base / left field,1-18,18,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 18.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 132, with seat numbers counting up toward the edge facing section 134. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.","""Row 1 has 13 seats labeled 1-13""; ""Rows 2-4 have 14 seats labeled 1-14""; ""Rows 5-6 have 15 seats labeled 1-15""; ""Rows 7-8 have 16 seats labeled 1-16""; ""Rows 9-11 have 17 seats labeled 1-17""; ""Rows 12-13 have 18 seats labeled 1-18""; ""Rows 14-16 have 19 seats labeled 1-19"". No seat counts are printed for Rows 17-18.","""Rows 15 & Above - Covered""; ""Rows 1-18"". ""For football games, these seats are located behind the visitor sideline""; ""Rows 15 and above are under cover""; ""See all shaded and covered seating"". ""Amazing Outfield Seats With a Short Wall - These could be some of the best outfield seats I have ever sat in for a baseball game.""; ""The view was great! The seats are on the sunny side of the stadium, so remember your sunscreen!"" and ""feel incredibly close to the field thanks to the shorter outfield wall"". Note the seats-per-row table stops at Row 16 while the row range runs to 18.","HIGH - zone, rows, location and seat direction stated by the source"
