section,level,zone,location_in_stadium,sections_from_home_plate,direction_from_home_plate,rows_in_section,entrance_row,aisle_and_walkway_locations,seat_numbering,seats_per_row,notes,confidence
117,Field Level (100s),Field Level Down the Line,"Zone review ( generic to the zone, does not name a base line for 117 itself): ""Sitting down the lines offers a more affordable option for staying on the field level and close to the action.""",8,toward first base / right field,"1-25, 1D, 27-44, DR",44,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 44.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 115, with seat numbers counting up toward the edge facing section 119. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows in Section 117 are labeled 1-25, 1D, 27-44, DR""; ""There is a walkway betweeen Rows 1D and 27""; ""An entrance to this section is located at Row 44"". ""Top Pick for Kids and FamilyRows 32-44""; ""Rows 32 & Above - Covered""; ""Rows 1-25, 1D, 27-44, DR"". ""For baseball games, we recommend rows 32-44 for kids and family""; ""Rows 32 and above are under cover"". ""AMAZING SEATS"" (Sec 117 / Row 5) — title only, no body text rendered. The Section 123 Q&A on the same site names 117 as a nearby shade option : ""You can find good shade in nearby Sections 117, 119, and 121 for a mid day (1:10) start in September"" and ""The last two rows in Sections 117, 119 and 121 (Rows 43-44) will be your best options for staying in the shade for most of the game when sitting near Section 123.""","HIGH - zone, rows, location and seat direction stated by the source"
118,Field Level (100s),Field Level Down the Line,"This is the closest parking lot to Section 118, allowing for an easy in and out experience."" Q&A image caption : ""The official Petco Park handicapped parking lot is near Section 118"". Zone review ( generic): ""Sitting down the lines offers a more affordable option for staying on the field level and close to the action.",8,toward third base / left field,"2-25, 27-46, DR",46,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 46.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 116, with seat numbers counting up toward the edge facing section 120. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows in Section 118 are labeled 2-25, 27-46, DR""; ""There is a walkway betweeen Rows 25 and 27""; ""An entrance to this section is located at Row 46"". ""Rows 32 & Above - Covered""; ""Rows 2-25, 27-46, DR"". ""Rows 32 and above are under cover"". ""WORST SEAT OF MY LIFE DO NOT BUY — Giant beam blocking home plate."" (Sec 118 / Row 46). Other Fan Review : ""Great aisle seat with full view — Could see both scoreboards and got some shade without getting obstructed. Just on the edge of overhang."" (Sec 118 / Row 31). Seating and Ticket Q&A, question ""What is the closest handicap parking to Section FR 118 at Petco?"", answer ""All official parking lots at Petco Park accommodate guests with disabilities. Additionally, the Padres offer a parking garage for guests with disabilities and special needs on the west side of the stadium at 6th and K Parkade.""","HIGH - zone, rows, location and seat direction stated by the source"
119,Field Level (100s),Field Level Down the Line,"Fan review title : ""Right Field Seat"" (Sec 119 / Row 35). Zone review ( generic): ""Sitting down the lines offers a more affordable option for staying on the field level and close to the action.""",9,toward first base / right field,"6-24, 27-44, DR",44,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 44.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 117, with seat numbers counting up toward the edge facing section 121. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows in Section 119 are labeled 6-24, 27-44, DR""; ""There is a walkway betweeen Rows 24 and 27""; ""An entrance to this section is located at Row 44"". ""Rows 32 & Above - Covered""; ""Rows 6-24, 27-44, DR"". ""Rows 32 and above are under cover"". Fan Review : ""Right Field Seat — This seat was pretty good. Your in the shade most of the time which is nice if its hot and you can see the entire field. You can see the players pretty clearly, the problem is its not good for taking pictures and its in the middle of a row but its very close to the bathroom."" (Sec 119 / Row 35) — the title places 119 on the right-field side, consistent with discovery (119 is ODD = first base / right field). The Section 123 Q&A on the same site names 119 as a nearby shade option : ""You can find good shade in nearby Sections 117, 119, and 121 for a mid day (1:10) start in September"" and ""The last two rows in Sections 117, 119 and 121 (Rows 43-44) will be your best options for staying in the shade for most of the game when sitting near Section 123.""","HIGH - zone, rows, location and seat direction stated by the source"
120,Field Level (100s),Field Level Down the Line,"Zone review ( generic to the zone, does not name a base line for 120 itself): ""Sitting down the lines offers a more affordable option for staying on the field level and close to the action.""",9,toward third base / left field,"3-25, 27-46, DR",46,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 46.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 118, with seat numbers counting up toward the edge facing section 122. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows in Section 120 are labeled 3-25, 27-46, DR""; ""There is a walkway betweeen Rows 25 and 27""; ""An entrance to this section is located at Row 46"". ""Top Pick for Great Views of the FieldRows 1-20""; ""Rows 32 & Above - Covered""; ""Rows 3-25, 27-46, DR"". ""For baseball games, we recommend rows 1-20 for great views of the field""; ""Rows 32 and above are under cover"". The Section 123 Q&A on the same site names 120 in a third-base shade range : ""Rows 36 and higher in even numbered Sections 114-120 will have very good shade throughout the day and are a good option for staying out of the sun.""","HIGH - zone, rows, location and seat direction stated by the source"
121,Field Level (100s),Field Level Down the Line,"Zone review ( generic to the zone, does not name a base line for 121 itself): ""Sitting down the lines offers a more affordable option for staying on the field level and close to the action.""",10,toward first base / right field,"9-25, 27-44, DR",44,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 44.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 119, with seat numbers counting up toward the edge facing section 123. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows in Section 121 are labeled 9-25, 27-44, DR""; ""There is a walkway betweeen Rows 25 and 27""; ""An entrance to this section is located at Row 44"". ""Rows 32 & Above - Covered""; ""Rows 9-25, 27-44, DR"". ""Rows 32 and above are under cover"". The Section 123 Q&A on the same site names 121 as a nearby shade option : ""You can find good shade in nearby Sections 117, 119, and 121 for a mid day (1:10) start in September, just be sure to avoid the Field Reserved portion of the section (Rows 25 and lower), and opt for the higher seating rows in the Field Pavilion portion of the section (Rows 27 and higher)"" and ""The last two rows in Sections 117, 119 and 121 (Rows 43-44) will be your best options for staying in the shade for most of the game when sitting near Section 123.""","HIGH - zone, rows, location and seat direction stated by the source"
122,Field Level (100s),Field Level Down the Line,"Zone review ( generic to the zone, does not name a base line for 122 itself): ""Sitting down the lines offers a more affordable option for staying on the field level and close to the action.""",10,toward third base / left field,"2-25, 27-44, DR",44,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 44.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 120, with seat numbers counting up toward the edge facing section 124. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows in Section 122 are labeled 2-25, 27-44, DR""; ""There is a walkway betweeen Rows 25 and 27""; ""An entrance to this section is located at Row 44"". ""Top Pick for Great Views of the FieldRows 1-20""; ""Rows 32 & Above - Covered""; ""Rows 2-25, 27-44, DR"". ""For baseball games, we recommend rows 1-20 for great views of the field""; ""Rows 32 and above are under cover"". OBSTRUCTION (CONCERT ONLY) — Fan Review : ""view of stage blocked — They built a handicap area platform adjacent to these seats that blocked the view of the stage. The platform is at a higher elevation than our seats. The seats are also angled toward home plate, which is not the direction of the stage or scoreboard screen. They should not sell these blocked view seats for outfield stage concerts.""","HIGH - zone, rows, location and seat direction stated by the source"
123,Field Level (100s),Field Level Down the Line,"Q&A image caption : ""Seats down the first base line might start in the shade, but will see more sun as the day progresses (photo taken from Section 123)"". Q&A image alt text : ""Sun on the first base side at Petco Park"". Zone review ( generic): ""Sitting down the lines offers a more affordable option for staying on the field level and close to the action.""",11,toward first base / right field,"18-25, 27-44",44,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 44.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 121, with seat numbers counting up toward the edge facing section 125. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.","24 (Row 31 and 'most FP123 rows'): ""There are 24 seats in Row 31 of Section FP123 at Petco Park."" / ""There are 24 seats in most FP123 rows, including Row 31""","Seating and Ticket Q&A, question ""How are the seats numbered in Row 31 of Section FP123 at Petco Park?"", answer ""There are 24 seats in Row 31 of Section FP123 at Petco Park. As you look toward the field, seat 1 is on your left."" (marked ""Verified Feb 2026"", accompanied by a seating-layout diagram image titled ""Petco Park Section 123"" at https://www.rateyourseats.com/assets/images/questions/petco-park-section-123-seating-layout.jpg). *** THIS IS THE PARK-WIDE TIEBREAKER CANDIDATE: Section 123 is ODD = first base / right field half, the exact half where discovery records the unresolved conflict. Both readings recorded ; neither adopted. ""Rows in Section 123 are labeled 18-25, 27-44""; ""There is a walkway betweeen Rows 25 and 27""; ""An entrance to this section is located at Row 44"".","HIGH - zone, rows, location and seat direction stated by the source"
124,Field Level (100s),Field Level Down the Line,"Zone review ( generic to the zone, does not name a base line for 124 itself): ""Sitting down the lines offers a more affordable option for staying on the field level and close to the action.""",11,toward third base / left field,"14-25, 27-34, 37-39",39,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 39.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 122, with seat numbers counting up toward the edge facing section 126. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows in Section 124 are labeled 14-25, 27-34, 37-39""; ""There is a walkway betweeen Rows 25 and 27""; ""There is a walkway betweeen Rows 34 and 37""; ""An entrance to this section is located at Row 39"". This is the only section in the batch with TWO walkways. ""Rows 32 & Above - Covered""; ""Rows 14-25, 27-34, 37-39"". ""Rows 32 and above are under cover"". Fan Reviews : ""Boston Red Sox at San Diego Padres - Aug 10, 2025 — Great view and in the shade!"" (Sec 124 / Row 29); ""San Francisco Giants at San Diego Padres - Aug 18, 2025 — Best seats for the price!"" (Sec 124 / Row 29); ""Philadelphia Phillies at San Diego Padres - Jul 12, 2025 — Shaded, good view."" (Sec 124 / Row 33). Discovery (from Petco Park Insider, not from this page) records ""Section 124 is in the corner near the foul pole, next to Pacifico Porch"" — the RateYourSeats page itself states no such thing.","HIGH - zone, rows, location and seat direction stated by the source"
125,Field Level (100s),Field Level Down the Line,"Zone review ( generic to the zone, does not name a base line for 125 itself): ""Sitting down the lines offers a more affordable option for staying on the field level and close to the action.""",12,toward first base / right field,"18-25, 27-44",44,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 44.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 123, with seat numbers counting up toward the edge facing section 127. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows in Section 125 are labeled 18-25, 27-44""; ""There is a walkway betweeen Rows 25 and 27""; ""An entrance to this section is located at Row 44"". ""Rows 18-25, 27-44"" — this is the ONLY insight on the page; there is no covered-rows insight for 125 even though its immediate neighbours 123 and 127 have none either.","HIGH - zone, rows, location and seat direction stated by the source"
126,Field Level (100s),Lower Level Outfield,"Zone review : ""Head to even numbered sections 126-134 in left field just after gates open and you might be able to grab one during batting practice."" and ""The left field side has a number of other advantages, including being right next to the bullpens near Section 134, and good overhead coverage and protection from the sun in rows 6 and higher.""",12,toward third base / left field,"A-B, 1-11",11,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 11.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 124, with seat numbers counting up toward the edge facing section 128. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows in Section 126 are labeled A-B, 1-11""; ""An entrance to this section is located at Row 11"". NOTE THE LETTERED ROWS A-B SITTING IN FRONT OF NUMBERED ROW 1. ""Rows 6 & Above - Covered""; ""Rows A-B, 1-11"". ""Rows 6 and above are under cover"". ""The one downfall however is the near impossible views of the main videoboard."" Also from the zone review : ""Lower Level Outfield sections are the best baseball seats for catching a home run ball at Petco Park."" and ""If you can handle the sun on the right field side (also known as the Right Field Lower Box and Right Field Lower Reserved) these seats will be very close to the many fun amenities located in the right field corner which include the USS Midway Museum, Fan Photos, Power Alley, Batting Cage, and Pitching Cage.""","HIGH - zone, rows, location and seat direction stated by the source"
127,Field Level (100s),Field Level Down the Line,"Zone review ( generic to the zone, does not name a base line for 127 itself): ""Sitting down the lines offers a more affordable option for staying on the field level and close to the action.""",13,toward first base / right field,"18-24, 27-44",44,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 44.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 125, with seat numbers counting up toward the edge facing section 129. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows in Section 127 are labeled 18-24, 27-44""; ""There is a walkway betweeen Rows 24 and 27""; ""An entrance to this section is located at Row 44"". ""Rows 18-24, 27-44"" — this is the ONLY insight on the page; no covered-rows insight. Fan Feedback : ""No service but super fun."" (Sec 127 • Baseball, no row given).","HIGH - zone, rows, location and seat direction stated by the source"
128,Field Level (100s),Lower Level Outfield,"Head to even numbered sections 126-134 in left field just after gates open and you might be able to grab one during batting practice. The left field side has a number of other advantages, including being right next to the bullpens near Section 134, and good overhead coverage and protection from the sun in rows 6 and higher.",13,toward third base / left field,"A-B, 1-11, BRS",BRS,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row BRS.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 126, with seat numbers counting up toward the edge facing section 130. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows in Section 128 are labeled A-B, 1-11, BRS"" / ""An entrance to this section is located at Row BRS"". NOTE the lettered rows A-B in FRONT of numbered row 1 and the row label 'BRS' at the back. ""Top Pick for Kids and FamilyRows 6"", ""Top Pick for Great Views of the FieldRows 1-6"", ""Rows 6 & Above - Covered"", ""Rows A-B, 1-11, BRS"". ""For baseball games, we recommend rows 6 for kids and family"", ""For baseball games, we recommend rows 1-6 for great views of the field"", ""Rows 6 and above are under cover"". The placement quote in 'location' is the zone-level RYS Expert Review ""Lower Level Outfield (Baseball)"", which is printed identically on many Petco lower-outfield section pages; the page itself carries no section-specific location sentence for 128.","HIGH - zone, rows, location and seat direction stated by the source"
129,Field Level (100s),Lower Level Outfield,"If you can handle the sun on the right field side (also known as the Right Field Lower Box and Right Field Lower Reserved) these seats will be very close to the many fun amenities located in the right field corner which include the USS Midway Museum, Fan Photos, Power Alley, Batting Cage, and Pitching Cage.",14,toward first base / right field,"1-6, 7-25",6,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 6.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 127, with seat numbers counting up toward the edge facing section 131. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows in Section 129 are labeled 1-6, 7-25"" / ""There is a walkway betweeen Rows 6 and 7"" / ""An entrance to this section is located at Row 6"". ""Rows 21 & Above - Covered"", ""Rows 1-6, 7-25"". ""Rows 21 and above are under cover"". AND the right-field sentence quoted in 'location'. The review is printed identically on left-field and right-field pages and never names section 129 specifically. Discovery's parity rule (odd = first base / right field) would put 129 in right field; the page itself does not state the side of 129. Fan Feedback : ""Obstructed view of home plate. - Sat in plenty of different seats at Petco and these are the worst by far. Miserable."" (Sec 129 / Row 17 - Baseball).","HIGH - zone, rows, location and seat direction stated by the source"
130,Field Level (100s),Lower Level Outfield,"Head to even numbered sections 126-134 in left field just after gates open and you might be able to grab one during batting practice. The left field side has a number of other advantages, including being right next to the bullpens near Section 134, and good overhead coverage and protection from the sun in rows 6 and higher.",14,toward third base / left field,"A-B, 1-7, BRS",BRS,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row BRS.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 128, with seat numbers counting up toward the edge facing section 132. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows in Section 130 are labeled A-B, 1-7, BRS"" / ""An entrance to this section is located at Row BRS"". NOTE lettered rows A-B in front of row 1 and row label 'BRS' at the back. ""Top Pick for Outstanding ConvenienceRows 7-11"", ""Top Pick for Kids and FamilyRows 6"", ""Top Pick for Visiting Team Fans"", ""Top Pick for Great Views of the FieldRows 1-6"", ""Rows 6 & Above - Covered"", ""Rows A-B, 1-7, BRS"", ""Behind/Side Stage (most shows)"". Other ""For baseball games, we recommend rows 6 for kids and family"", ""For baseball games, we recommend these seats for visiting team fans"", ""For baseball games, we recommend rows 1-6 for great views of the field"", ""Rows 6 and above are under cover"". ""130 is behind the stage or to the side of the stage for most concerts.""","HIGH - zone, rows, location and seat direction stated by the source"
131,Field Level (100s),Lower Level Outfield,"If you can handle the sun on the right field side (also known as the Right Field Lower Box and Right Field Lower Reserved) these seats will be very close to the many fun amenities located in the right field corner which include the USS Midway Museum, Fan Photos, Power Alley, Batting Cage, and Pitching Cage.",15,toward first base / right field,"1-5, 7-25",5,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 5.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 129, with seat numbers counting up toward the edge facing section 133. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows in Section 131 are labeled 1-5, 7-25"" / ""There is a walkway betweeen Rows 5 and 7"" / ""An entrance to this section is located at Row 5"". NOTE there is no Row 6. ""Rows 21 & Above - Covered"", ""Rows 1-5, 7-25"". ""Rows 21 and above are under cover"". Discovery's parity rule (odd = first base / right field) would put 131 in right field; the page does not state it. Fan Feedback : ""Great View - Seats are 3 rows from the field. Well worth the price. Great view!"" (Sec 131 / Row 3 - Baseball). A second 5-star review (Sec 131 / Row 1) carries no text.","HIGH - zone, rows, location and seat direction stated by the source"
132,Field Level (100s),Lower Level Outfield,"Head to even numbered sections 126-134 in left field just after gates open and you might be able to grab one during batting practice. The left field side has a number of other advantages, including being right next to the bullpens near Section 134, and good overhead coverage and protection from the sun in rows 6 and higher.",15,toward third base / left field,"A-B, 1-11",11,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 11.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 130, with seat numbers counting up toward the edge facing section 134. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows in Section 132 are labeled A-B, 1-11"" / ""An entrance to this section is located at Row 11"". NOTE lettered rows A-B in front of numbered row 1. ""Top Pick for Outstanding ConvenienceRows 7-11"", ""Top Pick for Kids and FamilyRows 6"", ""Top Pick for Visiting Team Fans"", ""Rows 6 & Above - Covered"", ""Rows A-B, 1-11"", ""Behind/Side Stage (most shows)"". ""For baseball games, we recommend rows 7-11 for outstanding convenience"", ""For baseball games, we recommend rows 6 for kids and family"", ""For baseball games, we recommend these seats for visiting team fans"", ""Rows 6 and above are under cover"". ""132 is behind the stage or to the side of the stage for most concerts. This may restrict or limit your view of the performance."" - concert only.","HIGH - zone, rows, location and seat direction stated by the source"
133,Field Level (100s),Lower Level Outfield,"If you can handle the sun on the right field side (also known as the Right Field Lower Box and Right Field Lower Reserved) these seats will be very close to the many fun amenities located in the right field corner which include the USS Midway Museum, Fan Photos, Power Alley, Batting Cage, and Pitching Cage.",16,toward first base / right field,"1-5, 7-25",5,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 5.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 131, with seat numbers counting up toward the edge facing section 135. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows in Section 133 are labeled 1-5, 7-25"" / ""There is a walkway betweeen Rows 5 and 7"" / ""An entrance to this section is located at Row 5"". NOTE there is no Row 6. ""Rows 21 & Above - Covered"", ""Rows 1-5, 7-25"", ""Behind/Side Stage (most shows)"". ""For football games, these seats are located behind the visitor sideline"", ""Rows 21 and above are under cover"" - the football note is FOOTBALL-ONLY and is not a baseball placement. ""133 is behind the stage or to the side of the stage for most concerts. This may restrict or limit your view of the performance."" Discovery's parity rule (odd = first base / right field) would put 133 in right field; the page does not state it. one 5-star review (Sec 133 / Row 5 - Baseball, San Francisco Giants at San Diego Padres - Sep 7, 2024) with no review text.","HIGH - zone, rows, location and seat direction stated by the source"
134,Field Level (100s),Lower Level Outfield,"Head to even numbered sections 126-134 in left field just after gates open and you might be able to grab one during batting practice. The left field side has a number of other advantages, including being right next to the bullpens near Section 134, and good overhead coverage and protection from the sun in rows 6 and higher.",16,toward third base / left field,1-10,10,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 10.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 132, with seat numbers counting up toward the far edge of the section, with no further section beyond it on that side. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows in Section 134 are labeled 1-10"" / ""An entrance to this section is located at Row 10"". ""Top Pick for Kids and FamilyRows 6"", ""Top Pick for Visiting Team Fans"", ""Rows 6 & Above - Covered"", ""Rows 1-10"", ""Behind/Side Stage (most shows)"". ""For baseball games, we recommend rows 6 for kids and family"", ""For baseball games, we recommend these seats for visiting team fans"", ""Rows 6 and above are under cover"". ""134 is behind the stage or to the side of the stage for most concerts. This may restrict or limit your view of the performance."" Fan Feedback : ""For the price we loved this section! - End of the row and section, right against the fence to the bullpen. Great view of outfield and a TV right above the row.""","HIGH - zone, rows, location and seat direction stated by the source"
135,Field Level (100s),Lower Level Outfield,"If you can handle the sun on the right field side (also known as the Right Field Lower Box and Right Field Lower Reserved) these seats will be very close to the many fun amenities located in the right field corner which include the USS Midway Museum, Fan Photos, Power Alley, Batting Cage, and Pitching Cage.",17,toward first base / right field,"1-5, 7-25",5,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 5.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 133, with seat numbers counting up toward the edge facing section 137. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows in Section 135 are labeled 1-5, 7-25"" / ""There is a walkway betweeen Rows 5 and 7"" / ""An entrance to this section is located at Row 5"". NOTE there is no Row 6. ""Top Pick for Outstanding ConvenienceRows 1-5"", ""Midfield View"", ""Rows 21 & Above - Covered"", ""Rows 1-5, 7-25"", ""Behind/Side Stage (most shows)"". ""For football games, these seats are located behind the visitor sideline"", ""For baseball games, we recommend rows 1-5 for outstanding convenience"", ""For football games, desirable view from near midfield"", ""Rows 21 and above are under cover"". The 'Midfield View' insight and the two football notes are FOOTBALL-ONLY and are NOT baseball placements. ""135 is behind the stage or to the side of the stage for most concerts.""","HIGH - zone, rows, location and seat direction stated by the source"
137,Field Level (100s),Lower Level Outfield,"If you can handle the sun on the right field side (also known as the Right Field Lower Box and Right Field Lower Reserved) these seats will be very close to the many fun amenities located in the right field corner which include the USS Midway Museum, Fan Photos, Power Alley, Batting Cage, and Pitching Cage.",18,toward first base / right field,"1-6, 7-25",6,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 6.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 135, with seat numbers counting up toward the far edge of the section, with no further section beyond it on that side. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows in Section 137 are labeled 1-6, 7-25"" / ""There is a walkway betweeen Rows 6 and 7"" / ""An entrance to this section is located at Row 6"". ""Midfield View"", ""Rows 21 & Above - Covered"", ""Rows 1-6, 7-25"", ""Behind/Side Stage (most shows)"". ""For football games, these seats are located behind the visitor sideline"", ""For football games, desirable view from near midfield"", ""Rows 21 and above are under cover"". The 'Midfield View' insight and both football notes are FOOTBALL-ONLY and are NOT baseball placements. ""137 is behind the stage or to the side of the stage for most concerts. This may restrict or limit your view of the performance."" Discovery's parity rule (odd = first base / right field, 137 outermost with no section 136) would put 137 in right field; the page does not state it.","HIGH - zone, rows, location and seat direction stated by the source"
201,Toyota Terrace and Upper Box Outfield (200s),Toyota Terrace,"Terrace VIP"" / ""Sections 201-204"" / ""Located directly behind home plate"" / ""In-seat wait service during Padres games",0,behind home plate,"1-8, 10",10,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 10.","Facing the field, seat 1 is on your left. That puts seat 1 on the far edge of the section, with no further section beyond it on that side, with seat numbers counting up toward the edge facing section 203. This section is behind home plate, so seat 1 is on its third-base side.",not published,"""Rows in Section 201 are labeled 1-8, 10"" / ""There is a walkway betweeen Rows 8 and 10"" / ""An entrance to this section is located at Row 10"". NOTE there is no Row 9. ""Home Plate View"", ""Rows 1-8, 10"". ""For baseball games, desirable view from behind home plate"". Zone-level RYS Expert Review ""Toyota Terrace"" (2026 Review) extracts: ""200-Level Seating: Located on the Toyota Terrace Level (sections 201-224) at Petco Park."", ""Comfortable Seating: All seats on this level are padded for added comfort."", ""Smaller Sections: Each section has 15 rows or fewer, making it easy to access the concourse."", ""On the seating chart:"" / ""Odd-numbered sections run along the first base side"" / ""Even-numbered sections run along the third base side"", and ""Sections 201 and 203 have little to no overhead coverage, making them more exposed during sunny afternoon games.""","HIGH - zone, rows, location and seat direction stated by the source"
202,Toyota Terrace and Upper Box Outfield (200s),Toyota Terrace,"Terrace VIP"" / ""Sections 201-204"" / ""Located directly behind home plate"" / ""In-seat wait service during Padres games",0,behind home plate,1-9,9,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 9.","Facing the field, seat 1 is on your right. That puts seat 1 on the far edge of the section, with no further section beyond it on that side, with seat numbers counting up toward the edge facing section 204. This section is behind home plate, so seat 1 is on its first-base side.",not published,"""Rows in Section 202 are labeled 1-9"" / ""An entrance to this section is located at Row 9"". ""Home Plate View"", ""Afternoon Shade in Select Rows"", ""Rows 1-9"". ""For baseball games, desirable view from behind home plate"", ""Rows 5 and above are shaded during most day games"". Zone-level RYS Expert Review ""Toyota Terrace"" (2026 Review) states ""Odd-numbered sections run along the first base side"" / ""Even-numbered sections run along the third base side"" and ""The third base side (even-numbered sections) generally receives shade earlier during day games."" and ""Fans looking for the most overhead coverage should consider higher rows in sections 204 through 216, which sit closer to the overhang.""","HIGH - zone, rows, location and seat direction stated by the source"
