section,level,zone,location_in_stadium,sections_from_home_plate,direction_from_home_plate,rows_in_section,entrance_row,aisle_and_walkway_locations,seat_numbering,seats_per_row,notes,confidence
39,"Field Level (even) and Terrace Level (odd), 1–98",not named by the source,"""Odd-Numbered Lower Level Sections: Terrace Level seats are the odd-numbered sections on the lower level of Camden Yards."" ""On the Orioles seating chart, Terrace Level sections are the odd-numbered sections on the lower seating bowl."" Position implied only by ""Home Plate View"" / ""Desirable view from behind home plate"".",0,behind home plate,1-6,1,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 1.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 37, with seat numbers counting up toward the edge facing section 43. This section is behind home plate, so seat 1 is on its first-base side.",not published,"""Top Pick for Outstanding Convenience Rows 1-5""; ""Home Plate View""; ""Shaded For Day Games""; ""Rows 1-6"". ""Rows 1-5 are recommended for outstanding convenience""; ""Desirable view from behind home plate""; ""All seats in this section are shaded during most day games"". Same 33-39 shade tension noted for 33/35/37.","MEDIUM - rows confirmed, ticket zone not named by the source"
40,"Field Level (even) and Terrace Level (odd), 1–98",not named by the source,"""Field Level sections include even-numbered sections below 100 (e.g., 20, 40, etc.)""; ""Field Boxes (Sections 16–58) These sections are located around the infield"".",0,toward third base / left field,"1-29, EAL",EAL,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row EAL.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 38, with seat numbers counting up toward the edge facing section 42. This section is behind home plate, so seat 1 is on its first-base side.",not published,"""Top Pick for Great Views of the Field Rows 20-29""; ""Home Plate View""; ""Rows 1-29, EAL"". ""Rows 20-29 are recommended for great views of the field""; ""Desirable view from behind home plate"". ""Awesome seats for a great price!"" (Sec 40 / Row 25, Jul 13, 2024); ""Awesome seats."" (Sec 40 / Row 25, Jul 13, 2024). No ticket-identifier variance mentioned.","MEDIUM - rows confirmed, ticket zone not named by the source"
42,"Field Level (even) and Terrace Level (odd), 1–98",not named by the source,not stated by the source,1,toward third base / left field,"1-29, EAL",EAL,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row EAL.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 40, with seat numbers counting up toward the edge facing section 44. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Top Pick for Great Views of the Field Rows 20-29""; ""Home Plate View""; ""Rows 1-29, EAL"". ""Rows 20-29 are recommended for great views of the field""; ""Desirable view from behind home plate"". the page serves primarily generic Field Level zone content; only the row/entrance/insight data is section-specific.","MEDIUM - rows confirmed, ticket zone not named by the source"
43,"Field Level (even) and Terrace Level (odd), 1–98",not named by the source,"""Odd-Numbered Lower Level Sections: Terrace Level seats are the odd-numbered sections on the lower level of Camden Yards."" ""On the Orioles seating chart, Terrace Level sections are the odd-numbered sections on the lower seating bowl."" Position implied only by ""Home Plate View"" / ""Desirable view from behind home plate""; a fan independently says it is ""Fairly close to home plate"".",1,toward third base / left field,1-13,1,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 1.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 39, with seat numbers counting up toward the edge facing section 45. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Home Plate View""; ""Shaded For Day Games""; ""Rows 1-13"". ""Desirable view from behind home plate""; ""All seats in this section are shaded during most day games"". ""Fairly close to home plate, but due to the overhang from the deck above us, it was like watching the game through a tunnel. Couldn't see the scoreboard, or fly balls."" Note also that 43 has 13 rows, unlike the six-row 33-39 block.","MEDIUM - rows confirmed, ticket zone not named by the source"
44,"Field Level (even) and Terrace Level (odd), 1–98",not named by the source,"""Field Level seating at Oriole Park at Camden Yards includes the lower bowl sections closest to the field."" ""Field Boxes (Sections 16–58) These sections are located around the infield"".",2,toward third base / left field,"1-29, EAL",EAL,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row EAL.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 42, with seat numbers counting up toward the edge facing section 46. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Top Pick for Great Views of the Field Rows 20-29""; ""Rows 1-29, EAL"". ""Rows 20-29 are recommended for great views of the field"". Section 44 is NOT tagged ""Home Plate View"" — the home-plate tag block in this batch runs 31-43 and stops before 44, which is a useful boundary marker for where the behind-the-plate arc ends on the third-base side.","MEDIUM - rows confirmed, ticket zone not named by the source"
45,"Field Level (even) and Terrace Level (odd), 1–98",not named by the source,not stated by the source,2,toward third base / left field,1-13,1,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 1.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 43, with seat numbers counting up toward the edge facing section 47. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows 2 & Above - Covered""; ""Rows 1-13"". ""Rows 2 and above are under cover"". Fan review, Section 45 Row 12 ""Not a great view... top structure blocks view and flyballs"" - an obstruction/overhang complaint from a fan, not a site-published obstruction line.","MEDIUM - rows confirmed, ticket zone not named by the source"
46,"Field Level (even) and Terrace Level (odd), 1–98",not named by the source,"""Field Level seats are ideal for fans who want to sit as close to the field as possible at Camden Yards"".",3,toward third base / left field,"1-27, EAL",EAL,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row EAL.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 44, with seat numbers counting up toward the edge facing section 48. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows 1-27, EAL"". Fan review, Sec 46 / Row 10 ""Great view of infield, felt like you were part of the action."" (5 stars) - the only locational hint on the page, and it comes from a fan, not the site.","MEDIUM - rows confirmed, ticket zone not named by the source"
47,"Field Level (even) and Terrace Level (odd), 1–98",not named by the source,"The only locating statement is inside a Q&A answer ""This section is located between the Red Sox (visitor) dugout and home plate, and row 10 is roughly 40 rows from the field."" Note the answer names the visiting club as the Red Sox, i.e. it was written for one specific opponent. ""Terrace Level seats are the odd-numbered sections on the lower level of Camden Yards""; ""The first row sits 25-30 rows behind the field"".",3,toward third base / left field,1-13,1,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 1.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 45, with seat numbers counting up toward the edge facing section 49. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows 2 & Above - Covered""; ""Rows 1-13"". ""Rows 2 and above are under cover"". Full Q&A - Question: ""Is the view from Row 10 of Section 47 at Camden Yards good?"" ""Row 10 of Section 47 will provide an excellent view of the game. This section is located between the Red Sox (visitor) dugout and home plate, and row 10 is roughly 40 rows from the field. This combination of home plate view and elevation offers quality and comfortable sitelines. These seats are also covered by the 200 level overhang so you will be dry in the event or rain. Fortunately, in row 10 the overhang does not obstruct the view like it does it some higher rows."" .","MEDIUM - rows confirmed, ticket zone not named by the source"
48,"Field Level (even) and Terrace Level (odd), 1–98",not named by the source,"""These seats are located behind the visitor dugout"" (Seating Notes).",4,toward third base / left field,"1-24, EAL",EAL,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row EAL.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 46, with seat numbers counting up toward the edge facing section 50. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Top Pick for Visiting Team Fans Rows 1-10""; ""Rows 1-24, EAL"". ""These seats are located behind the visitor dugout""; ""Rows 1-10 are recommended for visiting team fans"". ""Row 1 is the first row behind the visitor's dugout in Section 48."" a five-star review dated June 15, 2025 from Section 48, Row 16.","MEDIUM - rows confirmed, ticket zone not named by the source"
49,"Field Level (even) and Terrace Level (odd), 1–98",not named by the source,"""Terrace Level sections are the odd-numbered sections on the lower seating bowl""; ""These seats sit behind the Field Level sections""; ""Elevated Lower Bowl Views: The first row sits 25-30 rows behind the field"". Additional ""Most sections sit under the Club Level overhang"".",4,toward third base / left field,1-13,1,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 1.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 47, with seat numbers counting up toward the edge facing section 53. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows 2 & Above - Covered""; ""Rows 1-13"". ""Rows 2 and above are under cover"". ""Most sections sit under the Club Level overhang"". Fan review quotes ""They were just under the overhang, so if it was raining we would have been covered""; ""We appreciated the shade and cool breeze as well"".","MEDIUM - rows confirmed, ticket zone not named by the source"
50,"Field Level (even) and Terrace Level (odd), 1–98",not named by the source,"""These seats are located behind the visitor dugout"" (Seating Notes).",5,toward third base / left field,"1-24, EAL",EAL,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row EAL.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 48, with seat numbers counting up toward the edge facing section 52. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Top Pick for Visiting Team Fans"" for ""Rows 1-10""; ""Rows 1-24, EAL"". ""These seats are located behind the visitor dugout""; ""Rows 1-10 are recommended for visiting team fans"". Fan review ""Row 1 is the first row behind the visitor's dugout in Section 50.""","MEDIUM - rows confirmed, ticket zone not named by the source"
52,"Field Level (even) and Terrace Level (odd), 1–98",not named by the source,"""These seats are located behind the visitor dugout"" (Seating Notes).",6,toward third base / left field,"1-24, EAL",EAL,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row EAL.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 50, with seat numbers counting up toward the edge facing section 54. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Top Pick for Visiting Team Fans - Rows 1-10""; ""Rows 1-24, EAL"". ""These seats are located behind the visitor dugout""; ""Rows 1-10 are recommended for visiting team fans"". ""Row 1 is the first row behind the visitor's dugout in Section 52."" ""Sec 52 / Row 15 Seats 6-7"" (five stars) and ""Sec 52 / Row 4"" - ""Awesome!"" (five stars).","MEDIUM - rows confirmed, ticket zone not named by the source"
53,"Field Level (even) and Terrace Level (odd), 1–98",not named by the source,"""Terrace Level sections are the odd-numbered sections on the lower seating bowl""; ""These seats sit behind the Field Level sections""; ""Elevated Lower Bowl Views: The first row sits 25-30 rows behind the field"".",5,toward third base / left field,1-13,1,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 1.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 49, with seat numbers counting up toward the edge facing section 55. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows 2 & Above - Covered""; ""Rows 1-13"". ""Rows 2 and above are under cover"". ""Can't see anything not hit on the ground... you can't see the ball fly from these seats because of the low ceiling from the section above you.""","MEDIUM - rows confirmed, ticket zone not named by the source"
54,"Field Level (even) and Terrace Level (odd), 1–98",not named by the source,"""Field Level seats are ideal for fans who want to sit as close to the field as possible at Camden Yards"".",7,toward third base / left field,"1-27, EAL"". Corroborated inside the Q&A: ""There are 27 rows in section 54""",EAL,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row EAL.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 52, with seat numbers counting up toward the edge facing section 56. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.","""each of them have 12 seats"" (Q&A, for all 27 rows of Section 54)","""Rows 1-27, EAL"".","MEDIUM - rows confirmed, ticket zone not named by the source"
55,"Field Level (even) and Terrace Level (odd), 1–98",not named by the source,"""Terrace Level sections are the odd-numbered sections on the lower seating bowl""; ""These seats sit behind the Field Level sections""; ""Elevated Lower Bowl Views: The first row sits 25-30 rows behind the field"".",6,toward third base / left field,1-13,1,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 1.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 53, with seat numbers counting up toward the edge facing section 59. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows 2 & Above - Covered""; ""Rows 1-13"". ""Rows 2 and above are under cover"". Fan review quotes ""Good view of field, felt close to infield""; ""the seats are undercover if it rains""; ""no one is behind you which is a plus""; ""Very comfortable and away from all of the weather elements"".","MEDIUM - rows confirmed, ticket zone not named by the source"
56,"Field Level (even) and Terrace Level (odd), 1–98",not named by the source,"""Field Level seats are ideal for fans who want to sit as close to the field as possible at Camden Yards"".",8,toward third base / left field,"1-29, EAL",EAL,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row EAL.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 54, with seat numbers counting up toward the edge facing section 58. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows 1-29, EAL"". ""Unfortunately none of the seats in Section 56 will be covered by the overhanging 200 level seating deck above."" Fan review, Row 29 ""These seats gave you a great view of the field, but kept us out of the direct sun. Lots of foul balls in the area, and close to the concourse."" the site says no seat in 56 is covered by the 200 level deck, while a Row 29 fan says the seats ""kept us out of the direct sun"".","MEDIUM - rows confirmed, ticket zone not named by the source"
58,"Field Level (even) and Terrace Level (odd), 1–98",not named by the source,"""Field Boxes (Sections 16-58) These sections are located around the infield."" That range statement includes 58 as its top end, so it is the closest thing to a location for this section.",9,toward third base / left field,"1-29, EAL",EAL,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row EAL.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 56, with seat numbers counting up toward the edge facing section 60. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows 1-29, EAL"". ""Field Boxes (Sections 16-58) These sections are located around the infield.""; ""Field Level seats are ideal for fans who want to sit as close to the field as possible at Camden Yards.""; ""Field Boxes feature padded chairs and offer some of the best sightlines in the stadium."" It implies even sections 60 and above (60, 62, 64, 66 in this batch) fall OUTSIDE the Field Box range and into whatever sub-zone follows, but the page does not name that sub-zone, so it stays","MEDIUM - rows confirmed, ticket zone not named by the source"
59,"Field Level (even) and Terrace Level (odd), 1–98",not named by the source,"""Nearly all Terrace Level seats are protected by the Club Level overhang.""",7,toward third base / left field,1-13,1,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 1.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 55, with seat numbers counting up toward the edge facing section 61. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows 1-5 are recommended for outstanding convenience""; ""Rows 2 and above are under cover""; ""Related Seating: Terrace Level"". Amenities text ""These seats were hand-selected for being close to a wide-range of amenities. They are within five rows of the concourse (fewer stairs) and there is a men's restroom, women's restroom and concessions near this section."" ""Nearly all Terrace Level seats are protected by the Club Level overhang.""","MEDIUM - rows confirmed, ticket zone not named by the source"
60,"Field Level (even) and Terrace Level (odd), 1–98",not named by the source,"""Field Level seats are ideal for fans who want to sit as close to the field as possible at Camden Yards"".",10,toward third base / left field,"1-27, EAL",EAL,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row EAL.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 58, with seat numbers counting up toward the edge facing section 62. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Top Pick for Outstanding Convenience"" and ""Rows 24"". ""Rows 24 are recommended for outstanding convenience"". the convenience-row value reads as a bare ""Rows 24"" where every comparable section prints a range (e.g. Section 59/61 ""Rows 1-5""); this may be a truncated range on the page or in extraction. Recorded exactly as read; the true range is UNKNOWN and should not be assumed.","MEDIUM - rows confirmed, ticket zone not named by the source"
61,"Field Level (even) and Terrace Level (odd), 1–98",not named by the source,"""Terrace Level sections are the odd-numbered sections on the lower seating bowl""; ""These seats sit behind the Field Level sections""; ""Elevated Lower Bowl Views: The first row sits 25-30 rows behind the field"".",8,toward third base / left field,1-13,1,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 1.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 59, with seat numbers counting up toward the edge facing section 65. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Top Pick for Outstanding Convenience - Rows 1-5""; ""Rows 2 & Above - Covered""; ""Rows 1-13"". ""Rows 1-5 are recommended for outstanding convenience""; ""Rows 2 and above are under cover"". Fan review ""First row under overhang so shaded during day games. Easy to access, concessions nearby, no view obstructions, great view"". NOTE the explicit fan statement of NO obstruction here, which stands against the overhang-obstruction complaints logged in this batch at Sections 45, 47 (higher rows) and 53 - the difference in every case is row depth.","MEDIUM - rows confirmed, ticket zone not named by the source"
62,"Field Level (even) and Terrace Level (odd), 1–98",not named by the source,"""Field Level seats are ideal for fans who want to sit as close to the field as possible at Camden Yards"". The page does not describe Section 62's position relative to bases, dugouts or field areas.",11,toward third base / left field,"1-27, EAL",EAL,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row EAL.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 60, with seat numbers counting up toward the edge facing section 64. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows 1-27, EAL"".","MEDIUM - rows confirmed, ticket zone not named by the source"
64,"Field Level (even) and Terrace Level (odd), 1–98",not named by the source,not stated by the source,12,toward third base / left field,"1-27, EAL",EAL,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row EAL.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 62, with seat numbers counting up toward the edge facing section 66. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows 1-27, EAL"". ""Fans sitting in the infield sections will enjoy clear views of home plate, the pitcher's mound, and the dugouts."" and ""Orioles Dugout Located behind Sections 22, 24, and 26.""","MEDIUM - rows confirmed, ticket zone not named by the source"
65,"Field Level (even) and Terrace Level (odd), 1–98",not named by the source,"Treated as extraction error, not as a source statement; recorded here so it is not mistaken for evidence later.",9,toward third base / left field,1-13,1,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 1.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 61, with seat numbers counting up toward the edge facing section 67. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows 2 & Above - Covered""; ""Rows 1-13"". ""Rows 2 and above are under cover"". Fan review, ALDS game 8 October 2023, Row 6 ""Great seats. Like all sporting events, food and drink is way over priced. Parking lot fees were crazy."" (no sightline content). See the `location` field for a flagged extraction artefact that would, if believed, invert this section onto the first-base side - it is NOT on the page and should not be carried forward.","MEDIUM - rows confirmed, ticket zone not named by the source"
66,"Field Level (even) and Terrace Level (odd), 1–98",not named by the source,not stated by the source,13,toward third base / left field,"1-27, EAL",EAL,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row EAL.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 64, with seat numbers counting up toward the edge facing section 68. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows 1-27, EAL"". Fan review ""You get to see the whole park."" - a wide-angle remark consistent with an outfield-ward section, but it names no landmark and is not treated as locating evidence.","MEDIUM - rows confirmed, ticket zone not named by the source"
67,"Field Level (even) and Terrace Level (odd), 1–98",not named by the source,"""Terrace Level sections are the odd-numbered sections on the lower seating bowl""; ""These seats sit behind the Field Level sections""; ""Elevated Lower Bowl Views: The first row sits 25-30 rows behind the field"".",10,toward third base / left field,1-13,1,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 1.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 65, with seat numbers counting up toward the edge facing section 69. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows 2 & Above - Covered""; ""Rows 1-13"". ""Rows 2 and above are under cover"". Fan reviews ""Seats were amazing. In the shade while it was scorching hot.""; ""Shielded from rain on a rainy day."" Both corroborate the printed ""Rows 2 and above are under cover"" note.","MEDIUM - rows confirmed, ticket zone not named by the source"
68,"Field Level (even) and Terrace Level (odd), 1–98",Field Level,"""Field Level sections include even-numbered sections below 100 (e.g., 20, 40, etc.)"" and ""Field Boxes (Sections 16-58)"" / ""Sections 22-26 sit behind the Orioles dugout, while Sections 48-52 sit behind the visitor dugout."" This section falls OUTSIDE the stated 16-58 Field Boxes range; no source sentence places it more precisely.",14,toward third base / left field,"1-27, EAL",EAL,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row EAL.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 66, with seat numbers counting up toward the edge facing section 70. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"The page states no shade note for this section. Generic Field Level text says ""Most sections feature 25-30 rows with Row 1 at the front and accessible seating near the back.""","HIGH - zone, rows, location and seat direction stated by the source"
69,"Field Level (even) and Terrace Level (odd), 1–98",Terrace Level,"""Odd-Numbered Lower Level Sections: Terrace Level seats are the odd-numbered sections on the lower level of Camden Yards."" and ""These seats sit behind the Field Level sections, providing a slightly elevated perspective of the field."" The Terrace Level zone page names only ""Sections 33-39 behind home plate"", ""Sections 1-9 in right field"" and ""Terrace sections 43-65, which tend to provide the best shade during afternoon games"" - this section is not placed by any of those.",11,toward third base / left field,1-13,1,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 1.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 67, with seat numbers counting up toward the edge facing section 71. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Cover/shade ""Rows 2 & Above - Covered""; ""Rows 2 and above are under cover""; ""Most Terrace Level sections sit under the Club Level overhang, helping shield fans from both sun and rain."" entrance is at Row 1 (the front), not at an ""EAL"" row.","HIGH - zone, rows, location and seat direction stated by the source"
70,"Field Level (even) and Terrace Level (odd), 1–98",Field Level,"""Field Level sections include even-numbered sections below 100 (e.g., 20, 40, etc.)"" and ""Field Boxes (Sections 16-58)"" / ""Sections 22-26 sit behind the Orioles dugout, while Sections 48-52 sit behind the visitor dugout."" This section falls OUTSIDE the stated 16-58 Field Boxes range; no source sentence places it more precisely.",15,toward third base / left field,"1-27, EAL",EAL,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row EAL.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 68, with seat numbers counting up toward the edge facing section 72. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"FAN REVIEW ""This seat is right up against the angled 3rd base wall. The seat is at an angle to the wall and so close that the seat bottom hits the wall when you put it down."" and ""There is no place to put your legs unless you are under 4' tall."" this reviewer places Section 70 against ""the angled 3rd base wall"", i.e. on the third-base/left-field-line side. This is a fan comment about one seat, not a published obstruction note.","HIGH - zone, rows, location and seat direction stated by the source"
71,"Field Level (even) and Terrace Level (odd), 1–98",Terrace Level,"""Odd-Numbered Lower Level Sections: Terrace Level seats are the odd-numbered sections on the lower level of Camden Yards."" and ""These seats sit behind the Field Level sections, providing a slightly elevated perspective of the field."" The Terrace Level zone page names only ""Sections 33-39 behind home plate"", ""Sections 1-9 in right field"" and ""Terrace sections 43-65, which tend to provide the best shade during afternoon games"" - this section is not placed by any of those.",12,toward third base / left field,1-13,1,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 1.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 69, with seat numbers counting up toward the edge facing section 73. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Cover/shade ""Rows 2 & Above - Covered""; ""Rows 2 and above are under cover""; ""Most Terrace Level sections sit under the Club Level overhang, helping shield fans from both sun and rain.""","HIGH - zone, rows, location and seat direction stated by the source"
72,"Field Level (even) and Terrace Level (odd), 1–98",Field Level,"""Field Level sections include even-numbered sections below 100 (e.g., 20, 40, etc.)"" and ""Field Boxes (Sections 16-58)"" / ""Sections 22-26 sit behind the Orioles dugout, while Sections 48-52 sit behind the visitor dugout."" This section falls OUTSIDE the stated 16-58 Field Boxes range; no source sentence places it more precisely.",16,toward third base / left field,"4-27, EAL",EAL,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row EAL.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 70, with seat numbers counting up toward the edge facing section 74. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"the row sequence starts at Row 4, not Row 1 (""Rows in Section 72 are labeled 4-27, EAL"") - rows 1-3 are absent. Neighbouring even sections 68, 70 are labeled 1-27.","HIGH - zone, rows, location and seat direction stated by the source"
73,"Field Level (even) and Terrace Level (odd), 1–98",Terrace Level,"""Odd-Numbered Lower Level Sections: Terrace Level seats are the odd-numbered sections on the lower level of Camden Yards."" and ""These seats sit behind the Field Level sections, providing a slightly elevated perspective of the field."" The Terrace Level zone page names only ""Sections 33-39 behind home plate"", ""Sections 1-9 in right field"" and ""Terrace sections 43-65, which tend to provide the best shade during afternoon games"" - this section is not placed by any of those.",13,toward third base / left field,1-13,1,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 1.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 71, with seat numbers counting up toward the edge facing section 75. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Cover/shade ""Rows 2 & Above - Covered""; ""Rows 2 and above are under cover""; ""Most Terrace Level sections sit under the Club Level overhang, helping shield fans from both sun and rain."" FAN REVIEW ""You cannot see the scoreboard and the sound system in this section does not work so you cannot hear anything that is going on. There are also no cup holders for some reason."" a fan reports the scoreboard is not visible from this section.","HIGH - zone, rows, location and seat direction stated by the source"
