section,level,zone,location_in_stadium,sections_from_home_plate,direction_from_home_plate,rows_in_section,entrance_row,aisle_and_walkway_locations,seat_numbering,seats_per_row,notes,confidence
124,Main Level (100s),Primary Lower-Level Seating,"rateyourseats.com: ""Large Baseline Sections: Sections 101-104 and 124-127 run down each baseline and contain up to 30 rows""",9,toward third base / left field,"1-40, plus 41-44",44,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 44.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 123, with seat numbers counting up toward the edge facing section 125. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"rows 37 and above are under cover. ""Wheelchair seating is available behind Row 40"". rateyourseats.com/target-field/seating/sections/124","HIGH - zone, rows, location and seat direction stated by the source"
125,Main Level (100s),Primary Lower-Level Seating,"rateyourseats.com: ""Baseline sections (101-104 and 124-127) run down each baseline""; aviewfrommyseat.com tags section 125 ""along the 3rd base line"" and ""behind the netting"". (The rateyourseats page summary also referenced the first base side; the site-tagged location is 3rd base line.)",10,toward third base / left field,"1-40, plus 41-44",44,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 44.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 124, with seat numbers counting up toward the edge facing section 126. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"rows 37 and above are under cover; rows 13 and higher have ""protection from rain and offers some of the earliest shade"". ""Seats are in direct sun for day games""; ""Third base side (Sections 125-127): Typically receives sun longer during day games"". potential obstruction from vendors stopping nearby and fans moving in aisles during play. ""Wheelchair seating is available behind Row 40"". rateyourseats.com/target-field/seating/sections/125; aviewfrommyseat.com/venue/Target+Field/125/","HIGH - zone, rows, location and seat direction stated by the source"
126,Main Level (100s),Primary Lower-Level Seating,"rateyourseats.com: ""Sections 101-104 and 124-127 run down each baseline and contain up to 30 rows""; sits ""near several popular concession locations including the Carvery and Asian Wok stands""",11,toward third base / left field,"1-40, plus 41-44",44,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 44.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 125, with seat numbers counting up toward the edge facing section 127. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"rows 37 and above are under cover. ""Third base side (Sections 125-127): Typically receives sun longer during day games"". wheelchair seating available behind Row 40. rateyourseats.com/target-field/seating/sections/126","HIGH - zone, rows, location and seat direction stated by the source"
127,Main Level (100s),Field Boxes,"rateyourseats.com: ""Sections 101-104 and 124-127 run down each baseline""",12,toward third base / left field,5-35,35,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 35.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 126, with seat numbers counting up toward the edge facing section 128. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Fans seated farther back may occasionally have difficulty seeing over fans in front of them, especially for children"". ""Third base side (Sections 125-127): Typically receives sun longer during day games"". UNKNOWN for this section. rateyourseats.com/target-field/seating/sections/127","HIGH - zone, rows, location and seat direction stated by the source"
128,Main Level (100s),Bleachers / Left Field Bleachers,"rateyourseats.com: ""Left Field Bleachers...along the left field line"" with ""angled perspective of the field from the left field corner""; aviewfrommyseat.com tags it ""outfield""",13,toward third base / left field,"1-12, plus 13-15",15,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 15.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 127, with seat numbers counting up toward the edge facing section 129. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"the video board ""sits behind these sections, and parts of it may be blocked by the seating deck above"". ""Rows 3 & Above - Covered""; ""Many rows sit under the 200 Level overhang, offering some protection from rain"". sunlight reaches these seats, particularly later in games; the ""upper half of the sections"" offers more consistent shade. ""Wheelchair seating is available behind Row 12"". rateyourseats.com/target-field/seating/sections/128; aviewfrommyseat.com/venue/Target+Field/128/","HIGH - zone, rows, location and seat direction stated by the source"
129,Main Level (100s),Bleachers / Left Field Bleachers,"rateyourseats.com: ""left field line"" / ""left field corner""",14,toward third base / left field,"1-12, plus 13-15",15,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 15.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 128, with seat numbers counting up toward the edge facing section 130. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"the main video board sits behind these sections and parts may be blocked by the seating deck above. ""Rows 3 & Above - Covered""; ""Many rows sit under the 200 Level overhang"". rows 3 and above are under cover; sunlight can reach lower seats, particularly later in games. ""Available behind Row 12"" (behind the last row in Sections 128-130). rateyourseats.com/target-field/seating/sections/129","HIGH - zone, rows, location and seat direction stated by the source"
130,Main Level (100s),Bleachers,"rateyourseats.com: ""Left Field Bleachers"" - ""Located in Sections 128-131"" along the left field line",15,toward third base / left field,"1-12, plus 13-15",15,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 15.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 129, with seat numbers counting up toward the edge facing section 131. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""The main video board sits behind these sections, and parts of it may be blocked by the seating deck above"". ""Rows 3 & Above - Covered""; ""Many rows sit under the 200 Level overhang, offering some protection from rain"". ""Wheelchair seating is available behind Row 12"". rateyourseats.com/target-field/seating/sections/130","HIGH - zone, rows, location and seat direction stated by the source"
131,Main Level (100s),Bleachers with Backs,"rateyourseats.com: ""Left field corner"" with ""angled view of the field from the left field corner looking toward home plate""",16,toward third base / left field,1-16,15,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 15.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 130, with seat numbers counting up toward the edge facing section 132. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Main video board sits behind these sections, and parts of it may be blocked by the seating deck above"". ""Rows 3 & Above - Covered""; ""Many rows in this area are positioned beneath the 200 Level seating deck, which helps protect fans from rain"". ""sunlight can still reach these seats"". wheelchair seating stated as behind Row 12 in Sections 128-130 (adjacent sections). rateyourseats.com/target-field/seating/sections/131","HIGH - zone, rows, location and seat direction stated by the source"
132,Main Level (100s),Treasure Island Cove,"rateyourseats.com: ""Outfield seating in right field"" - ""tucked under the overhang""",,"in right field - the Main Level wraps the whole way round, so these sections are back on the right-field side rather than continuing on toward left field",1-4,4,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 4.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 131, with seat numbers counting up toward the edge facing section 133.",not published,"""All seats in this section are under cover""; sections 132-135 are completely covered, unlike sections 136-138 which are ""open-air"". ""Section 132 may have a limited view"" as it is ""behind the stage or to the side of the stage for most concerts"". UNKNOWN beyond cover. rateyourseats.com/target-field/seating/sections/132","HIGH - zone, rows, location and seat direction stated by the source"
133,Main Level (100s),Treasure Island Cove,"rateyourseats.com: ""Outfield seating in right field""",,"in right field - the Main Level wraps the whole way round, so these sections are back on the right-field side rather than continuing on toward left field",1-4,4,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 4.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 132, with seat numbers counting up toward the edge facing section 134.",not published,"""All seats in this section are under cover"" / ""tucked under the overhang"". ""133 is behind the stage or to the side of the stage for most concerts. This may restrict or limit your view of the performance."" UNKNOWN beyond cover. rateyourseats.com/target-field/seating/sections/133","HIGH - zone, rows, location and seat direction stated by the source"
134,Main Level (100s),Treasure Island Cove,"rateyourseats.com: ""Sections 132-138 make up Outfield seating in right field""",,"in right field - the Main Level wraps the whole way round, so these sections are back on the right-field side rather than continuing on toward left field",1-4,4,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 4.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 133, with seat numbers counting up toward the edge facing section 135.",not published,"""All seats in this section are under cover"" and ""tucked under the overhang"". ""For Concerts, Section 134 May Have a Limited View"" as it is ""behind the stage or to the side of the stage for most concerts"". Obstructed view (baseball) rateyourseats.com/target-field/seating/sections/134","HIGH - zone, rows, location and seat direction stated by the source"
135,Main Level (100s),Treasure Island Cove,"rateyourseats.com: ""Sections 132-138 make up Outfield seating in right field""",,"in right field - the Main Level wraps the whole way round, so these sections are back on the right-field side rather than continuing on toward left field",1-4,4,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 4.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 134, with seat numbers counting up toward the edge facing section 136.",not published,"""All seats in this section are under cover""; ""tucked under the overhang"". UNKNOWN beyond cover. rateyourseats.com/target-field/seating/sections/135","HIGH - zone, rows, location and seat direction stated by the source"
136,Main Level (100s),Overlook,"rateyourseats.com: ""right field"" - sections 136-138 within the outfield seating area",,"in right field - the Main Level wraps the whole way round, so these sections are back on the right-field side rather than continuing on toward left field",1-7,7,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 7.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 135, with seat numbers counting up toward the edge facing section 137.",not published,"""completely open-air"" (contrasted with sections 132-135 which are ""tucked under the overhang""). Collects ""a decent number of home run balls from left-handed batters"". rateyourseats.com/target-field/seating/sections/136","HIGH - zone, rows, location and seat direction stated by the source"
137,Main Level (100s),Overlook area,"rateyourseats.com: ""Outfield seating in right field"" (part of sections 132-138)",,"in right field - the Main Level wraps the whole way round, so these sections are back on the right-field side rather than continuing on toward left field",1-7,7,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 7.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 136, with seat numbers counting up toward the edge facing section 138.",not published,"""completely open-air"" (no overhead protection). rateyourseats.com/target-field/seating/sections/137","HIGH - zone, rows, location and seat direction stated by the source"
138,Main Level (100s),Overlook,"rateyourseats.com: ""right field"" and ""Sections 132-138 make up Outfield seating in right field""",,"in right field - the Main Level wraps the whole way round, so these sections are back on the right-field side rather than continuing on toward left field",1-7,7,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 7.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 137, with seat numbers counting up toward the edge facing section 139.",not published,"""completely open-air"" (no overhang protection, unlike nearby sections 132-135). Collects ""a decent number of home run balls from left-handed batters"". rateyourseats.com/target-field/seating/sections/138","HIGH - zone, rows, location and seat direction stated by the source"
139,Main Level (100s),Corona Porch,"rateyourseats.com: ""right field line"" (within Sections 139-140); aviewfrommyseat.com tags section 139 ""outfield""",,"in right field - the Main Level wraps the whole way round, so these sections are back on the right-field side rather than continuing on toward left field","aviewfrommyseat.com: ""First Row: 1 ... Last Row: 5",UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 138, with seat numbers counting up toward the edge facing section 140.",not published,"Bar stools with backs positioned along a drink rail overlooking the field; social seating area designed for groups. aviewfrommyseat.com row tags: ""is accessible"", ""has bar rail"". ""can be in the shade during a day game"", ""is a bleacher seat"". A photo caption reads ""Front row of 'Great Clips' seats. Bar stool seating."" rateyourseats.com/target-field/seating/sections/139; aviewfrommyseat.com/venue/Target+Field/139/","HIGH - zone, rows, location and seat direction stated by the source"
140,Main Level (100s),Corona Porch,"rateyourseats.com: ""Sections 139-140 along the right field line""; aviewfrommyseat.com tags section 140 ""outfield""",,"in right field - the Main Level wraps the whole way round, so these sections are back on the right-field side rather than continuing on toward left field","aviewfrommyseat.com: ""First Row: 1 Last Row: 5 WC",UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 139, with seat numbers counting up toward the far edge of the section, with no further section beyond it on that side.",not published,"Features ""bar stools with backs"" and ""personal drink rails overlooking the field"". aviewfrommyseat.com rows tagged ""is accessible"" and ""has bar rail"" (WC listed as last row). rateyourseats.com/target-field/seating/sections/140; aviewfrommyseat.com/venue/Target+Field/140/","HIGH - zone, rows, location and seat direction stated by the source"
201,Terrace Level (200s),Terrace Level,"rateyourseats.com: UNKNOWN (no location stated for this section); aviewfrommyseat.com tags section 201 ""along the 1st base line"", listed under ""200 Level""",13,toward first base / right field,1-8 (rateyourseats.com),8,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 8.","Facing the field, seat 1 is on your right. That puts seat 1 on the far edge of the section, with no further section beyond it on that side, with seat numbers counting up toward the edge facing section 202. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"aviewfrommyseat.com seat tags: ""has an obstructed view of the stage"", ""has great sound"". Last row listed as WC on aviewfrommyseat.com. rateyourseats.com/target-field/seating/sections/201; aviewfrommyseat.com/venue/Target+Field/201/","HIGH - zone, rows, location and seat direction stated by the source"
202,Terrace Level (200s),Terrace Level,"rateyourseats.com: UNKNOWN (no location stated for this section); aviewfrommyseat.com tags section 202 ""along the 1st base line"", listed under ""200 Level""",12,toward first base / right field,1-8 (rateyourseats.com),8,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 8.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 201, with seat numbers counting up toward the edge facing section 203. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"rateyourseats.com labels the section a ""Top Pick for Outstanding Convenience"". Last row listed as WC on aviewfrommyseat.com. rateyourseats.com/target-field/seating/sections/202; aviewfrommyseat.com/venue/Target+Field/202/","HIGH - zone, rows, location and seat direction stated by the source"
203,Terrace Level (200s),Terrace Level,"rateyourseats.com: UNKNOWN (no location stated for this section); aviewfrommyseat.com: ""Section 203 is tagged with: along the 1st base line"", listed under ""200 Level""",11,toward first base / right field,1-8,8,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 8.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 202, with seat numbers counting up toward the edge facing section 204. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"rateyourseats.com labels the section a ""Top Pick for Outstanding Convenience"". aviewfrommyseat.com seat tag: ""is on the aisle"". rateyourseats.com/target-field/seating/sections/203; aviewfrommyseat.com/venue/Target+Field/203/","HIGH - zone, rows, location and seat direction stated by the source"
204,Terrace Level (200s),Terrace Level,Includes 200 Level Terrace seats and 300 Level View Level seats.,10,toward first base / right field,1-6,6,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 6.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 203, with seat numbers counting up toward the edge facing section 205. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,200 Level Terrace and 300 Level View Level share the Terrace Level concourse for concessions and amenities.,"HIGH - zone, rows, location and seat direction stated by the source"
205,Terrace Level (200s),Terrace Level,Includes 200 Level Terrace seats and 300 Level View Level seats.,9,toward first base / right field,1-6,6,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 6.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 204, with seat numbers counting up toward the edge facing section 206. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Shared Concourse: Both levels share the Terrace Level concourse for concessions and amenities.""","HIGH - zone, rows, location and seat direction stated by the source"
206,Terrace Level (200s),Terrace Level,Includes 200 Level Terrace seats and 300 Level View Level seats.,8,toward first base / right field,1-7,6,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 6.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 205, with seat numbers counting up toward the edge facing section 207. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,Shared concourse for both 200 and 300 levels; concessions and amenities available.,"HIGH - zone, rows, location and seat direction stated by the source"
207,Terrace Level (200s),Terrace Level,"Terrace Level at Target Field includes both 200 Level sections and 300 Level sections, which share the same concourse but differ slightly in layout.",7,toward first base / right field,1-6,6,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 6.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 206, with seat numbers counting up toward the edge facing section 208. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"Shared concourse access with 300 Level for ""concessions and amenities"".","HIGH - zone, rows, location and seat direction stated by the source"
208,Terrace Level (200s),Terrace Level,not stated by the source,6,toward first base / right field,1-6,6,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 6.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 207, with seat numbers counting up toward the edge facing section 209. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"Page states ""Rows in Section 208 are labeled 1-6"" and ""an entrance to this section is located at Row 6"".","MEDIUM - rows and zone confirmed, the source does not place this section"
209,Terrace Level (200s),Terrace Level,Terrace Level,5,toward first base / right field,1-6,6,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 6.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 208, with seat numbers counting up toward the edge facing section 210. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"Recommended ""for outstanding convenience""; within five rows of the concourse with nearby men's restroom, women's restroom, and concessions.","HIGH - zone, rows, location and seat direction stated by the source"
210,Terrace Level (200s),Terrace Level,Includes 200 Level Terrace seats and 300 Level View Level seats.,4,toward first base / right field,1-6,6,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 6.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 209, with seat numbers counting up toward the edge facing section 211. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,Shared concourse with 200 and 300 Level sections for concessions and amenities.,"HIGH - zone, rows, location and seat direction stated by the source"
211,Terrace Level (200s),Terrace Level,"Terrace Level at Target Field includes both 200 Level sections and 300 Level sections, which share the same concourse",3,toward first base / right field,"1-4, WC",WC,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row WC.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 210, with seat numbers counting up toward the edge facing section 212. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Wheelchair seating is available behind Row 4""; ""An entrance to this section is located at Row WC"".","HIGH - zone, rows, location and seat direction stated by the source"
212,Terrace Level (200s),Terrace Level,not stated by the source,2,toward first base / right field,"1-4, WC",WC,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row WC.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 211, with seat numbers counting up toward the edge facing section 213. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"Page states ""Rows in Section 212 are labeled 1-4, WC"" and ""An entrance to this section is located at Row WC""; ""Wheelchair seating is available behind Row 4"".","MEDIUM - rows and zone confirmed, the source does not place this section"
213,Terrace Level (200s),Terrace Level,Includes 200 Level Terrace seats and 300 Level View Level seats.,1,toward first base / right field,1-6,6,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 6.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 212, with seat numbers counting up toward the edge facing section 214. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"Shared concourse for both 200 and 300 levels. Page also notes ""Excellent Shade on the View Level: Sections 304-315 offer some of the best sun protection in the ballpark."" (refers to 300 Level, not this section).","HIGH - zone, rows, location and seat direction stated by the source"
214,Terrace Level (200s),Terrace Level,Includes 200 Level Terrace seats and 300 Level View Level seats.,0,behind home plate,1-6,6,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 6.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 213, with seat numbers counting up toward the edge facing section 215. This section is behind home plate, so seat 1 is on its first-base side.",not published,"Shared concourse with Terrace and View Level for ""concessions and amenities"". Labeled a ""Top Pick for Outstanding Convenience"" with ""Home Plate View"".","HIGH - zone, rows, location and seat direction stated by the source"
215,Terrace Level (200s),Terrace Level,Home Plate View,0,behind home plate,1-6,6,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 6.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 214, with seat numbers counting up toward the edge facing section 216. This section is behind home plate, so seat 1 is on its first-base side.",not published,"Shared concourse with 300 Level for concessions and amenities. ""An entrance to this section is located at Row 6"".","HIGH - zone, rows, location and seat direction stated by the source"
216,Terrace Level (200s),Terrace Level,Home Plate View,0,behind home plate,1-6,6,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 6.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 215, with seat numbers counting up toward the edge facing section 217. This section is behind home plate, so seat 1 is on its first-base side.",not published,,"HIGH - zone, rows, location and seat direction stated by the source"
217,Terrace Level (200s),Terrace Level,Includes 200 Level Terrace seats and 300 Level View Level seats.,1,toward third base / left field,1-6,6,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 6.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 216, with seat numbers counting up toward the edge facing section 218. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Shared Concourse: Both levels share the Terrace Level concourse for concessions and amenities.""","HIGH - zone, rows, location and seat direction stated by the source"
218,Terrace Level (200s),Terrace Level,"Terrace Level at Target Field includes both 200 Level sections and 300 Level sections, which share the same concourse but differ slightly in layout.",2,toward third base / left field,1-6,6,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 6.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 217, with seat numbers counting up toward the edge facing section 219. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,Shared concourse with 300 Level for concessions and amenities.,"HIGH - zone, rows, location and seat direction stated by the source"
219,Terrace Level (200s),Terrace Level,"Terrace Level at Target Field includes both 200 Level sections and 300 Level sections, which share the same concourse but differ slightly in layout.",3,toward third base / left field,1-6,6,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 6.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 218, with seat numbers counting up toward the edge facing section 220. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""An entrance to this section is located at Row 6"".","HIGH - zone, rows, location and seat direction stated by the source"
220,Terrace Level (200s),Terrace Level,Includes 200 Level Terrace seats and 300 Level View Level seats.,4,toward third base / left field,1-6,6,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 6.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 219, with seat numbers counting up toward the edge facing section 221. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,Shared concourse with both 200 and 300 levels for concessions and amenities.,"HIGH - zone, rows, location and seat direction stated by the source"
221,Terrace Level (200s),Terrace Level,"Terrace Level at Target Field includes both 200 Level sections and 300 Level sections, which share the same concourse but differ slightly in layout.",5,toward third base / left field,1-7,7,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 7.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 220, with seat numbers counting up toward the edge facing section 222. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,Shared concourse with 300 Level for concessions and amenities.,"HIGH - zone, rows, location and seat direction stated by the source"
222,Terrace Level (200s),Terrace Level,"Terrace Level at Target Field includes both 200 Level sections and 300 Level sections, which share the same concourse but differ slightly in layout.",6,toward third base / left field,1-7,7,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 7.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 221, with seat numbers counting up toward the edge facing section 223. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,Shared concourse with 300 Level for concessions and amenities.,"HIGH - zone, rows, location and seat direction stated by the source"
223,Terrace Level (200s),Terrace Level,"Terrace Level at Target Field includes both 200 Level sections and 300 Level sections, which share the same concourse but differ slightly in layout.",7,toward third base / left field,1-6,6,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 6.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 222, with seat numbers counting up toward the edge facing section 224. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,Shared concourse with 300 Level for concessions and amenities.,"HIGH - zone, rows, location and seat direction stated by the source"
224,Terrace Level (200s),Terrace Level,"Directly above the main seating bowl""; ""some of the smallest seating sections in the ballpark",8,toward third base / left field,1-6,6,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 6.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 223, with seat numbers counting up toward the edge facing section 225. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,Row 1 has a guard railing that blocks sightlines for shorter people and children. Row 1 seats are directly in the sun.,"HIGH - zone, rows, location and seat direction stated by the source"
225,Terrace Level (200s),Terrace Level,"Terrace Level at Target Field includes both 200 Level sections and 300 Level sections, which share the same concourse",9,toward third base / left field,1-8,8,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 8.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 224, with seat numbers counting up toward the edge facing section 226. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"UNKNOWN (page's shade note applies to 300 Level View sections, not this section).","HIGH - zone, rows, location and seat direction stated by the source"
