section,level,zone,location_in_stadium,sections_from_home_plate,direction_from_home_plate,rows_in_section,entrance_row,aisle_and_walkway_locations,seat_numbering,seats_per_row,notes,confidence
124,100 Level (101-150),Lower Level Infield,"Chalk Box text ""Located at the very front of Sections 122, 124, and 126 along the first base line"" and ""located along the first base line on the right field side, positioned at the front of Sections 122, 124, and 126"". ""Lower Level Infield seating at Tropicana Field includes sections 101-126. Odd number sections are on the third base side, while even sections are on the first base side."" Football text ""Lower Level Sideline seating is located on the 100 level, running from endzone to endzone on the 1st base side"" and ""For football games, these seats are located behind the visitor sideline"".",11,toward first base / right field,"A-Z, AA-JJ",JJ,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row JJ.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 122, with seat numbers counting up toward the edge facing section 126. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"No ""Verified"" stamp seen. ""Top Pick for Great Views of the Field Rows B-G""; ""Midfield View""; ""Chalk Box (Rows A-D)""; ""Rows A-Z, AA-JJ"". ""For baseball games, we recommend rows B-G for great views of the field""; ""For football games, desirable view from near midfield""; ""Rows A-D are part of the Chalk Box"". Obstruction ""Avoid Rows WW and XX on the Lower Level because of the obstructed view created by the 200 level overhang"" - NOTE this generic warning names rows WW and XX which DO NOT EXIST in section 124 (row list ends at JJ), so it does not bite here. ""The view is excellent although a bit to far away from home plate...The leg room was horrible""; ""These seats are amazing, you feel like you are in the game.""","HIGH - zone, rows, location and seat direction stated by the source"
125,100 Level (101-150),Lower Level Infield,"""Sections 119-125: Extend further down the baselines past the dugouts"" and ""Sections further down the baselines (119-125) still offer close proximity but with sharper angles towards home plate."" ""Lower Level Infield seating at Tropicana Field includes sections 101-126. Odd number sections are on the third base side, while even sections are on the first base side."" (125 is ODD, i.e. third base side under that rule; the page does not state the side for 125 in so many words.)",12,toward third base / left field,"B-Z, AA-JJ, PP-XX",KK,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row KK.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 127, with seat numbers counting up toward the edge facing section 123. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"No ""Verified"" stamp seen. ""Top Pick for Outstanding Convenience - Rows FF-QQ""; ""Obstructed/Limited Views - Rows VV-YY""; ""Rows B-Z, AA-JJ, PP-XX"". ""For baseball games, we recommend rows FF-QQ for outstanding convenience""; ""Obstructed/Limited Views - See all details"". Overhang ""The views from rows VV-YY in sections 107-131 are limited by the overhang from the 200 level."" and ""Avoid Rows WW and XX on the Lower Level because of the obstructed view created by the 200 level overhang."" and ""avoid rows WW and XX, which may be obstructed by the 200 level overhang."" NOTE the Insights obstruction range ""Rows VV-YY"" extends past the last row in the printed row list (XX). ""Awesome seats"" (5 stars). ""The Rays dugout is in front of even sections 112-118, while the visitor's dugout is in front of odd sections 111-117.""","HIGH - zone, rows, location and seat direction stated by the source"
126,100 Level (101-150),Lower Level Infield,"""Lower Level Infield seating at Tropicana Field includes sections 101-126. Odd number sections are on the third base side, while even sections are on the first base side."" Q&A text ""Section 126, down the right field line at the Trop, features just 10 seats in each row"". Chalk Box text ""Located at the very front of Sections 122, 124, and 126 along the first base line"" and ""located along the first base line on the right field side"". Football text ""For football games, these seats are located behind the visitor sideline""; ""For football games, desirable view from near midfield"".",12,toward first base / right field,"A-Z, AA-JJ",JJ,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row JJ.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 124, with seat numbers counting up toward the edge facing section 128. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.","""Section 126, down the right field line at the Trop, features just 10 seats in each row"" - i.e. 10 seats per row. Also implied by ""seat 10 is on the right aisle"".","""Verified Feb 2026"". ""Midfield View""; ""Chalk Box (Rows A-D)""; ""Rows A-Z, AA-JJ"". ""Rows A-D are part of the Chalk Box"". Obstruction ""Avoid Rows WW and XX on the Lower Level because of the obstructed view created by the 200 level overhang"" - rows WW and XX DO NOT EXIST in section 126 (row list ends at JJ), so the generic warning does not bite here. this is one of the narrowest lower-bowl sections at 10 seats a row. ""The Rays dugout is in front of even sections 112-118, while the visitor's dugout is in front of odd sections 111-117.""","HIGH - zone, rows, location and seat direction stated by the source"
127,100 Level (101-150),Lower Level Down the Line,"""The main attraction of seating down the line are the bullpens located on either side. The Rays bullpen can be found in front of sections 128 and 130, while the visiting team bullpen is on the opposite side of the field at 127 and 129.""",13,toward third base / left field,"G-Z, AA-JJ, PP-XX",KK,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row KK.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 129, with seat numbers counting up toward the edge facing section 125. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"No ""Verified"" stamp seen. ""Top Pick for Outstanding Convenience Rows FF-QQ""; ""Obstructed/Limited Views Rows VV-YY"". ""For baseball games, we recommend rows FF-QQ for outstanding convenience"". Walkway ""There is a walkway betweeen Rows LL and PP"" . Overhang ""The views from rows VV-YY in sections 107-131 are limited by the overhang from the 200 level."" and ""Avoid Rows WW and XX on the Lower Level because of the obstructed view created by the 200 level overhang."" and ""avoid rows WW and XX, which may be obstructed by the 200 level overhang."" NOTE the Insights obstruction range ""Rows VV-YY"" extends past the last row printed (XX). Fan feedback ""The Visiting Team Bullpen is on the Field in Front of Sections 127 and 129"".","HIGH - zone, rows, location and seat direction stated by the source"
128,100 Level (101-150),Lower Level Down the Line,"""The main attraction of seating down the line are the bullpens located on either side. The Rays bullpen can be found in front of sections 128 and 130, while the visiting team bullpen is on the opposite side of the field at 127 and 129.""",13,toward first base / right field,"G-Z, AA-JJ, PP-XX",KK,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row KK.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 126, with seat numbers counting up toward the edge facing section 130. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"No ""Verified"" stamp seen. ""Obstructed/Limited Views Rows VV-YY"". ""For football games, these seats are located behind the visitor sideline"". Obstruction ""avoid rows WW and XX, which may be obstructed by the 200 level overhang"". Fan review ""very, very limited view of the field! Especially for my 10 year old nephew"". The Rays bullpen sits between these seats and the field. ""The main attraction of seating down the line are the bullpens located on either side. The Rays bullpen can be found in front of sections 128 and 130, while the visiting team bullpen is on the opposite side of the field at 127 and 129.""","HIGH - zone, rows, location and seat direction stated by the source"
129,100 Level (101-150),Lower Level Down the Line,"""The main attraction of seating down the line are the bullpens located on either side. The Rays bullpen can be found in front of sections 128 and 130, while the visiting team bullpen is on the opposite side of the field at 127 and 129.""",14,toward third base / left field,"G-Z, AA-JJ, PP-XX",KK,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row KK.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 131, with seat numbers counting up toward the edge facing section 127. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"No ""Verified"" stamp seen. ""Obstructed/Limited Views Rows VV-YY"". ""Obstructed/Limited Views - See all details"". Obstruction ""Sit in an odd section for the best view of the scoreboard and avoid rows WW and XX, which may be obstructed by the 200 level overhang"" - 129 IS odd, so the scoreboard tip applies to this section. NOTE the Insights obstruction range ""Rows VV-YY"" extends past the last row printed (XX). Fan review header ""Wow - Sec 129 / Row T - Baseball"" (5 stars). Fan feedback ""The Visiting Team Bullpen is on the Field in Front of Sections 127 and 129"". The bullpen sits between these seats and the field. ""The main attraction of seating down the line are the bullpens located on either side.""","HIGH - zone, rows, location and seat direction stated by the source"
130,100 Level (101-150),Lower Level Down the Line,"""The main attraction of seating down the line are the bullpens located on either side. The Rays bullpen can be found in front of sections 128 and 130, while the visiting team bullpen is on the opposite side of the field at 127 and 129."" ""The Rays bullpen can be found in front of sections 128 and 130"".",14,toward first base / right field,"G-Z, AA-JJ, PP-XX",KK,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row KK.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 128, with seat numbers counting up toward the edge facing section 132. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"No ""Verified"" stamp seen. ""Obstructed/Limited Views Rows VV-YY"". Overhang ""The views from rows VV-YY in sections 107-131 are limited by the overhang from the 200 level."" and ""Avoid Rows WW and XX on the Lower Level because of the obstructed view created by the 200 level overhang."" and ""avoid rows WW and XX, which may be obstructed by the 200 level overhang."" ""avoid rows WW and XX, which may be obstructed by the 200 level overhang"". NOTE the Insights obstruction range ""Rows VV-YY"" extends past the last row printed (XX). Walkway ""There is a walkway betweeen Rows LL and PP"" . Fan feedback ""The Rays Bullpen is on the Field in Front of Sections 128 and 130"". The bullpen sits between these seats and the field.","HIGH - zone, rows, location and seat direction stated by the source"
131,100 Level (101-150),Lower Level Down the Line,"""Located on the 100 level at Tropicana field and in the corners between the endzones and sidelines"" and ""Even numbered sections from 132-140 are closest to the right field corner, where some views many be difficult due to the right field foul pole."" ""The main attraction of seating down the line are the bullpens located on either side. The Rays bullpen can be found in front of sections 128 and 130, while the visiting team bullpen is on the opposite side of the field at 127 and 129.""",15,toward third base / left field,"G-Z, AA-JJ, PP-YY",KK,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row KK.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 133, with seat numbers counting up toward the edge facing section 129. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"No ""Verified"" stamp seen. ""Top Pick for Kids and Family""; ""Obstructed/Limited Views Rows VV-YY"". ""For baseball games, we recommend these seats for kids and family"". Overhang ""The views from rows VV-YY in sections 107-131 are limited by the overhang from the 200 level."" and ""Avoid Rows WW and XX on the Lower Level because of the obstructed view created by the 200 level overhang."" and ""avoid rows WW and XX, which may be obstructed by the 200 level overhang."" 131 is the LAST section named in the ""sections 107-131"" overhang range, and unusually its row list runs all the way to YY, so the VV-YY obstruction range fits this section exactly (unlike neighbours that stop at XX). Fan review ""Good location for foul balls"" (Sep 22, 2024).","HIGH - zone, rows, location and seat direction stated by the source"
132,100 Level (101-150),Lower Level Down the Line,"""Located on the 100 level at Tropicana field and in the corners between the endzones and sidelines, the lower level corner sections offer a unique corner viewing angle for the lowest seating tier. Even numbered sections from 132-140 are closest to the right field corner, where some views many be difficult due to the right field foul pole."" 132 is EVEN, so the ""even numbered sections from 132-140 are closest to the right field corner"" sentence DOES cover this section. ""The main attraction of seating down the line are the bullpens located on either side.""",15,toward first base / right field,"G-Z, AA-JJ, PP-XX",Entrances to this section are located at Rows W and JJ,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row Entrances to this section are located at Rows W and JJ.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 130, with seat numbers counting up toward the edge facing section 134. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Verified Feb 2026"". ""Top Pick for Kids and Family""; ""Obstructed/Limited Views Rows VV-YY"". ""For baseball games, we recommend these seats for kids and family""; ""Obstructed/Limited Views"". Overhang ""The views from rows VV-YY in sections 107-131 are limited by the overhang from the 200 level."" and ""Avoid Rows WW and XX on the Lower Level because of the obstructed view created by the 200 level overhang."" and ""avoid rows WW and XX, which may be obstructed by the 200 level overhang."" The Insights range VV-YY also runs past the last row printed (XX). Two entrance rows are given here (W and JJ), unlike the single KK entrance on 127-131. Fan review ""Good view. Easy to reach, quick exit."" ""The main attraction of seating down the line are the bullpens located on either side.""","HIGH - zone, rows, location and seat direction stated by the source"
133,100 Level (101-150),Lower Level Down the Line,"""Located on the 100 level at Tropicana field and in the corners between the endzones and sidelines, the lower level corner sections offer a unique corner viewing angle for the lowest seating tier. Even numbered sections from 132-140 are closest to the right field corner, where some views many be difficult due to the right field foul pole."" ""The main attraction of seating down the line are the bullpens located on either side. The Rays bullpen can be found in front of sections 128 and 130, while the visiting team bullpen is on the opposite side of the field at 127 and 129.""",16,toward third base / left field,"G-Z, AA-JJ, PP-UU",KK,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row KK.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 135, with seat numbers counting up toward the edge facing section 131. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Verified Feb 2026"". ""Top Pick for Kids and Family"". ""For baseball games, we recommend these seats for kids and family"". Obstruction ""avoid rows WW and XX, which may be obstructed by the 200 level overhang"" - NOTE rows WW and XX DO NOT EXIST in section 133 (the row list ends at UU), so the generic warning does not bite here. Walkway ""There is a walkway betweeen Rows LL and PP"" . ""The main attraction of seating down the line are the bullpens located on either side. The Rays bullpen can be found in front of sections 128 and 130, while the visiting team bullpen is on the opposite side of the field at 127 and 129.""","HIGH - zone, rows, location and seat direction stated by the source"
134,100 Level (101-150),Lower Level Down the Line,"""Located on the 100 level at Tropicana field and in the corners between the endzones and sidelines, the lower level corner sections offer a unique corner viewing angle for the lowest seating tier. Even numbered sections from 132-140 are closest to the right field corner, where some views many be difficult due to the right field foul pole."" Per-section answer ""Seats in Section 134 are on the Right Field side. ""The main attraction of seating down the line are the bullpens located on either side. The Rays bullpen can be found in front of sections 128 and 130, while the visiting team bullpen is on the opposite side of the field at 127 and 129.""""",16,toward first base / right field,"G-Z, AA-JJ, PP-UU",Entrances to this section are located at Rows W and JJ,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row Entrances to this section are located at Rows W and JJ.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 132, with seat numbers counting up toward the edge facing section 136. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Verified Feb 2026"". ""Top Pick for Kids and Family""; ""Obstructed/Limited Views Rows VV-YY"". Overhang ""The views from rows VV-YY in sections 107-131 are limited by the overhang from the 200 level."" and ""Avoid Rows WW and XX on the Lower Level because of the obstructed view created by the 200 level overhang."" and ""avoid rows WW and XX, which may be obstructed by the 200 level overhang."" ""Gate 2 is the closest gate to this section"". ""The main attraction of seating down the line are the bullpens located on either side. The Rays bullpen can be found in front of sections 128 and 130, while the visiting team bullpen is on the opposite side of the field at 127 and 129.""","HIGH - zone, rows, location and seat direction stated by the source"
135,100 Level (101-150),Lower Level Down the Line,"""Located on the 100 level at Tropicana field and in the corners between the endzones and sidelines, the lower level corner sections offer a unique corner viewing angle for the lowest seating tier. Even numbered sections from 132-140 are closest to the right field corner, where some views many be difficult due to the right field foul pole."" ""The main attraction of seating down the line are the bullpens located on either side. The Rays bullpen can be found in front of sections 128 and 130, while the visiting team bullpen is on the opposite side of the field at 127 and 129.""",17,toward third base / left field,"G-Z, AA-JJ, WCH",Entrances to this section are located at Rows W and WCH,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row Entrances to this section are located at Rows W and WCH.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 137, with seat numbers counting up toward the edge facing section 133. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"No ""Verified"" stamp seen. ""Top Pick for Kids and Family"". ""For baseball games, we recommend these seats for kids and family"". Obstruction ""avoid rows WW and XX, which may be obstructed by the 200 level overhang"" - rows WW and XX DO NOT EXIST in section 135 (row list ends at JJ, then WCH), so the generic warning does not bite here. Fan review ""Best seats I've ever had."" ""The main attraction of seating down the line are the bullpens located on either side. The Rays bullpen can be found in front of sections 128 and 130, while the visiting team bullpen is on the opposite side of the field at 127 and 129.""","HIGH - zone, rows, location and seat direction stated by the source"
136,100 Level (101-150),Lower Level Down the Line,"""Located on the 100 level at Tropicana field and in the corners between the endzones and sidelines, the lower level corner sections offer a unique corner viewing angle for the lowest seating tier. Even numbered sections from 132-140 are closest to the right field corner, where some views many be difficult due to the right field foul pole."" ""The main attraction of seating down the line are the bullpens located on either side. The Rays bullpen can be found in front of sections 128 and 130, while the visiting team bullpen is on the opposite side of the field at 127 and 129.""",17,toward first base / right field,"G-Z, AA-JJ",Entrances to this section are located at Rows W and JJ,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row Entrances to this section are located at Rows W and JJ.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 134, with seat numbers counting up toward the edge facing section 138. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"No ""Verified"" stamp seen. ""Top Pick for Kids and Family"". ""For baseball games, we recommend these seats for kids and family"". Obstruction ""avoid rows WW and XX, which may be obstructed by the 200 level overhang"" - rows WW and XX DO NOT EXIST in section 136 (row list ends at JJ), so the generic warning does not bite here. ""The main attraction of seating down the line are the bullpens located on either side. The Rays bullpen can be found in front of sections 128 and 130, while the visiting team bullpen is on the opposite side of the field at 127 and 129.""","HIGH - zone, rows, location and seat direction stated by the source"
137,100 Level (101-150),Lower Level Down the Line,"""Located on the 100 level at Tropicana field and in the corners between the endzones and sidelines, the lower level corner sections offer a unique corner viewing angle for the lowest seating tier. Even numbered sections from 132-140 are closest to the right field corner, where some views many be difficult due to the right field foul pole."" ""The main attraction of seating down the line are the bullpens located on either side. The Rays bullpen can be found in front of sections 128 and 130, while the visiting team bullpen is on the opposite side of the field at 127 and 129.""",18,toward third base / left field,"G-Z, AA-JJ",Entrances to this section are located at Rows W and JJ,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row Entrances to this section are located at Rows W and JJ.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 139, with seat numbers counting up toward the edge facing section 135. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"No ""Verified"" stamp seen. ""Top Pick for Outstanding Convenience Rows S-Z"". ""For baseball games, we recommend rows S-Z for outstanding convenience"". Obstruction ""avoid rows WW and XX, which may be obstructed by the 200 level overhang"" - rows WW and XX DO NOT EXIST in section 137 (row list ends at JJ). the page says nothing about netting; the club separately lists 137 among the netted sections and puts a foul pole at it. Fan review ""Handicap seats"". ""The main attraction of seating down the line are the bullpens located on either side. The Rays bullpen can be found in front of sections 128 and 130, while the visiting team bullpen is on the opposite side of the field at 127 and 129.""","HIGH - zone, rows, location and seat direction stated by the source"
138,100 Level (101-150),Lower Level Down the Line,"""Located on the 100 level at Tropicana field and in the corners between the endzones and sidelines, the lower level corner sections offer a unique corner viewing angle for the lowest seating tier. Even numbered sections from 132-140 are closest to the right field corner, where some views many be difficult due to the right field foul pole."" ""The main attraction of seating down the line are the bullpens located on either side. The Rays bullpen can be found in front of sections 128 and 130, while the visiting team bullpen is on the opposite side of the field at 127 and 129.""",18,toward first base / right field,"L-Z, AA-WW",Entrances to this section are located at Rows W and WW,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row Entrances to this section are located at Rows W and WW.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 136, with seat numbers counting up toward the edge facing section 140. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"No ""Verified"" stamp seen. ""Rows L-Z, AA-WW"". Obstruction ""avoid rows WW and XX, which may be obstructed by the 200 level overhang"" - row WW DOES exist here and is the LAST row of the section, so this warning does bite on row WW; row XX does not exist. NOTE the entrance line names Row WW, which is also the flagged obstructed rear row. the page says nothing about netting; the club separately places the right-field foul pole at 138 and lists it as the last netted section. ""The main attraction of seating down the line are the bullpens located on either side. The Rays bullpen can be found in front of sections 128 and 130, while the visiting team bullpen is on the opposite side of the field at 127 and 129.""","HIGH - zone, rows, location and seat direction stated by the source"
139,100 Level (101-150),Lower Level Outfield,"""Located on the 100 level at Tropicana field and in the corners between the endzones and sidelines, the lower level corner sections offer a unique corner viewing angle for the lowest seating tier. Even numbered sections from 132-140 are closest to the right field corner, where some views many be difficult due to the right field foul pole."" Outfield ""The outfield at Tropicana Field is an inexpensive way to get close to the field."" 139 is ODD, so the ""even numbered sections from 132-140"" sentence is zone text about the other parity, not a statement about 139.",19,toward third base / left field,"L-Z, AA-JJ",Entrances to this section are located at Rows W and JJ,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row Entrances to this section are located at Rows W and JJ.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 141, with seat numbers counting up toward the edge facing section 137. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"No ""Verified"" stamp seen. ""Top Pick for Outstanding Convenience Rows S-Z"". ""For baseball games, we recommend rows S-Z for outstanding convenience"". Only obstruction language on the page is the zone sentence ""some views many be difficult due to the right field foul pole"", which is about the EVEN sections, not this one. The row list starting at L (not T as discovery reports for the deeper outfield sections 141-150) is worth noting.","HIGH - zone, rows, location and seat direction stated by the source"
140,100 Level (101-150),Lower Level Outfield,"""Located on the 100 level at Tropicana field and in the corners between the endzones and sidelines, the lower level corner sections offer a unique corner viewing angle for the lowest seating tier. Even numbered sections from 132-140 are closest to the right field corner, where some views many be difficult due to the right field foul pole."" 140 is EVEN and is the last section named in that range, so the sentence DOES cover this section: right field corner, with the right field foul pole a possible view issue.",19,toward first base / right field,"L-Z, AA-WW",Entrances to this section are located at Rows W and WW,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row Entrances to this section are located at Rows W and WW.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 138, with seat numbers counting up toward the edge facing section 142. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"No ""Verified"" stamp seen. ""Single lettered rows are located in front with an impressive proximity to the field, but due to the lower line of sight, the viewing experience will not be as agreeable."" NOTE that comment refers to single-lettered rows generally; in section 140 the single-letter rows begin at L. Obstruction language on the page is limited to the zone sentence about the right field foul pole. Baseball zone heading is ""Lower Level Outfield (Baseball)""; the page also carries the football heading ""Lower Level Corner (Football)"".","HIGH - zone, rows, location and seat direction stated by the source"
141,100 Level (101-150),"Baseball)"" and ""Lower Level Sideline","""The outfield at Tropicana Field is an inexpensive way to get close to the field."" ""Sections 141-145 see a fair share of home run balls in the first ten rows"". the page gives NO sentence explicitly placing section 141 in left field or on the third-base side.",20,toward third base / left field,"T-Z, AA-WW","""Entrances to this section are located at Rows WW and W"" (two entrances stated)","Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row ""Entrances to this section are located at Rows WW and W"" (two entrances stated).","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 143, with seat numbers counting up toward the edge facing section 139. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.","""There are a total 24 seats in Section 141 Row T."" - stated for Row T only; no other row's count is given.","""Verified Feb 2026"". ""Rows T-Z, AA-WW"". ""Sections 141-145 see a fair share of home run balls in the first ten rows"". Fan review header ""Cincinnati Reds at Tampa Bay Rays - Jul 27, 2024 Sec 141 / Row U - Baseball"" (5 stars, no comment text).","HIGH - zone, rows, location and seat direction stated by the source"
142,100 Level (101-150),Lower Level Outfield,"""even numbered sections from 142-150 are located in Right Field and will sit higher up from the playing surface."" ""Seats beyond the right field wall will also be very close to to the featured Tropicana Field aquarium which houses 30 cownose rays on display for fans."" .",20,toward first base / right field,"T-Z, AA-WW","""Entrances to this section are located at Rows W and WW"" (two entrances stated)","Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row ""Entrances to this section are located at Rows W and WW"" (two entrances stated).","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 140, with seat numbers counting up toward the edge facing section 144. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Top Pick for Outstanding Convenience Rows S-Z""; row list ""Rows T-Z, AA-WW"". NOTE INTERNAL INCONSISTENCY on this page: the Insights and Seating Notes recommend ""Rows S-Z"" but the section's own row list begins at Row T - there is no Row S in the stated row labels. The same S-Z recommendation appears on 143, 144, 145 and 146, which likewise start at T. ""For baseball games, we recommend rows S-Z for outstanding convenience"". Scoreboard warning ""Keep in mind that the outfield scoreboard will not be viewable from even-numbered outfield sections."" Ray tank ""Seats beyond the right field wall will also be very close to to the featured Tropicana Field aquarium which houses 30 cownose rays on display for fans.""","HIGH - zone, rows, location and seat direction stated by the source"
143,100 Level (101-150),not named by the source,"On re-query the page was confirmed to identify Section 143 only as part of the ""Lower Level Outfield"" for baseball, without specifying left, centre or right field, and without naming a base side. Recorded as a gap rather than filled in.",21,toward third base / left field,"T-Z, AA-YY","""Entrances to this section are located at Rows YY and W"" (two entrances stated)","Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row ""Entrances to this section are located at Rows YY and W"" (two entrances stated).","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 145, with seat numbers counting up toward the edge facing section 141. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Top Pick for Outstanding ConvenienceRows S-Z"" ; row list ""Rows T-Z, AA-YY"". ""For baseball games, we recommend rows S-Z for outstanding convenience"" - again recommends a Row S that does not appear in this section's stated row labels (which start at T). Fan reviews ""Great if you love the outfielders!!! Or Baseball butts!!!"" and ""Inexpensive tickets with a good view of the game.""","MEDIUM - rows confirmed, ticket zone not named by the source"
144,100 Level (101-150),"Football)"" and ""Lower Level Outfield","""even numbered sections from 142-150 are located in Right Field"". ""The outfield at Tropicana Field is an inexpensive way to get close to the field...Sections 141-145 see a fair share of home run balls in the first ten rows."" and ""Sections 141-145 see a fair share of home run balls in the first ten rows, while Right Field home runs tend to land evenly among most rows in even sections 142-148."" and ""Seats beyond the right field wall will also be very close to the featured Tropicana Field aquarium which houses 30 cownose rays on display.""",21,toward first base / right field,"T-Z, AA-YY","""Entrances to this section are located at Rows W and YY"" (two entrances stated)","Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row ""Entrances to this section are located at Rows W and YY"" (two entrances stated).","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 142, with seat numbers counting up toward the edge facing section 146. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Top Pick for Outstanding Convenience - Rows S-Z""; row list ""Rows T-Z, AA-YY"". ""For baseball games, we recommend rows S-Z for outstanding convenience"" - recommends a Row S not present in this section's stated row labels (T onward).","HIGH - zone, rows, location and seat direction stated by the source"
