section,level,zone,location_in_stadium,sections_from_home_plate,direction_from_home_plate,rows_in_section,entrance_row,aisle_and_walkway_locations,seat_numbering,seats_per_row,notes,confidence
135,Lower Level (100s),Lower Box Seats,"Site's general ""Lower Box seating includes sections 111-153 on the White Sox seating chart."" Site's blocks place it between ""Behind Home Plate: Sections 130-134"" and ""White Sox Dugout: Sections 137-142""",1,toward third base / left field,1-37,37,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 37.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 134, with seat numbers counting up toward the edge facing section 136. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 1-2: 4 seats; Rows 3-5: 5; Rows 6-8: 6; Rows 9-11: 7; Rows 12-13: 8; Rows 14-17: 9; Rows 18-20: 10; Rows 21-23: 11; Rows 24-25: 12; Rows 26-28: 13; Rows 29-31: 14; Rows 32-34: 15; Rows 35-37: 16,"Between the behind-home-plate block (130-134) and the White Sox dugout block (137-142); not named in either. ""Rows 30 & Above - Covered"". Venue-wide note ""Protective netting runs down both baselines"" names sections 116-118 and 146-148, not this section.","HIGH - zone, rows, location and seat direction stated by the source"
136,Lower Level (100s),Lower Box Seats,"No site-authored section-specific sentence; general zone text is ""Lower Box seating includes sections 111-153 on the White Sox seating chart."" A fan review on the page states ""Section 136 is between home and the Sox dugout on the 3B side of the field""",2,toward third base / left field,1-37,37,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 37.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 135, with seat numbers counting up toward the edge facing section 137. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 1-3: 7 seats; Rows 4-8: 8; Rows 9-14: 9; Rows 15-19: 10; Rows 20-24: 11; Rows 25-29: 12; Rows 30-34: 13; Rows 35-37: 14,"Immediately outside the site's White Sox dugout block (""White Sox Dugout: Sections 137-142""). ""Rows 30 & Above - Covered"". Third-base side per the fan review quoted above (fan text, not site text).","HIGH - zone, rows, location and seat direction stated by the source"
137,Lower Level (100s),Lower Box Seats,These seats are located behind the White Sox dugout,3,toward third base / left field,5-37,37,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 37.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 136, with seat numbers counting up toward the edge facing section 138. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",10 seats labeled 1-10,"First section of the home dugout block - ""White Sox Dugout: Sections 137-142"". ""Rows 30 & Above - Covered"". ""Rows 34-37 are recommended for kids and family""; ""Rows 5-9"" recommended for impressing a guest.","HIGH - zone, rows, location and seat direction stated by the source"
138,Lower Level (100s),Lower Box Seats,These seats are located behind the White Sox dugout,4,toward third base / left field,"5-35, WCH",35,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 35.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 137, with seat numbers counting up toward the edge facing section 139. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 5-35 have 8 seats labeled 1-8; Row WCH has 5 seats labeled 1-5,"White Sox (home) dugout section - ""White Sox Dugout: Sections 137-142""; page also tags it ""Near White Sox Dugout"". ""Rows 30 & Above - Covered"". Trailing WCH wheelchair/companion row. Page mentions ""Diamond Box, Platinum Box, and Gold Box all fall within this area and offer similar seating experiences"" - the section's own zone label is Lower Box Seats.","HIGH - zone, rows, location and seat direction stated by the source"
139,Lower Level (100s),Lower Box Seats,These seats are located behind the White Sox dugout,5,toward third base / left field,"5-35, WCH",35,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 35.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 138, with seat numbers counting up toward the edge facing section 140. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 5-35 have 10 seats labeled 1-10; Row WCH has 6 seats labeled 1-6,"White Sox (home) dugout section - ""White Sox Dugout: Sections 137-142""; tagged ""Near White Sox Dugout"". ""Rows 30 & Above - Covered"". Trailing WCH wheelchair/companion row. ""Rows 34-37 are recommended for kids and family""; ""Rows 5-9 are recommended for impressing a guest"".","HIGH - zone, rows, location and seat direction stated by the source"
140,Lower Level (100s),Lower Box Seats,These seats are located behind the White Sox dugout,6,toward third base / left field,"5-35, WCH",35,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 35.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 139, with seat numbers counting up toward the edge facing section 141. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 5-35 have 8 seats labeled 1-8; Row WCH has 5 seats labeled 1-5,"White Sox (home) dugout section - ""White Sox Dugout: Sections 137-142""; tagged ""Near White Sox Dugout"". ""Rows 30 & Above - Covered"". Trailing WCH wheelchair/companion row. Page's netting reference names sections 146-148 (and 116-118), not this section. a fan comment on this page claims ""When facing the field, seat 1 is on the left aisle"" (Row 7), contradicting the site's own seat-direction rule recorded above.","HIGH - zone, rows, location and seat direction stated by the source"
141,Lower Level (100s),Lower Box Seats,These seats are located behind the White Sox dugout,7,toward third base / left field,"5-35, WCH",35,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 35.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 140, with seat numbers counting up toward the edge facing section 142. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 5-35 have 10 seats labeled 1-10; Row WCH has 6 seats labeled 1-6,"White Sox (home) dugout section - ""White Sox Dugout: Sections 137-142""; tagged ""Near White Sox Dugout""; site states Row 5 is the first row behind the White Sox dugout. ""Rows 30 & Above - Covered"". Trailing WCH wheelchair/companion row. Netting NOT STATED for this section.","HIGH - zone, rows, location and seat direction stated by the source"
142,Lower Level (100s),Lower Box Seats,"Near White Sox Dugout; ""These seats are located behind the White Sox dugout"" (site lists White Sox Dugout as Sections 137-142)",8,toward third base / left field,"5-35, WCH",35,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 35.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 141, with seat numbers counting up toward the edge facing section 143. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 5-35 have 8 seats labeled 1-8; Row WCH has 5 seats labeled 1-5,"""Rows 30 & Above - Covered"". Wheelchair accessible row WCH listed (section rows given as ""Rows 5-35, WCH""). ""Rows 34-37 are recommended for kids and family""; ""Rows 5-9 are recommended for impressing a guest"".","HIGH - zone, rows, location and seat direction stated by the source"
143,Lower Level (100s),Lower Box Seats,not stated by the source,9,toward third base / left field,"2-35, WCH",35,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 35.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 142, with seat numbers counting up toward the edge facing section 144. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 2-4 have 9 seats labeled 2-10; Rows 5-35 have 10 seats labeled 1-10; Row WCH has 6 seats labeled 1-6,"""Rows 30 & Above - Covered"". WCH (wheelchair accessible) row present. ""Rows 34-37 are recommended for kids and family"". Site notes protective netting runs along the baselines in sections 146-148.","MEDIUM - rows and zone confirmed, the source does not place this section"
144,Lower Level (100s),Lower Box Seats,not stated by the source,10,toward third base / left field,"1-34, WCH",34,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 34.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 143, with seat numbers counting up toward the edge facing section 145. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 1-34 have 8 seats labeled 1-8; Row WCH has 4 seats labeled 1-4,"""Protective netting runs down both baselines"". ""Rows 30 & Above - Covered"". Wheelchair accessible row WCH listed (""Rows 1-34, WCH""). ""Rows 34-37 are recommended for kids and family"".","MEDIUM - rows and zone confirmed, the source does not place this section"
145,Lower Level (100s),Lower Box Seats,not stated by the source,11,toward third base / left field,"AA, 1-34, WCH",34,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 34.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 144, with seat numbers counting up toward the edge facing section 146. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows AA-34 have 10 seats labeled 1-10; Row WCH has 6 seats labeled 1-6,"""Protective netting runs down both baselines and reduces foul ball opportunities in sections 116-118 and 146-148"". ""Rows 30 & Above - Covered""; ""Rows near the top of the section may also receive overhead coverage from the Club Level above."" WCH (wheelchair accessible) row present. Site also notes sections near home plate carry names including Diamond Box, Platinum Box and Gold Box.","MEDIUM - rows and zone confirmed, the source does not place this section"
146,Lower Level (100s),Lower Box Seats,not stated by the source,12,toward third base / left field,"AA, 1-35, WCH",35,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 35.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 145, with seat numbers counting up toward the edge facing section 147. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows AA-35 have 8 seats labeled 1-8; Row WCH has 5 seats labeled 1-5,"""Protective netting runs down both baselines and reduces foul ball opportunities in sections 116-118 and 146-148"" (146 is in that range). ""Rows 30 & Above - Covered"". WCH (wheelchair accessible) row present. ""Top Pick for Kids and Family - Rows 34-37"".","MEDIUM - rows and zone confirmed, the source does not place this section"
147,Lower Level (100s),Lower Box Seats,not stated by the source,13,toward third base / left field,"AA, 1-37",37,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 37.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 146, with seat numbers counting up toward the edge facing section 148. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows AA-37 have 10 seats labeled 1-10,"""Protective netting runs down both baselines and reduces foul ball opportunities in sections 116-118 and 146-148"". ""Rows 30 & Above - Covered"". ""Fans on the first base/right field side will typically find shade earlier during afternoon games"". ""Rows 15-20"" recommended for best balance of proximity and sightlines.","MEDIUM - rows and zone confirmed, the source does not place this section"
148,Lower Level (100s),Lower Box Seats,not stated by the source,14,toward third base / left field,"AA, 1-37",37,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 37.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 147, with seat numbers counting up toward the edge facing section 149. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows AA-37 have 8 seats labeled 1-8,"""Protective netting runs down both baselines and reduces foul ball opportunities in sections 116-118 and 146-148"" (148 is in that range). ""Rows 30 & Above - Covered"". ""Rows 33-37 are recommended for outstanding convenience""; ""Rows 34-37 are recommended for kids and family"".","MEDIUM - rows and zone confirmed, the source does not place this section"
149,Lower Level (100s),Lower Box Seats,not stated by the source,15,toward third base / left field,"AA, 1-37",37,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 37.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 148, with seat numbers counting up toward the edge facing section 150. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows AA-37 have 10 seats labeled 1-10,"""Rows 30 and above are under cover""; ""Rows near the top of the section may also receive overhead coverage from the Club Level"". ""Protective netting runs down both baselines"" (site cites sections 146-148). ""Fans sitting on the first base/right field side will typically find shade earlier during afternoon games"".","MEDIUM - rows and zone confirmed, the source does not place this section"
150,Lower Level (100s),Lower Box Seats,not stated by the source,16,toward third base / left field,"AA, 1-37",37,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 37.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 149, with seat numbers counting up toward the edge facing section 151. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows AA-37 have 8 seats labeled 1-8,"""Front of sections 108-156 are behind the netting"" (150 is in that range); protective netting ""reduces foul ball opportunities"". ""Rows 30 & Above - Covered"". ""Rows 34-37 are recommended for kids and family"".","MEDIUM - rows and zone confirmed, the source does not place this section"
151,Lower Level (100s),Lower Box Seats,not stated by the source,17,toward third base / left field,"AA, 1-35, WCH",35,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 35.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 150, with seat numbers counting up toward the edge facing section 152. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows AA-35 have 10 seats labeled 1-10; Row WCH has 6 seats labeled 1-6,"""Front of sections 108-156 are behind the netting"". ""Rows 30 & Above - Covered"". WCH (wheelchair accessible) row present. ""Top Pick for Kids and Family - Rows 34-37"".","MEDIUM - rows and zone confirmed, the source does not place this section"
152,Lower Level (100s),Lower Box Seats,not stated by the source,18,toward third base / left field,"AA, 1-35, WCH",35,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 35.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 151, with seat numbers counting up toward the edge facing section 153. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows AA-35 have 8 seats labeled 1-8; Row WCH has 5 seats labeled 1-5,"""protective netting runs down both baselines"" in this section area. ""Rows 30 & Above - Covered"". WCH (wheelchair accessible) row present. ""Rows 34-37 are recommended for kids and family"".","MEDIUM - rows and zone confirmed, the source does not place this section"
153,Lower Level (100s),Lower Box Seats,not stated by the source,19,toward third base / left field,"1-36, WCH",36,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 36.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 152, with seat numbers counting up toward the edge facing section 154. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Row 1 has 3 seats; Row 2 has 8 seats; Row 3 has 9 seats; Rows 4-36 have 10 seats each; Row WCH has 6 seats,"""Front of sections 108-156 are behind the netting"". ""Rows 30 & Above - Covered"". Wheelchair accessible row WCH listed (""Rows 1-36, WCH""). ""Rows 34-37 are recommended for kids and family"".","MEDIUM - rows and zone confirmed, the source does not place this section"
154,Lower Level (100s),not named by the source,not stated by the source,20,toward third base / left field,"4-34, WCH",34,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 34.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 153, with seat numbers counting up toward the edge facing section 155. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.","Varies by row, 6 to 25 seats; Row WCH has 14 seats","""There is some amount of netting or screening in front of all lower level sections in foul territory"". ""Rows 30 and above are under cover"". Wheelchair accessible row WCH listed (""Rows 4-34, WCH""). ""Rows 34-37 are recommended for kids and family"".","MEDIUM - rows confirmed, ticket zone not named by the source"
155,Lower Level (100s),not named by the source,not stated by the source,21,toward third base / left field,"4-35, WCH",35,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 35.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 154, with seat numbers counting up toward the edge facing section 156. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Row 4 has 1 seat; Row 5 has 3 seats; Row 6 has 4 seats; Rows 7-8 have 5 seats; Row 9 has 6 seats; Rows 10-11 have 7 seats; Row 12 has 8 seats; Rows 13-14 have 9 seats; Rows 15-17 have 11 seats; Rows 18-19 have 13 seats; Rows 20-21 have 15 seats; Rows 22-23 have 17 seats; Rows 24-26 have 19 seats; Rows 27-28 have 21 seats; Rows 29-30 have 23 seats; Rows 31-32 have 25 seats; Rows 33-35 have 27 seats; Row WCH has 13 seats,"""There is some amount of netting or screening in front of all lower level sections in foul territory""; ""Front of sections 108-156 are behind the netting"". ""Rows 30 and above are under cover"". Wheelchair accessible row WCH listed (""Rows 4-35, WCH"").","MEDIUM - rows confirmed, ticket zone not named by the source"
156,Lower Level (100s),not named by the source,not stated by the source,22,toward third base / left field,"8-28, WCH",28,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 28.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 155, with seat numbers counting up toward the edge facing section 157. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 8-10 have 6 seats; Rows 11-12 have 7 seats; Rows 13-14 have 8 seats; Rows 15-16 have 9 seats; Rows 17-19 have 10 seats; Rows 20-21 have 11 seats; Rows 22-23 have 12 seats; Rows 24-25 have 13 seats; Rows 26-28 have 14 seats; Row WCH has 8 seats,"""Rows WCH and above are under cover"". ""There is some amount of netting or screening in front of all lower level sections in foul territory""; ""Front of sections 108-156 are behind the netting"". WCH (wheelchair accessible) row present.","MEDIUM - rows confirmed, ticket zone not named by the source"
157,Lower Level (100s),Outfield Reserved,Sections 157-159 sit in left field directly above the White Sox bullpen.,23,toward third base / left field,"8-28, WCH",28,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 28.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 156, with seat numbers counting up toward the edge facing section 158. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 8-11 have 18 seats labeled 1-18; Rows 12-15 have 19 seats labeled 1-19; Rows 16-19 have 20 seats labeled 1-20; Rows 20-24 have 21 seats labeled 1-21; Rows 25-28 have 22 seats labeled 1-22; Row WCH has 11 seats labeled 1-11,"""Seat 1 on the right aisle is directly behind the foul pole"". ""great view of the White Sox bullpen""; ""The White Sox bullpen is in front of Sections 157 and 158"". sections 157-159 ""receive some of the most direct sunlight in the stadium"". WCH (wheelchair accessible) row present.","HIGH - zone, rows, location and seat direction stated by the source"
158,Lower Level (100s),Outfield Reserved,Sections 157-159 sit in left field directly above the White Sox bullpen.,24,toward third base / left field,"8-28, WCH",28,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 28.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 157, with seat numbers counting up toward the edge facing section 159. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 8-28 have 24 seats labeled 1-24; Row WCH has 12 seats labeled 1-12,"""The White Sox bullpen is in front of Sections 157 and 158"". ""sections 157-159 receive some of the most direct sunlight in the stadium"". WCH (wheelchair accessible) row present. ""Rows 24-28 are recommended for outstanding convenience"".","HIGH - zone, rows, location and seat direction stated by the source"
159,Lower Level (100s),Outfield Reserved,Sections 157-159 sit in left field directly above the White Sox bullpen.,25,toward third base / left field,"1-28, WCH",28,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 28.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 158, with seat numbers counting up toward the edge facing section 160. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 1-28 have 24 seats labeled 1-24; Row WCH has 12 seats labeled 1-12,"""Seats near sections 157-158 overlook the White Sox bullpen"". ""Sections in left field receive some of the most sun exposure in ballpark"". ""View toward home plate from these sections is fairly distant"". ""Section 159 is a great spot for right-handed pull hitters"". WCH (wheelchair accessible) row present.","HIGH - zone, rows, location and seat direction stated by the source"
160,Lower Level (100s),Bleachers,Traditional metal bleachers located directly in left center field at Rate Field,26,toward third base / left field,"1-26, WCH",26,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 26.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 159, with seat numbers counting up toward the edge facing section 161. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 1-6 have 16 seats labeled 1-16; Rows 7-18 have 17 seats labeled 1-17; Rows 19-26 have 18 seats labeled 1-18; Row WCH has 12 seats labeled 1-12,metal bench-style seating with seat backs but no padding. Limited views possible for sections closest to the center-field Fan Deck structure. WCH (wheelchair accessible) row present. Page cross-references bullpen view at Sections 157-159.,"HIGH - zone, rows, location and seat direction stated by the source"
161,Lower Level (100s),Bleachers,Traditional metal bleachers located directly in left center field at Rate Field.,27,toward third base / left field,"1-28, WCH",28,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 28.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 160, with seat numbers counting up toward the edge facing section 162. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Row 1 has 17 seats; Rows 2-5 have 18 seats; Rows 6-10 have 19 seats; Rows 11-15 have 20 seats; Row 16 has 21 seats; Rows 17-22 have 22 seats; Rows 23-27 have 23 seats; Row 28 has 24 seats; Row WCH has 12 seats,"""if you are close to centerfield, you have obstructed views of the scoreboard sometimes."" ""Metal bench seating with back support""; ""metal bench-style seating. These bleachers feature seat backs but no padding."" WCH (wheelchair accessible) row present.","HIGH - zone, rows, location and seat direction stated by the source"
162,Lower Level (100s),Bleachers,Traditional metal bleachers located directly in left center field at Rate Field,28,toward third base / left field,"1-28, plus WCH",28,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 28.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 161, with seat numbers counting up toward the edge facing section 163. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Row 1: 17; Rows 2-7: 18; Rows 8-11: 19; Row 12: 20; Rows 13-18: 21; Rows 19-23: 22; Row 24: 23; Rows 25-28: 24; Row WCH: 12,Metal bench seating with back support but no padding. Rows 24-28 recommended for outstanding convenience. Recommended for partying and socializing. Direct sun exposure during day games. Limited outfield views from sections closest to the center-field Fan Deck. WCH row present (wheelchair/companion).,"HIGH - zone, rows, location and seat direction stated by the source"
163,Lower Level (100s),Bleachers,Traditional metal bleachers located directly in left center field at Rate Field.,29,toward third base / left field,"1-28, plus WCH",28,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 28.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 162, with seat numbers counting up toward the edge facing section 164. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 1-3: 17; Rows 4-7: 18; Rows 8-13: 19; Rows 14-19: 21; Rows 20-24: 22; Rows 25-28: 23; Row WCH: 12,"Sections closest to the center-field Fan Deck may have limited views of parts of the outfield. Sunscreen recommended. Row WCH is the last row, uses folding chairs, and is close to bathrooms and concessions.","HIGH - zone, rows, location and seat direction stated by the source"
164,Lower Level (100s),Bleachers,Traditional metal bleachers located directly in left center field at Rate Field.,30,toward third base / left field,1-25,25,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 25.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 163, with seat numbers counting up toward the far edge of the section, with no further section beyond it on that side. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Row 1: 9; Row 2: 11; Rows 3-5: 12; Rows 6-8: 10; Rows 9-11: 9; Row 12: 8; Row 13: 7; Rows 14-16: 6; Rows 17-18: 5; Rows 19-20: 4; Rows 21-22: 3; Row 25: 1 (rows 23-24 not stated),Full concourse access to standard lower-level concessions. Metal bench seating with back support but no padding. Sightlines affected by the center-field Fan Deck structure; distant view of home plate.,"HIGH - zone, rows, location and seat direction stated by the source"
311,Club Level (300s),Club Level,Sections begin at 311 down the right field line and extend to 357 down the left field line,9,toward first base / right field,1-5,1,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 1.","Facing the field, seat 1 is on your right. That puts seat 1 on the far edge of the section, with no further section beyond it on that side, with seat numbers counting up toward the edge facing section 312. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",Rows 1-4: 16 seats (labeled 1-16); Row 5: 20 seats (labeled 1-20),"padded seating, in-seat food/beverage service, climate-controlled lounge access with bars, private restrooms, and additional seating. late afternoon shade; all seats receive shade during most late afternoon games.","HIGH - zone, rows, location and seat direction stated by the source"
312,Club Level (300s),Club Level,"300 Level Seating"" on the club level; part of sections ""between the 100 and 500 Levels",8,toward first base / right field,1-5,1,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 1.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 311, with seat numbers counting up toward the edge facing section 314. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",Rows 1-4: 16 seats each (labeled 1-16); Row 5: 20 seats (labeled 1-20),"cushioned/padded seating, in-seat food and beverage service, climate-controlled lounge access with private bars and restrooms. all seats receive shade during most late afternoon games. Recommended for ""outstanding convenience""; foul balls frequently reach this level.","HIGH - zone, rows, location and seat direction stated by the source"
314,Club Level (300s),Club Level,"""Located on the 300 Level between the lower seating bowl and upper deck"" (as part of Club Level sections 311-357)",7,toward first base / right field,1-5,1,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 1.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 312, with seat numbers counting up toward the edge facing section 316. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",Rows 1-4: 16 seats each (labeled 1-16); Row 5: 20 seats (labeled 1-20),"padded/cushioned seating, in-seat food and beverage service, climate-controlled lounge access, private restrooms, bars and lounge seating. ""Shaded during most late afternoon games"".","HIGH - zone, rows, location and seat direction stated by the source"
316,Club Level (300s),Club Level,Club Level seats at Rate Field are located on the 300 Level between the lower seating bowl and upper deck,6,toward first base / right field,1-5,1,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 1.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 314, with seat numbers counting up toward the edge facing section 318. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",Rows 1-4: 16 seats each (labeled 1-16); Row 5: 20 seats (labeled 1-20),"climate-controlled lounge with food/beverage stations, additional seating, bars, private restrooms, padded seats, in-seat wait service. all seats receive shade during most late afternoon games.","HIGH - zone, rows, location and seat direction stated by the source"
